city,Date,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN
Gharbia,2025-03-12,18.84,10.99,14.91,19.82,19.79,29.71,9.92,8.24,67.43,0.0,101.7,4.12,5.84,2.74
Gharbia,2025-03-13,22.21,8.81,15.51,23.48,19.56,33.5,13.94,7.67,55.88,0.0,101.31,2.15,3.88,0.23
Gharbia,2025-03-14,23.05,9.69,16.37,24.12,18.67,34.12,15.45,7.85,55.27,0.0,101.52,3.13,5.43,1.8
Gharbia,2025-03-15,21.38,9.48,15.43,22.25,19.26,32.26,13.0,7.7,58.08,0.0,101.77,4.01,6.2,2.6
Gharbia,2025-03-16,23.71,10.57,17.14,24.63,22.13,36.02,13.89,8.16,55.23,0.0,101.6,3.79,5.1,2.75
Gharbia,2025-03-17,24.07,10.48,17.28,25.08,21.11,36.19,15.08,8.32,55.63,0.07,101.21,2.69,4.84,1.65
Gharbia,2025-03-18,20.76,11.89,16.33,22.15,14.84,29.17,14.33,8.79,63.32,0.06,101.23,4.41,6.83,2.37
Gharbia,2025-03-19,17.96,8.88,13.42,19.18,13.9,26.18,12.28,7.07,59.76,0.04,101.59,6.06,10.22,2.44
Gharbia,2025-03-20,15.62,3.16,9.39,16.71,7.57,20.33,12.76,4.72,44.62,0.03,101.88,8.18,11.42,3.61
Gharbia,2025-03-21,14.54,3.55,9.05,15.34,10.57,20.25,9.68,4.83,49.33,0.21,102.02,4.75,7.98,1.98
Gharbia,2025-03-22,14.78,4.06,9.42,16.13,11.5,21.53,10.03,5.0,51.8,0.01,102.17,3.68,5.34,2.21
Gharbia,2025-03-23,16.24,4.97,10.6,16.88,14.71,24.84,10.13,5.32,51.63,0.0,102.51,3.54,6.24,1.56
Gharbia,2025-03-24,17.6,7.06,12.33,18.63,17.08,26.91,9.83,6.24,58.33,0.0,102.62,4.83,6.9,2.9
Gharbia,2025-03-25,20.31,9.21,14.76,21.32,19.09,31.5,12.41,7.28,59.02,0.0,102.2,4.81,6.95,2.84
Gharbia,2025-03-26,21.92,10.53,16.23,23.06,20.3,33.06,12.76,8.05,59.05,0.0,101.47,4.7,6.73,2.86
Gharbia,2025-03-27,25.92,6.28,16.1,26.77,23.14,38.09,14.95,6.47,42.1,0.0,100.76,3.0,4.67,1.7
Gharbia,2025-03-28,22.53,7.65,15.09,23.5,17.9,32.64,14.74,6.72,42.22,0.0,100.74,5.6,8.85,3.08
Gharbia,2025-03-29,18.92,8.45,13.69,20.48,13.27,26.52,13.25,6.87,54.94,0.0,101.08,3.78,5.89,1.06
Gharbia,2025-03-30,20.09,4.83,12.46,21.4,18.55,29.47,10.92,5.49,45.04,0.0,100.97,3.03,5.27,1.15
Gharbia,2025-03-31,24.03,-2.31,10.86,24.74,17.57,33.1,15.53,3.24,20.47,0.0,100.75,5.09,7.67,2.58
New Valley,2025-03-01,13.12,-2.97,5.08,14.35,16.59,21.85,5.26,3.12,36.72,0.0,98.21,4.21,5.61,3.27
New Valley,2025-03-02,14.47,-1.12,6.67,15.57,18.07,23.96,5.89,3.6,38.21,0.0,98.0,3.02,4.62,1.74
New Valley,2025-03-03,16.3,-3.49,6.4,17.32,16.89,25.92,9.03,3.02,28.95,0.0,97.46,2.49,3.91,0.64
New Valley,2025-03-04,16.2,-1.93,7.13,17.09,14.6,24.82,10.22,3.42,30.96,0.0,97.26,3.41,6.06,0.99
New Valley,2025-03-05,14.78,4.39,9.59,16.45,13.48,21.62,8.14,5.35,52.06,0.0,97.72,5.14,6.99,2.86
New Valley,2025-03-06,14.18,4.22,9.2,15.83,13.55,21.22,7.67,5.29,55.26,0.0,97.95,5.16,6.53,3.74
New Valley,2025-03-07,14.64,3.97,9.3,15.8,14.3,21.98,7.68,5.17,50.83,0.0,97.9,4.41,5.88,3.35
New Valley,2025-03-08,16.15,1.21,8.68,18.02,16.23,24.48,8.25,4.29,40.65,0.0,97.69,2.76,3.5,1.84
New Valley,2025-03-09,18.88,-0.61,9.13,20.18,16.34,27.93,11.59,3.74,28.12,0.0,97.53,2.46,3.65,0.66
New Valley,2025-03-10,18.74,-0.3,9.22,20.0,16.19,27.46,11.27,3.82,30.2,0.0,97.82,2.98,3.7,2.19
New Valley,2025-03-11,18.82,-1.24,8.79,20.1,17.05,27.85,10.8,3.58,28.27,0.0,97.91,3.61,5.1,2.67
New Valley,2025-03-12,18.9,-4.91,6.99,20.26,19.27,29.09,9.82,2.71,22.48,0.0,97.68,3.07,3.86,1.78
New Valley,2025-03-13,21.11,-8.43,6.34,21.45,18.47,31.48,13.01,1.99,14.16,0.0,97.55,2.18,3.29,0.31
New Valley,2025-03-14,23.4,-4.3,9.55,23.81,17.33,33.04,15.71,2.83,15.92,0.0,97.69,3.81,6.44,1.03
New Valley,2025-03-15,22.72,-2.64,10.04,23.41,19.06,33.13,14.07,3.22,20.27,0.0,97.77,5.08,8.08,3.13
New Valley,2025-03-16,22.74,-1.31,10.71,24.18,21.59,33.88,12.29,3.55,22.96,0.0,97.67,3.55,4.1,2.3
New Valley,2025-03-17,24.94,-1.6,11.67,25.8,19.84,35.27,15.43,3.49,19.15,0.0,97.46,3.09,3.75,2.11
New Valley,2025-03-18,24.06,-0.92,11.57,25.09,17.65,33.52,15.87,3.68,20.68,0.0,97.44,4.71,6.58,2.7
New Valley,2025-03-19,21.44,0.45,10.94,23.05,15.14,29.41,14.27,4.04,26.68,0.0,97.84,5.8,7.86,3.76
New Valley,2025-03-20,16.5,0.66,8.58,18.13,11.44,22.75,11.31,4.18,36.31,0.0,98.26,6.95,9.59,4.71
New Valley,2025-03-21,13.14,-2.06,5.54,14.83,11.66,19.48,7.82,3.34,36.71,0.0,98.38,5.96,8.06,3.94
New Valley,2025-03-22,13.59,-2.58,5.5,15.41,15.11,21.28,6.17,3.19,35.0,0.0,98.36,4.61,7.0,2.94
New Valley,2025-03-23,14.6,-2.2,6.2,16.35,16.58,23.16,6.58,3.29,34.06,0.0,98.43,4.48,6.34,3.21
New Valley,2025-03-24,17.42,-4.97,6.23,18.96,21.39,28.54,7.15,2.67,24.94,0.0,98.34,3.45,4.25,2.7
New Valley,2025-03-25,21.15,-8.25,6.45,21.03,21.95,31.74,9.79,2.04,15.57,0.0,98.0,3.08,5.04,1.86
New Valley,2025-03-26,24.36,-7.15,8.6,23.25,20.21,34.45,14.24,2.22,12.25,0.0,97.47,2.11,3.84,0.58
New Valley,2025-03-27,25.65,-7.54,9.05,24.83,16.79,35.46,18.67,2.14,11.17,0.0,97.1,3.04,5.24,0.68
New Valley,2025-03-28,23.08,-0.71,11.18,24.0,14.27,30.77,16.5,4.1,21.99,0.0,97.17,5.94,8.14,3.16
New Valley,2025-03-29,19.08,-1.64,8.72,20.89,15.04,27.21,12.17,3.5,26.4,0.0,97.34,5.28,6.51,3.74
New Valley,2025-03-30,19.72,-2.23,8.74,21.57,15.75,27.87,12.12,3.31,24.17,0.0,97.32,3.28,4.85,2.19
New Valley,2025-03-31,23.07,-4.16,9.46,24.05,15.74,31.18,15.44,2.86,17.2,0.0,96.97,3.71,5.5,1.43
Fayoum,2025-03-01,13.9,5.71,9.81,14.9,14.85,21.61,6.76,5.68,61.48,0.0,101.14,3.8,5.24,2.66
Fayoum,2025-03-02,15.09,5.02,10.05,16.07,16.33,23.94,7.61,5.48,57.82,0.88,101.04,3.65,4.84,2.76
Fayoum,2025-03-03,14.66,5.43,10.05,15.26,14.77,22.44,7.67,5.66,60.0,1.19,100.41,3.31,4.9,1.74
Fayoum,2025-03-04,13.98,8.07,11.02,14.51,10.33,19.16,8.83,6.73,70.15,2.89,100.19,4.29,5.31,3.37
Fayoum,2025-03-05,13.91,8.63,11.27,14.51,11.8,20.42,8.62,6.96,73.41,17.89,100.55,4.1,5.89,3.02
Fayoum,2025-03-06,14.17,9.98,12.08,14.52,11.46,20.13,8.67,7.61,78.05,19.84,100.72,3.46,4.21,2.69
Fayoum,2025-03-07,15.37,8.41,11.89,16.21,14.42,22.92,8.5,6.85,67.33,0.0,100.67,3.78,5.81,2.7
Fayoum,2025-03-08,15.64,7.79,11.72,16.69,13.86,22.91,9.05,6.65,63.83,0.0,100.52,2.56,4.17,1.63
Fayoum,2025-03-09,16.77,6.46,11.62,17.71,15.18,24.81,9.63,6.03,55.69,0.0,100.48,3.01,3.94,1.81
Fayoum,2025-03-10,17.9,5.8,11.85,18.62,15.58,26.3,10.72,5.73,47.81,0.0,100.81,3.2,4.66,1.07
Fayoum,2025-03-11,17.74,5.38,11.56,18.22,16.29,26.71,10.42,5.57,49.48,0.0,100.94,3.5,4.89,2.04
Fayoum,2025-03-12,18.27,7.26,12.76,19.14,19.31,28.34,9.03,6.42,56.17,0.0,100.66,2.72,3.8,0.51
Fayoum,2025-03-13,21.18,5.35,13.27,21.17,17.74,30.64,12.9,5.64,41.12,0.0,100.39,2.19,2.94,0.72
Fayoum,2025-03-14,23.13,6.6,14.87,23.07,15.99,32.89,16.9,6.09,37.93,0.0,100.53,3.13,4.45,1.86
Fayoum,2025-03-15,21.18,6.54,13.86,21.48,18.4,31.3,12.9,6.07,43.67,0.0,100.74,4.88,6.25,3.49
Fayoum,2025-03-16,22.92,10.0,16.46,23.24,21.39,34.71,13.32,7.72,50.26,0.0,100.57,4.02,5.72,1.96
Fayoum,2025-03-17,24.53,7.43,15.98,24.52,18.74,34.72,15.98,6.5,37.84,0.0,100.26,2.69,5.32,0.75
Fayoum,2025-03-18,20.82,10.18,15.5,22.05,14.81,28.96,14.15,7.83,55.22,0.0,100.31,5.1,6.26,3.65
Fayoum,2025-03-19,17.36,8.98,13.17,18.74,14.56,25.36,10.8,7.17,63.45,0.01,100.73,5.51,8.39,2.65
Fayoum,2025-03-20,14.05,3.91,8.98,15.2,9.79,20.09,10.3,5.01,53.05,0.0,101.1,7.04,10.14,4.59
Fayoum,2025-03-21,13.61,3.64,8.62,14.69,11.57,19.97,8.4,4.89,53.35,0.01,101.17,5.17,7.68,2.98
Fayoum,2025-03-22,13.85,4.33,9.09,15.1,12.4,20.33,7.93,5.15,56.59,0.0,101.23,4.36,5.77,2.62
Fayoum,2025-03-23,15.08,4.0,9.54,16.1,16.24,23.55,7.31,5.02,52.61,0.0,101.47,4.36,5.88,2.9
Fayoum,2025-03-24,17.25,4.68,10.97,17.89,19.35,27.61,8.26,5.32,51.6,0.0,101.5,5.68,7.26,4.15
Fayoum,2025-03-25,20.94,7.1,14.02,21.51,21.02,32.24,11.22,6.29,48.55,0.0,101.08,5.66,7.42,3.95
Fayoum,2025-03-26,22.91,7.88,15.4,23.83,21.05,34.13,13.08,6.68,44.38,0.0,100.39,3.4,4.6,0.2
Fayoum,2025-03-27,26.02,5.24,15.63,25.25,17.99,35.21,17.22,5.63,30.0,0.0,99.86,3.02,5.02,1.22
Fayoum,2025-03-28,22.93,6.85,14.89,23.16,15.88,30.36,14.48,6.4,38.34,0.0,99.85,4.72,8.22,1.32
Fayoum,2025-03-29,18.05,7.54,12.8,19.6,13.89,25.29,11.4,6.55,55.49,0.0,100.16,3.66,5.97,2.37
Fayoum,2025-03-30,20.34,5.12,12.73,21.23,16.1,27.67,11.57,5.58,43.02,0.0,100.08,2.28,3.44,0.46
Fayoum,2025-03-31,22.47,0.73,11.6,22.62,17.57,31.28,13.71,4.08,27.06,0.0,99.85,4.75,6.82,2.93
Luxor,2025-03-01,15.44,-3.77,5.83,16.61,17.73,24.68,6.95,2.94,29.63,0.0,98.46,4.81,7.3,3.52
Luxor,2025-03-02,17.96,2.87,10.41,19.31,19.36,27.93,8.57,4.84,42.81,0.0,98.37,4.33,6.63,3.33
Luxor,2025-03-03,19.48,-3.01,8.24,21.09,20.46,29.54,9.08,3.26,28.0,0.0,97.82,3.33,4.65,1.3
Luxor,2025-03-04,18.15,-3.62,7.27,19.63,17.2,27.08,9.88,3.02,24.72,0.0,97.57,4.5,7.72,2.19
Luxor,2025-03-05,16.77,2.02,9.39,18.85,14.63,24.62,9.99,4.5,39.79,0.0,97.92,4.28,6.2,2.92
Luxor,2025-03-06,16.22,3.33,9.77,17.91,14.1,23.67,9.57,4.97,45.34,0.04,98.08,5.17,6.5,3.73
Luxor,2025-03-07,16.43,3.66,10.04,18.1,16.12,24.5,8.38,5.08,46.92,0.0,98.12,4.45,6.27,2.67
Luxor,2025-03-08,17.11,1.21,9.16,19.01,15.49,25.29,9.8,4.3,38.43,0.0,98.03,3.28,4.16,2.22
Luxor,2025-03-09,18.64,1.66,10.15,20.42,16.79,27.51,10.72,4.38,34.64,0.0,97.96,3.44,5.03,1.84
Luxor,2025-03-10,19.48,0.19,9.83,20.91,16.45,27.99,11.54,3.94,29.61,0.0,98.22,4.08,5.46,2.77
Luxor,2025-03-11,20.29,0.39,10.34,21.84,17.84,29.52,11.68,4.02,30.02,0.0,98.28,3.57,5.1,2.39
Luxor,2025-03-12,22.03,0.61,11.32,23.37,20.61,32.53,11.92,4.07,26.76,0.0,98.04,3.86,5.25,2.96
Luxor,2025-03-13,23.94,-3.33,10.31,25.43,19.77,34.17,14.4,3.07,18.71,0.0,97.92,2.91,4.11,0.37
Luxor,2025-03-14,25.6,-4.05,10.77,26.89,17.47,35.32,17.85,2.85,14.66,0.0,97.93,2.87,4.42,1.43
Luxor,2025-03-15,25.42,1.87,13.64,26.94,21.53,36.29,14.76,4.52,23.47,0.0,97.9,3.7,4.51,2.88
Luxor,2025-03-16,26.61,5.38,16.0,27.68,15.9,35.68,19.78,5.83,27.93,0.0,97.99,5.22,7.76,3.64
Luxor,2025-03-17,27.05,-3.74,11.65,28.17,19.06,37.22,18.16,2.94,14.43,0.0,97.8,3.57,5.22,2.16
Luxor,2025-03-18,27.2,-1.89,12.66,28.43,17.83,36.92,19.09,3.42,16.76,0.0,97.71,2.79,5.57,0.59
Luxor,2025-03-19,24.73,0.8,12.77,26.35,17.67,34.3,16.63,4.24,24.42,0.0,97.99,5.82,8.77,3.27
Luxor,2025-03-20,19.24,0.08,9.66,20.85,13.03,26.2,13.17,4.05,30.32,0.0,98.4,7.5,9.92,5.0
Luxor,2025-03-21,15.21,-2.17,6.52,17.18,13.9,22.46,8.56,3.33,33.49,0.0,98.56,6.18,7.61,4.59
Luxor,2025-03-22,15.31,-1.35,6.98,17.12,13.33,22.14,8.81,3.55,35.28,0.0,98.6,6.11,8.2,3.98
Luxor,2025-03-23,17.24,-1.07,8.09,19.56,18.77,26.96,8.19,3.61,32.94,0.0,98.67,3.8,4.92,2.6
Luxor,2025-03-24,20.3,-0.74,9.78,21.37,20.82,31.01,10.19,3.72,27.83,0.0,98.72,5.15,7.66,3.35
Luxor,2025-03-25,23.17,-3.18,10.0,24.25,21.91,34.43,12.52,3.05,18.8,0.0,98.43,4.44,5.95,3.44
Luxor,2025-03-26,25.79,-4.38,10.7,27.46,21.31,36.67,15.36,2.78,15.17,0.0,97.9,3.36,5.01,1.56
Luxor,2025-03-27,27.9,-3.58,12.16,28.35,18.56,36.54,17.98,2.97,13.32,0.0,97.6,2.65,4.07,1.44
Luxor,2025-03-28,27.77,1.14,14.46,28.44,16.55,37.04,20.49,4.46,20.43,0.0,97.47,3.81,5.88,2.17
Luxor,2025-03-29,24.05,2.69,13.37,26.19,17.62,33.55,15.93,4.94,28.12,0.0,97.46,5.28,7.27,3.68
Luxor,2025-03-30,20.92,-1.63,9.65,22.09,16.62,29.51,12.89,3.47,23.62,0.0,97.69,4.22,6.7,2.77
Luxor,2025-03-31,24.56,-2.39,11.09,26.76,17.61,32.89,15.28,3.32,18.61,0.0,97.55,3.16,6.19,0.34
Ismailia,2025-03-01,13.4,6.62,10.01,13.78,12.56,20.39,7.83,6.06,66.96,0.0,100.93,2.91,4.86,0.98
Ismailia,2025-03-02,14.18,7.71,10.94,14.8,14.25,21.7,7.45,6.56,69.74,0.15,100.93,3.77,5.37,1.75
Ismailia,2025-03-03,14.77,7.11,10.94,15.16,12.04,21.11,9.07,6.45,66.28,0.0,100.24,3.18,4.58,2.06
Ismailia,2025-03-04,14.58,9.32,11.95,15.48,11.15,20.71,9.56,7.39,74.46,0.21,99.92,3.67,5.76,2.69
Ismailia,2025-03-05,14.59,8.42,11.5,15.5,13.03,21.61,8.58,6.98,70.73,0.49,100.26,3.54,5.41,1.84
Ismailia,2025-03-06,14.91,8.96,11.94,15.7,12.58,21.72,9.14,7.15,71.46,1.0,100.47,2.87,5.61,0.94
Ismailia,2025-03-07,15.22,9.71,12.47,15.8,10.13,20.81,10.68,7.56,73.35,0.58,100.4,3.92,6.3,2.21
Ismailia,2025-03-08,15.67,7.05,11.36,16.66,14.28,23.67,9.39,6.53,64.33,0.21,100.25,3.0,3.65,2.18
Ismailia,2025-03-09,16.38,7.05,11.72,17.65,12.62,23.86,11.24,6.43,61.97,0.01,100.31,2.07,4.56,0.13
Ismailia,2025-03-10,16.23,7.19,11.71,17.3,14.1,24.08,9.98,6.36,60.75,0.0,100.68,3.45,5.59,1.45
Ismailia,2025-03-11,16.2,8.65,12.42,17.41,15.95,24.82,8.87,7.06,68.27,0.02,100.83,3.76,5.18,2.75
Ismailia,2025-03-12,18.9,7.06,12.98,19.58,19.38,29.7,10.32,6.65,57.53,0.01,100.52,3.71,4.91,2.76
Ismailia,2025-03-13,22.3,2.47,12.39,22.61,17.96,32.27,14.31,4.7,31.76,0.0,100.19,2.53,4.22,0.76
Ismailia,2025-03-14,23.0,5.78,14.39,22.71,16.37,31.61,15.24,5.92,37.64,0.0,100.39,3.09,5.41,0.69
Ismailia,2025-03-15,20.46,11.01,15.74,21.39,17.22,30.15,12.93,8.44,64.25,0.0,100.59,4.38,6.24,2.93
Ismailia,2025-03-16,23.3,10.26,16.78,24.2,20.15,34.64,14.49,8.18,54.59,0.0,100.45,3.85,4.9,3.28
Ismailia,2025-03-17,24.21,5.18,14.7,24.73,17.5,33.95,16.45,5.63,34.13,0.01,100.09,2.89,5.21,0.97
Ismailia,2025-03-18,21.4,10.31,15.85,22.86,15.12,29.98,14.86,7.99,54.78,0.18,100.05,3.93,6.81,1.35
Ismailia,2025-03-19,18.01,8.35,13.18,19.77,14.08,26.23,12.15,6.95,59.54,0.1,100.41,5.05,9.23,1.89
Ismailia,2025-03-20,15.14,2.74,8.94,16.38,9.73,21.37,11.64,4.66,46.3,0.04,100.68,7.79,11.46,5.14
Ismailia,2025-03-21,13.87,2.62,8.25,15.48,11.51,19.63,8.12,4.58,48.33,0.35,100.86,4.62,7.01,2.97
Ismailia,2025-03-22,13.23,4.39,8.81,15.05,11.24,19.38,8.14,5.18,58.66,0.02,101.01,3.63,5.68,2.11
Ismailia,2025-03-23,14.53,5.78,10.16,15.67,12.74,21.6,8.86,5.7,59.93,0.0,101.34,4.32,6.65,2.4
Ismailia,2025-03-24,15.96,7.03,11.5,17.17,15.03,24.23,9.2,6.31,63.28,0.01,101.43,5.43,7.19,3.76
Ismailia,2025-03-25,19.25,8.74,14.0,20.38,17.74,29.57,11.83,7.11,59.44,0.0,101.03,5.39,7.21,3.39
Ismailia,2025-03-26,21.6,8.13,14.87,22.81,19.28,32.34,13.06,6.98,51.92,0.0,100.31,4.3,5.56,3.27
Ismailia,2025-03-27,25.96,1.84,13.9,26.17,19.63,36.38,16.75,4.48,25.22,0.0,99.71,3.54,5.34,1.27
Ismailia,2025-03-28,25.86,3.01,14.44,26.39,19.82,35.56,15.74,5.11,29.52,0.0,99.59,6.47,8.81,3.94
Ismailia,2025-03-29,18.03,8.6,13.31,20.28,11.22,24.69,13.47,7.04,58.11,0.0,99.96,4.11,6.61,1.68
Ismailia,2025-03-30,18.97,4.66,11.81,20.87,15.39,26.48,11.09,5.5,46.04,0.0,99.92,2.31,3.86,1.32
Ismailia,2025-03-31,22.18,-2.16,10.01,22.85,15.84,30.62,14.78,3.35,23.06,0.0,99.79,5.1,7.79,3.47
Aswan,2025-03-01,16.44,-4.95,5.75,18.05,18.38,26.05,7.67,2.65,25.3,0.0,98.85,5.15,7.47,4.02
Aswan,2025-03-02,19.11,-0.15,9.48,20.82,21.48,30.21,8.73,3.91,32.48,0.0,98.7,4.33,6.29,3.16
Aswan,2025-03-03,18.95,-2.14,8.41,20.48,19.73,28.61,8.88,3.48,30.14,0.0,98.22,3.23,4.36,0.91
Aswan,2025-03-04,19.66,-4.81,7.43,21.42,19.51,29.72,10.21,2.71,21.05,0.0,98.0,4.34,6.62,2.29
Aswan,2025-03-05,17.48,1.07,9.27,19.16,14.74,25.28,10.54,4.21,36.02,0.0,98.36,3.83,5.63,2.9
Aswan,2025-03-06,17.06,2.91,9.99,18.94,14.67,24.56,9.89,4.79,41.37,0.0,98.54,5.0,6.75,3.05
Aswan,2025-03-07,17.07,2.58,9.82,18.82,16.02,24.88,8.86,4.66,40.03,0.0,98.57,3.98,5.69,2.54
Aswan,2025-03-08,18.02,0.91,9.46,20.41,17.24,26.7,9.46,4.17,35.56,0.0,98.46,3.26,4.4,2.44
Aswan,2025-03-09,19.5,0.3,9.9,21.76,18.19,28.86,10.67,3.96,29.56,0.0,98.4,3.14,4.56,1.81
Aswan,2025-03-10,20.09,0.19,10.14,22.0,18.39,29.42,11.03,3.94,29.55,0.0,98.62,3.99,5.27,2.72
Aswan,2025-03-11,21.04,1.58,11.31,23.1,19.27,30.9,11.63,4.46,34.01,0.0,98.65,3.69,4.75,3.09
Aswan,2025-03-12,22.82,1.61,12.21,24.81,23.3,34.5,11.2,4.39,30.21,0.0,98.37,3.53,5.14,2.51
Aswan,2025-03-13,24.73,1.55,13.14,27.64,21.13,35.39,14.26,4.47,25.06,0.0,98.29,2.81,4.26,0.2
Aswan,2025-03-14,26.03,-1.39,12.32,28.13,19.71,36.08,16.37,3.57,18.03,0.0,98.31,3.71,5.08,2.6
Aswan,2025-03-15,26.08,0.82,13.45,27.89,20.34,36.4,16.06,4.16,20.42,0.0,98.28,4.15,5.94,2.85
Aswan,2025-03-16,28.45,6.89,17.67,29.96,18.38,37.8,19.42,6.34,27.85,0.0,98.26,5.34,7.25,3.34
Aswan,2025-03-17,28.29,3.69,15.99,30.29,20.32,38.47,18.15,5.09,23.51,0.0,98.12,3.84,5.14,3.05
Aswan,2025-03-18,28.24,1.26,14.75,30.64,18.48,37.74,19.26,4.42,20.76,0.0,98.07,3.04,4.46,1.37
Aswan,2025-03-19,26.44,0.87,13.66,28.4,17.86,36.13,18.27,4.18,20.84,0.0,98.35,5.94,7.89,3.94
Aswan,2025-03-20,21.77,0.38,11.08,23.69,14.79,29.55,14.76,4.07,25.32,0.0,98.76,6.91,9.46,4.35
Aswan,2025-03-21,16.67,-3.57,6.55,18.98,12.88,23.77,10.89,2.97,26.76,0.0,98.98,6.11,8.24,4.57
Aswan,2025-03-22,16.22,-2.7,6.76,18.24,14.11,23.4,9.29,3.18,29.67,0.0,99.02,5.9,8.38,3.38
Aswan,2025-03-23,18.16,-2.2,7.98,20.66,18.93,27.77,8.84,3.28,28.1,0.0,99.06,4.54,5.78,3.39
Aswan,2025-03-24,21.88,0.97,11.42,23.44,23.82,33.68,9.86,4.26,32.7,0.0,99.01,5.37,7.92,3.11
Aswan,2025-03-25,24.38,-4.65,9.87,26.2,23.97,36.49,12.52,2.7,16.69,0.0,98.74,4.45,6.29,3.24
Aswan,2025-03-26,26.32,-5.31,10.5,28.55,23.5,38.05,14.55,2.57,13.6,0.0,98.24,3.25,4.64,1.81
Aswan,2025-03-27,28.42,2.55,15.48,30.42,20.76,38.35,17.59,4.71,20.56,0.0,97.95,3.12,4.3,2.33
Aswan,2025-03-28,29.61,5.81,17.71,31.66,18.15,39.14,20.99,6.37,25.57,0.0,97.83,3.74,4.7,2.95
Aswan,2025-03-29,26.55,2.52,14.53,28.96,17.65,36.0,18.35,4.85,24.23,0.0,97.83,5.43,6.72,4.01
Aswan,2025-03-30,22.84,-1.99,10.43,24.75,14.61,30.53,15.92,3.36,20.05,0.0,98.1,4.53,6.62,2.57
Aswan,2025-03-31,25.83,-4.13,10.85,28.57,20.97,36.43,15.46,2.83,15.28,0.0,97.91,2.91,4.3,1.64
Gulf of Suez,2025-03-01,13.74,6.57,10.16,14.7,9.6,19.0,9.4,6.13,64.14,0.0,99.54,3.84,5.13,2.3
Gulf of Suez,2025-03-02,14.58,6.67,10.63,15.63,12.54,21.46,8.92,6.22,64.58,0.55,99.5,3.23,5.05,1.58
Gulf of Suez,2025-03-03,16.06,5.22,10.64,16.13,11.35,22.48,11.13,5.79,53.8,0.0,98.82,2.63,5.35,0.35
Gulf of Suez,2025-03-04,14.86,9.38,12.12,15.95,8.24,19.5,11.26,7.54,73.08,1.49,98.53,4.9,6.36,3.91
Gulf of Suez,2025-03-05,14.26,9.2,11.73,15.35,8.0,18.63,10.63,7.38,74.11,8.88,98.92,4.13,4.93,3.07
Gulf of Suez,2025-03-06,14.4,9.88,12.14,15.18,7.59,18.63,11.04,7.69,75.65,6.0,99.11,3.89,5.17,2.72
Gulf of Suez,2025-03-07,14.92,9.6,12.26,15.58,7.89,18.79,10.9,7.59,72.5,0.23,99.06,4.13,6.18,2.39
Gulf of Suez,2025-03-08,15.72,7.55,11.64,16.38,10.21,20.71,10.5,6.66,61.64,0.02,98.93,2.78,3.25,2.05
Gulf of Suez,2025-03-09,16.32,6.76,11.54,16.91,9.87,21.61,11.74,6.27,55.5,0.0,98.94,3.12,3.63,2.36
Gulf of Suez,2025-03-10,16.38,7.49,11.93,16.77,9.88,21.89,12.01,6.55,57.73,0.0,99.31,3.5,5.33,1.12
Gulf of Suez,2025-03-11,16.8,7.79,12.3,17.04,11.69,23.32,11.63,6.72,59.54,0.0,99.41,3.63,5.39,1.87
Gulf of Suez,2025-03-12,18.87,6.37,12.62,18.43,14.46,26.36,11.9,6.19,50.73,0.0,99.16,1.83,3.57,0.61
Gulf of Suez,2025-03-13,22.62,3.79,13.2,20.17,11.84,28.85,17.01,5.14,31.28,0.0,98.89,1.37,1.89,0.41
Gulf of Suez,2025-03-14,22.15,6.61,14.38,20.81,12.1,28.47,16.37,6.24,38.58,0.0,99.03,3.71,5.52,1.81
Gulf of Suez,2025-03-15,20.33,9.74,15.04,20.1,14.58,28.05,13.47,7.66,54.39,0.0,99.19,5.1,6.46,3.9
Gulf of Suez,2025-03-16,22.78,8.58,15.68,21.54,16.6,31.56,14.96,7.26,48.26,0.0,99.1,2.2,4.35,0.76
Gulf of Suez,2025-03-17,25.04,6.0,15.52,22.3,13.63,32.53,18.9,5.99,32.38,0.0,98.77,1.31,2.59,0.55
Gulf of Suez,2025-03-18,21.82,9.9,15.86,21.46,11.99,28.24,16.25,7.83,48.81,0.01,98.68,4.03,6.63,1.28
Gulf of Suez,2025-03-19,17.85,10.04,13.95,19.02,9.54,23.33,13.79,7.87,63.9,0.01,99.05,5.52,7.67,3.83
Gulf of Suez,2025-03-20,14.53,4.95,9.74,16.09,9.33,19.81,10.48,5.54,55.37,0.0,99.36,7.73,9.82,5.8
Gulf of Suez,2025-03-21,13.8,4.64,9.22,15.87,8.41,18.12,9.71,5.37,55.79,0.02,99.51,5.35,6.44,4.01
Gulf of Suez,2025-03-22,13.51,5.41,9.46,15.51,8.58,17.97,9.39,5.67,60.59,0.0,99.62,4.55,5.58,2.96
Gulf of Suez,2025-03-23,14.64,7.02,10.83,16.05,11.82,20.79,8.97,6.33,64.71,0.0,99.89,5.38,7.28,3.95
Gulf of Suez,2025-03-24,16.5,6.24,11.37,17.37,15.07,24.77,9.7,6.07,57.8,0.0,99.98,5.07,7.42,3.79
Gulf of Suez,2025-03-25,19.56,7.88,13.72,19.66,17.03,28.66,11.63,6.75,52.94,0.0,99.6,4.42,6.74,2.93
