city,datetime,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Qalyubia,2025-03-25 17:00:00,3.0,233.65,0.23,4.11,117.3,5.07,7.47,16.47,16.47
Qalyubia,2025-03-25 18:00:00,3.0,236.99,0.05,6.25,107.29,5.9,7.23,15.68,20.52
Qalyubia,2025-03-25 19:00:00,2.0,243.66,0.0,8.65,97.27,8.34,7.49,15.74,28.12
Qalyubia,2025-03-25 20:00:00,2.0,250.34,0.0,10.28,90.84,10.73,8.03,16.67,34.96
Qalyubia,2025-03-25 21:00:00,2.0,257.02,0.0,11.14,85.83,11.68,8.36,17.69,40.02
Qalyubia,2025-03-25 22:00:00,2.0,257.02,0.0,11.82,80.82,11.44,8.69,18.93,43.57
Qalyubia,2025-03-25 23:00:00,2.0,260.35,0.0,12.0,77.96,10.25,9.55,20.79,45.6
Qalyubia,2025-03-26 00:00:00,2.0,257.02,0.0,11.31,76.53,8.34,10.62,22.73,46.61
Qalyubia,2025-03-26 01:00:00,2.0,253.68,0.0,10.28,75.82,6.79,11.3,24.42,44.08
Qalyubia,2025-03-26 02:00:00,2.0,250.34,0.0,9.42,75.1,5.72,11.63,25.97,34.96
Qalyubia,2025-03-27 03:00:00,3.0,270.37,0.0,17.48,56.51,7.27,41.8,67.89,68.9
Qalyubia,2025-03-27 04:00:00,3.0,273.7,0.0,20.73,42.56,6.14,43.01,69.16,79.04
Qalyubia,2025-03-27 05:00:00,3.0,280.38,0.02,24.33,30.76,5.78,43.95,71.84,87.14
Qalyubia,2025-03-27 06:00:00,3.0,287.06,0.06,27.08,21.99,6.14,44.55,76.21,94.23
Qalyubia,2025-03-27 07:00:00,3.0,300.41,1.31,28.45,18.06,8.94,45.58,84.68,94.23
Qalyubia,2025-03-27 08:00:00,3.0,317.1,6.93,23.99,25.39,12.76,48.49,98.41,84.1
Qalyubia,2025-03-27 09:00:00,4.0,323.77,9.61,22.28,37.19,19.31,55.37,114.86,68.9
Qalyubia,2025-03-27 10:00:00,4.0,330.45,10.95,24.68,47.92,35.29,67.99,131.77,62.32
Qalyubia,2025-03-27 11:00:00,5.0,370.5,12.85,33.59,62.23,54.84,81.15,148.03,58.77
Qalyubia,2025-03-27 12:00:00,4.0,280.38,2.68,12.17,110.15,26.46,36.69,105.61,14.69
Qalyubia,2025-03-27 13:00:00,3.0,257.02,0.79,4.5,121.59,10.37,24.57,77.6,8.74
Qalyubia,2025-03-27 14:00:00,3.0,243.66,0.38,2.53,124.45,6.79,20.46,65.64,7.73
Qalyubia,2025-03-27 15:00:00,3.0,236.99,0.33,2.4,120.16,7.21,18.28,60.12,9.12
Qalyubia,2025-03-27 16:00:00,3.0,233.65,0.37,3.21,115.87,8.82,17.56,57.69,12.79
Qalyubia,2025-03-27 17:00:00,3.0,236.99,0.31,4.5,110.15,9.3,17.33,58.1,15.83
Qalyubia,2025-03-27 18:00:00,3.0,253.68,0.18,13.54,80.82,11.44,18.16,59.86,44.08
Qalyubia,2025-03-27 19:00:00,3.0,280.38,0.0,22.28,48.64,16.69,20.04,64.1,78.02
Qalyubia,2025-03-27 20:00:00,3.0,310.42,0.0,28.45,34.33,21.93,22.28,71.75,96.26
Qalyubia,2025-03-27 21:00:00,3.0,337.12,0.01,35.3,28.97,25.75,24.49,80.25,108.42
Qalyubia,2025-03-27 22:00:00,3.0,357.15,0.08,42.16,20.56,29.56,26.41,86.13,120.58
Qalyubia,2025-03-27 23:00:00,3.0,393.87,0.91,52.09,7.78,35.29,28.53,88.24,135.78
Qalyubia,2025-03-28 00:00:00,3.0,480.65,6.37,65.12,0.46,45.78,32.63,88.74,141.86
Qalyubia,2025-03-28 01:00:00,3.0,640.87,17.43,86.37,0.0,62.94,39.81,92.3,141.86
Qalyubia,2025-03-28 02:00:00,3.0,767.71,25.03,104.19,0.0,73.43,46.48,96.99,139.83
Qalyubia,2025-03-28 03:00:00,3.0,814.44,25.7,106.93,0.0,73.43,48.95,98.64,135.78
Qalyubia,2025-03-28 04:00:00,3.0,727.65,15.65,94.59,0.08,62.94,45.46,93.75,115.51
Qalyubia,2025-03-28 05:00:00,3.0,514.03,1.75,65.8,11.44,44.35,36.44,85.84,88.16
Qalyubia,2025-03-28 06:00:00,3.0,350.48,0.0,30.5,55.79,32.42,31.05,89.42,53.7
Qalyubia,2025-03-28 07:00:00,3.0,340.46,0.34,30.85,57.22,31.47,31.75,92.58,51.68
Qalyubia,2025-03-28 08:00:00,3.0,347.14,3.24,30.16,57.22,27.89,31.8,96.88,47.62
Qalyubia,2025-03-28 09:00:00,4.0,330.45,4.86,25.36,67.95,24.8,30.86,105.49,35.97
Qalyubia,2025-03-28 10:00:00,4.0,303.75,4.47,20.05,71.53,20.74,30.62,113.09,32.17
Qalyubia,2025-03-28 11:00:00,4.0,270.37,2.37,10.88,78.68,18.12,30.61,124.63,27.36
Qalyubia,2025-03-28 12:00:00,4.0,247.0,0.75,4.41,100.14,16.45,37.48,128.77,17.23
Qalyubia,2025-03-28 13:00:00,4.0,247.0,0.52,3.73,121.59,17.88,46.14,127.38,14.82
Qalyubia,2025-03-28 14:00:00,4.0,247.0,0.55,4.07,128.75,23.6,42.75,105.66,13.68
Qalyubia,2025-03-28 15:00:00,3.0,240.33,0.49,3.86,128.75,24.32,31.14,80.28,11.65
Qalyubia,2025-03-28 16:00:00,3.0,233.65,0.45,4.33,124.45,22.41,25.25,65.15,11.4
Qalyubia,2025-03-28 17:00:00,3.0,230.31,0.34,5.57,113.01,20.03,22.69,49.95,11.78
Qalyubia,2025-03-28 18:00:00,2.0,233.65,0.09,7.8,97.27,17.17,16.16,34.13,14.31
Qalyubia,2025-03-28 19:00:00,2.0,236.99,0.0,9.6,86.55,14.78,9.23,24.12,18.75
Qalyubia,2025-03-28 20:00:00,2.0,243.66,0.0,10.8,82.25,14.07,6.95,21.38,22.29
Qalyubia,2025-03-28 21:00:00,2.0,253.68,0.0,11.48,80.11,14.19,6.71,21.26,25.59
Qalyubia,2025-03-28 22:00:00,2.0,260.35,0.0,12.0,77.96,14.9,7.54,22.06,28.63
Qalyubia,2025-03-28 23:00:00,2.0,263.69,0.0,12.85,75.1,15.97,9.69,24.04,30.15
Qalyubia,2025-03-29 00:00:00,2.0,267.03,0.0,15.42,65.8,15.14,12.01,26.02,35.97
Qalyubia,2025-03-29 01:00:00,2.0,270.37,0.0,18.51,52.93,12.28,13.9,27.94,44.58
Qalyubia,2025-03-29 02:00:00,2.0,273.7,0.0,20.91,42.92,10.37,15.28,29.79,51.68
Qalyubia,2025-03-29 03:00:00,2.0,277.04,0.01,23.99,33.62,10.01,16.75,32.09,78.02
Qalyubia,2025-03-29 04:00:00,2.0,283.72,0.09,29.82,21.99,11.56,18.84,35.08,135.78
Qalyubia,2025-03-29 05:00:00,2.0,290.39,0.35,36.67,12.52,14.42,21.3,38.5,204.68
Qalyubia,2025-03-29 06:00:00,2.0,300.41,1.2,43.53,6.08,18.36,23.64,41.98,275.61
Qalyubia,2025-03-29 07:00:00,3.0,313.76,9.05,37.01,8.94,20.98,26.06,46.09,275.61
Qalyubia,2025-03-29 08:00:00,3.0,333.79,19.45,24.33,15.38,18.84,28.49,49.76,198.6
Qalyubia,2025-03-29 09:00:00,2.0,263.69,2.74,10.28,77.96,18.12,15.29,28.99,31.41
Qalyubia,2025-03-29 10:00:00,2.0,257.02,1.82,6.51,91.55,15.5,13.94,26.81,20.77
Qalyubia,2025-03-29 11:00:00,3.0,253.68,1.33,5.06,103.0,14.66,16.72,29.85,19.51
Qalyubia,2025-03-29 12:00:00,3.0,250.34,0.69,3.17,118.73,12.28,14.73,27.55,16.47
Qalyubia,2025-03-29 13:00:00,3.0,247.0,0.39,2.16,128.75,9.78,11.64,24.62,14.82
Qalyubia,2025-03-29 14:00:00,3.0,247.0,0.32,2.01,133.04,8.34,11.2,24.07,15.07
Qalyubia,2025-03-29 15:00:00,3.0,243.66,0.28,2.27,135.9,8.46,10.83,23.84,15.96
Qalyubia,2025-03-29 16:00:00,3.0,243.66,0.25,2.83,137.33,8.94,10.39,23.78,17.23
Qalyubia,2025-03-29 17:00:00,3.0,247.0,0.2,3.68,137.33,10.13,10.37,23.89,18.49
Qalyubia,2025-03-29 18:00:00,3.0,250.34,0.05,4.84,135.9,10.13,9.98,23.23,20.52
Qalyubia,2025-03-29 19:00:00,3.0,253.68,0.0,5.48,127.32,7.87,7.63,19.41,22.8
Qalyubia,2025-03-29 20:00:00,3.0,250.34,0.0,6.0,111.58,5.78,4.83,14.42,23.56
Qalyubia,2025-03-29 21:00:00,3.0,250.34,0.0,6.77,100.14,4.95,3.7,12.2,24.57
Qalyubia,2025-03-29 22:00:00,2.0,250.34,0.0,7.11,95.84,4.83,3.52,12.07,25.84
Qalyubia,2025-03-29 23:00:00,2.0,250.34,0.0,6.43,95.84,4.47,3.62,12.76,26.6
Qalyubia,2025-03-30 00:00:00,2.0,250.34,0.0,6.77,92.98,4.17,3.86,13.38,32.93
Qalyubia,2025-03-30 01:00:00,2.0,253.68,0.0,8.4,84.4,4.77,4.52,14.44,46.1
Qalyubia,2025-03-30 02:00:00,2.0,253.68,0.0,9.6,77.96,5.84,5.97,18.89,50.16
Alexandria,2025-03-01 00:00:00,2.0,280.38,0.0,14.57,85.83,10.25,3.37,6.41,5.13
Alexandria,2025-03-01 01:00:00,2.0,260.35,0.0,8.83,90.12,6.44,1.81,3.63,4.5
Alexandria,2025-03-01 02:00:00,2.0,260.35,0.0,5.91,92.98,5.13,1.45,3.15,3.96
Alexandria,2025-03-01 03:00:00,2.0,257.02,0.0,4.54,97.27,4.23,1.37,3.14,4.75
Alexandria,2025-03-01 04:00:00,2.0,257.02,0.0,4.46,98.71,4.17,1.42,3.31,5.38
Alexandria,2025-03-01 05:00:00,2.0,253.68,0.0,4.8,98.71,4.29,1.45,3.44,5.76
Alexandria,2025-03-01 06:00:00,2.0,257.02,0.0,5.44,97.27,4.77,1.45,3.53,5.89
Alexandria,2025-03-01 07:00:00,2.0,263.69,0.01,8.05,92.98,7.03,1.7,3.85,5.45
Alexandria,2025-03-01 08:00:00,2.0,267.03,0.43,10.2,91.55,10.97,1.72,3.81,4.31
Alexandria,2025-03-01 09:00:00,2.0,250.34,1.29,10.71,94.41,33.86,1.29,3.08,1.9
Alexandria,2025-03-01 10:00:00,2.0,247.0,1.55,10.02,97.27,36.72,1.23,2.96,1.61
Alexandria,2025-03-01 11:00:00,3.0,247.0,1.48,9.0,100.14,34.81,1.11,2.71,1.41
Alexandria,2025-03-01 12:00:00,3.0,250.34,1.34,8.48,101.57,32.9,0.99,2.32,1.27
Alexandria,2025-03-01 13:00:00,3.0,250.34,1.24,9.0,100.14,34.33,0.99,2.19,1.33
Alexandria,2025-03-01 14:00:00,2.0,250.34,1.09,10.02,98.71,36.72,0.99,2.14,1.44
Alexandria,2025-03-01 15:00:00,2.0,250.34,0.91,10.2,97.27,36.72,0.94,2.03,1.47
Alexandria,2025-03-01 16:00:00,2.0,250.34,0.86,11.31,95.84,39.1,0.97,2.02,1.65
Alexandria,2025-03-01 17:00:00,2.0,253.68,0.61,13.19,92.98,42.92,1.04,2.04,1.9
Alexandria,2025-03-01 18:00:00,2.0,287.06,0.2,20.22,80.82,27.42,2.0,3.3,7.09
Alexandria,2025-03-01 19:00:00,2.0,323.77,0.0,27.08,69.38,17.4,3.33,5.02,12.92
Alexandria,2025-03-01 20:00:00,2.0,343.8,0.0,30.16,64.37,19.07,4.35,6.32,17.23
Alexandria,2025-03-01 21:00:00,2.0,357.15,0.0,34.27,59.37,20.98,5.23,7.56,25.08
Alexandria,2025-03-01 22:00:00,2.0,367.16,0.0,37.7,54.36,22.41,6.14,8.81,32.42
Alexandria,2025-03-01 23:00:00,2.0,360.49,0.0,38.39,50.78,21.22,6.38,9.16,38.0
Alexandria,2025-03-02 00:00:00,1.0,340.46,0.0,37.7,47.92,17.17,6.02,8.79,46.1
Alexandria,2025-03-02 01:00:00,1.0,320.43,0.0,35.99,44.35,14.66,5.86,8.82,58.77
Alexandria,2025-03-02 02:00:00,1.0,303.75,0.01,35.3,37.55,14.07,6.03,9.47,77.01
Alexandria,2025-03-02 03:00:00,1.0,293.73,0.03,36.33,29.33,14.31,6.43,10.34,90.18
Alexandria,2025-03-02 04:00:00,1.0,290.39,0.16,39.07,18.95,15.02,7.14,11.52,94.23
Alexandria,2025-03-02 05:00:00,2.0,293.73,0.86,42.5,8.14,15.26,8.02,12.96,93.22
Alexandria,2025-03-02 06:00:00,2.0,297.07,4.14,43.18,1.4,15.97,8.98,14.37,86.13
Alexandria,2025-03-02 07:00:00,2.0,347.14,14.53,43.53,0.17,22.41,11.7,17.5,69.92
Alexandria,2025-03-02 08:00:00,2.0,427.25,31.29,46.61,2.01,29.8,15.94,21.98,55.22
Alexandria,2025-03-02 09:00:00,2.0,460.62,37.55,45.24,7.87,29.8,17.4,23.11,50.66
Alexandria,2025-03-02 10:00:00,2.0,447.27,36.66,41.13,16.27,29.8,16.84,22.23,58.26
Alexandria,2025-03-02 11:00:00,2.0,407.22,28.61,38.39,27.89,27.89,15.39,20.52,64.34
Alexandria,2025-03-02 12:00:00,2.0,267.03,5.7,19.71,85.12,62.94,4.51,6.08,12.41
Alexandria,2025-03-02 13:00:00,2.0,253.68,3.86,15.59,94.41,60.08,3.74,5.15,8.11
Alexandria,2025-03-02 14:00:00,3.0,247.0,2.63,12.68,100.14,49.11,2.56,3.99,6.4
Alexandria,2025-03-02 15:00:00,3.0,247.0,2.79,11.65,100.14,46.73,2.18,3.46,4.24
Alexandria,2025-03-02 16:00:00,2.0,247.0,2.15,11.48,97.27,39.1,1.72,2.92,3.86
Alexandria,2025-03-02 17:00:00,2.0,247.0,1.1,11.14,95.84,29.56,1.46,2.68,4.18
Alexandria,2025-03-02 18:00:00,2.0,250.34,0.13,10.02,94.41,19.79,1.41,2.73,5.13
Alexandria,2025-03-02 19:00:00,2.0,253.68,0.0,9.17,92.98,15.5,1.54,3.04,7.16
Alexandria,2025-03-02 20:00:00,2.0,253.68,0.0,8.91,91.55,13.59,1.62,3.35,10.01
Alexandria,2025-03-02 21:00:00,2.0,253.68,0.0,9.0,89.41,9.66,1.69,3.62,15.96
Alexandria,2025-03-02 22:00:00,2.0,260.35,0.0,10.97,83.68,8.58,1.93,4.04,23.31
Alexandria,2025-03-02 23:00:00,2.0,260.35,0.0,13.54,75.82,8.46,2.24,4.45,29.13
Alexandria,2025-03-03 00:00:00,2.0,260.35,0.0,17.48,63.66,7.33,2.64,4.98,33.44
Alexandria,2025-03-03 01:00:00,1.0,263.69,0.0,21.76,50.07,7.87,3.44,6.05,35.46
Alexandria,2025-03-03 02:00:00,1.0,267.03,0.01,24.68,38.27,8.46,4.57,7.47,36.48
Alexandria,2025-03-03 03:00:00,1.0,270.37,0.04,27.76,28.61,9.42,6.02,9.26,35.97
Alexandria,2025-03-03 04:00:00,1.0,277.04,0.15,30.5,19.31,10.25,7.5,11.11,35.46
Alexandria,2025-03-03 05:00:00,1.0,283.72,0.44,32.9,12.52,10.97,8.74,12.69,36.48
Alexandria,2025-03-03 06:00:00,2.0,293.73,1.05,34.96,8.4,12.4,10.06,14.25,38.5
Alexandria,2025-03-03 07:00:00,2.0,347.14,5.53,42.16,2.7,20.5,13.31,17.83,34.96
Alexandria,2025-03-03 08:00:00,2.0,403.88,15.87,43.87,5.72,26.7,17.12,21.67,31.41
Alexandria,2025-03-03 09:00:00,2.0,387.19,19.0,36.67,19.31,25.75,17.84,22.14,31.66
Alexandria,2025-03-03 10:00:00,2.0,377.18,19.22,31.19,30.4,26.46,17.67,22.09,39.52
Alexandria,2025-03-03 11:00:00,2.0,337.12,13.3,26.05,48.64,25.99,15.74,20.21,35.97
Alexandria,2025-03-03 12:00:00,2.0,260.35,4.92,18.85,83.68,65.8,7.93,10.3,9.12
Alexandria,2025-03-03 13:00:00,2.0,250.34,2.68,15.25,92.98,58.17,5.59,7.59,6.02
Alexandria,2025-03-03 14:00:00,2.0,247.0,1.59,13.37,97.27,48.16,3.82,5.65,5.32
Alexandria,2025-03-03 15:00:00,2.0,247.0,1.15,13.02,97.27,44.35,3.33,5.04,4.56
Alexandria,2025-03-03 16:00:00,2.0,247.0,0.83,13.02,94.41,40.53,2.92,4.54,4.24
Alexandria,2025-03-03 17:00:00,2.0,247.0,0.42,13.02,92.98,35.76,2.5,4.03,4.12
Alexandria,2025-03-03 18:00:00,2.0,247.0,0.07,12.17,90.84,28.61,2.14,3.62,4.69
Alexandria,2025-03-03 19:00:00,2.0,250.34,0.0,12.0,88.69,24.56,2.12,3.68,6.08
Alexandria,2025-03-03 20:00:00,2.0,253.68,0.0,11.48,88.69,21.7,2.21,3.85,7.16
Alexandria,2025-03-03 21:00:00,2.0,260.35,0.0,10.45,87.98,14.66,2.31,4.06,10.39
Alexandria,2025-03-03 22:00:00,2.0,267.03,0.0,11.14,85.12,10.97,2.43,4.22,13.55
Alexandria,2025-03-03 23:00:00,2.0,267.03,0.0,11.82,82.97,9.3,2.26,4.0,14.19
Alexandria,2025-03-04 00:00:00,2.0,260.35,0.0,12.34,79.39,7.03,1.91,3.55,15.2
Alexandria,2025-03-04 01:00:00,2.0,257.02,0.0,12.34,76.53,6.38,1.76,3.42,17.99
Alexandria,2025-03-04 02:00:00,2.0,253.68,0.0,12.0,74.39,6.38,1.69,3.43,20.27
Alexandria,2025-03-04 03:00:00,2.0,253.68,0.0,11.65,74.39,6.62,1.66,3.41,19.25
Alexandria,2025-03-04 04:00:00,2.0,253.68,0.0,10.8,76.53,6.38,1.54,3.18,16.72
Alexandria,2025-03-04 05:00:00,2.0,250.34,0.0,10.2,78.68,5.96,1.43,2.94,14.19
Alexandria,2025-03-04 06:00:00,2.0,250.34,0.0,10.37,80.11,6.32,1.45,2.83,12.79
Alexandria,2025-03-04 07:00:00,2.0,273.7,0.01,15.77,74.39,10.61,2.28,3.72,13.17
Alexandria,2025-03-04 08:00:00,2.0,293.73,0.96,20.56,71.53,15.26,2.95,4.38,11.78
Alexandria,2025-03-04 09:00:00,2.0,253.68,1.62,14.57,85.12,41.48,1.67,2.46,3.58
Alexandria,2025-03-04 10:00:00,2.0,247.0,1.51,12.85,87.98,41.48,1.33,1.96,2.5
Alexandria,2025-03-04 11:00:00,2.0,243.66,1.13,12.34,88.69,40.05,1.11,1.63,1.95
Alexandria,2025-03-04 12:00:00,2.0,240.33,1.03,13.02,87.98,42.92,1.03,1.45,1.61
Alexandria,2025-03-04 13:00:00,2.0,240.33,1.05,12.68,88.69,41.48,1.0,1.38,1.54
Alexandria,2025-03-04 14:00:00,2.0,240.33,0.87,12.34,88.69,38.62,0.91,1.26,1.5
Alexandria,2025-03-04 15:00:00,2.0,240.33,0.81,12.34,88.69,37.67,0.84,1.17,1.39
Alexandria,2025-03-04 16:00:00,2.0,240.33,0.78,13.37,87.26,39.58,0.89,1.24,1.52
Alexandria,2025-03-04 17:00:00,2.0,243.66,0.54,15.08,85.12,41.48,1.01,1.38,1.71
Alexandria,2025-03-04 18:00:00,2.0,260.35,0.11,17.14,80.82,26.94,1.54,2.15,3.83
Alexandria,2025-03-04 19:00:00,2.0,277.04,0.0,17.99,79.39,15.74,2.05,2.89,5.95
Alexandria,2025-03-04 20:00:00,2.0,287.06,0.0,18.34,79.39,14.9,2.42,3.38,7.16
Alexandria,2025-03-04 21:00:00,2.0,300.41,0.0,20.91,75.1,15.97,3.11,4.33,10.26
Alexandria,2025-03-04 22:00:00,2.0,320.43,0.0,24.33,69.38,18.12,4.08,5.61,12.92
Alexandria,2025-03-04 23:00:00,2.0,327.11,0.0,26.05,65.8,17.4,4.31,5.88,13.81
Alexandria,2025-03-05 00:00:00,2.0,310.42,0.0,25.02,65.8,12.52,3.59,4.97,14.31
Alexandria,2025-03-05 00:00:00,2.0,310.42,0.0,25.02,65.8,12.52,3.59,4.97,14.31
Alexandria,2025-03-05 01:00:00,2.0,293.73,0.0,21.93,68.66,10.25,2.94,4.23,15.2
Alexandria,2025-03-05 02:00:00,2.0,283.72,0.0,18.34,71.53,9.66,2.62,3.91,15.96
Alexandria,2025-03-07 03:00:00,3.0,277.04,0.0,5.4,135.9,9.42,27.37,55.44,3.42
Alexandria,2025-03-07 04:00:00,3.0,277.04,0.0,5.27,130.18,8.7,29.52,62.39,4.31
Alexandria,2025-03-07 05:00:00,3.0,280.38,0.0,5.83,125.89,8.58,31.13,67.97,5.19
Alexandria,2025-03-07 06:00:00,3.0,283.72,0.0,6.68,128.75,9.54,32.75,72.75,5.83
Alexandria,2025-03-07 07:00:00,3.0,293.73,0.0,10.37,124.45,15.02,33.89,76.72,5.51
Alexandria,2025-03-07 08:00:00,3.0,303.75,0.38,14.91,115.87,24.08,33.18,77.59,4.88
Alexandria,2025-03-07 09:00:00,3.0,303.75,1.82,17.82,108.72,45.3,31.87,76.31,4.37
Alexandria,2025-03-07 10:00:00,3.0,300.41,3.02,17.65,108.72,57.22,30.36,72.3,3.96
Alexandria,2025-03-07 11:00:00,3.0,293.73,3.63,17.14,111.58,64.85,28.77,66.5,3.29
Alexandria,2025-03-07 12:00:00,3.0,273.7,2.32,11.14,125.89,45.3,25.26,57.17,2.31
Alexandria,2025-03-07 13:00:00,3.0,270.37,2.01,9.51,127.32,39.1,23.49,51.56,2.09
Alexandria,2025-03-07 14:00:00,3.0,267.03,1.93,9.42,127.32,38.15,22.74,49.29,2.01
Alexandria,2025-03-07 15:00:00,3.0,273.7,2.15,11.48,118.73,44.35,24.62,51.79,2.25
Alexandria,2025-03-07 16:00:00,3.0,273.7,1.84,12.85,114.44,44.35,25.48,53.68,2.53
Alexandria,2025-03-07 17:00:00,3.0,277.04,1.06,14.74,110.15,41.48,24.92,53.63,2.66
Alexandria,2025-03-07 18:00:00,3.0,283.72,0.16,15.42,105.86,28.85,24.62,53.0,3.29
Alexandria,2025-03-07 19:00:00,3.0,290.39,0.0,14.39,103.0,18.36,24.22,51.28,3.74
Alexandria,2025-03-07 20:00:00,3.0,293.73,0.0,13.37,103.0,15.97,23.59,48.84,3.77
Alexandria,2025-03-07 21:00:00,3.0,293.73,0.0,13.02,103.0,14.9,23.12,46.82,4.12
Alexandria,2025-03-07 22:00:00,3.0,290.39,0.0,11.82,103.0,13.11,22.51,44.84,4.12
Alexandria,2025-03-07 23:00:00,3.0,287.06,0.0,10.54,104.43,10.49,21.6,42.73,3.96
Alexandria,2025-03-08 00:00:00,3.0,273.7,0.0,8.23,105.86,7.45,20.2,40.09,3.64
Alexandria,2025-03-08 01:00:00,3.0,260.35,0.0,5.74,108.72,6.14,19.46,38.09,3.48
Alexandria,2025-03-08 02:00:00,3.0,260.35,0.0,4.76,111.58,6.38,19.47,36.98,3.42
Alexandria,2025-03-08 03:00:00,3.0,260.35,0.0,4.88,111.58,6.26,19.46,35.65,4.05
Alexandria,2025-03-08 04:00:00,3.0,260.35,0.0,5.4,110.15,6.08,18.73,33.35,4.5
Alexandria,2025-03-08 05:00:00,3.0,260.35,0.0,6.17,108.72,6.26,17.58,30.88,4.81
Alexandria,2025-03-08 06:00:00,3.0,260.35,0.0,7.45,105.86,6.97,16.66,29.02,4.88
Alexandria,2025-03-08 07:00:00,3.0,270.37,0.02,10.62,100.14,9.54,16.33,28.16,4.5
Alexandria,2025-03-08 08:00:00,2.0,277.04,0.71,12.85,95.84,12.87,15.84,27.37,3.96
Alexandria,2025-03-08 09:00:00,3.0,267.03,1.7,11.48,100.14,26.23,15.01,26.05,2.94
Alexandria,2025-03-08 10:00:00,3.0,263.69,2.26,10.8,103.0,33.38,14.59,24.89,2.85
Alexandria,2025-03-08 11:00:00,3.0,257.02,2.54,10.45,105.86,40.53,13.81,23.03,2.5
Alexandria,2025-03-08 12:00:00,3.0,253.68,2.65,10.28,108.72,45.3,12.49,20.34,2.12
Alexandria,2025-03-08 13:00:00,3.0,250.34,2.79,10.45,110.15,47.21,11.48,18.98,2.15
Alexandria,2025-03-08 14:00:00,3.0,247.0,3.02,11.48,107.29,51.5,10.89,18.91,2.25
Alexandria,2025-03-08 15:00:00,3.0,247.0,2.79,11.82,104.43,49.59,10.81,21.51,2.28
Alexandria,2025-03-08 16:00:00,3.0,250.34,2.24,12.34,105.86,43.39,12.98,31.57,2.44
Alexandria,2025-03-08 17:00:00,3.0,260.35,1.33,13.88,108.72,38.15,18.18,51.76,2.66
Alexandria,2025-03-08 18:00:00,3.0,290.39,0.31,19.54,101.57,22.17,23.3,67.55,6.33
Alexandria,2025-03-08 19:00:00,3.0,320.43,0.0,23.31,91.55,14.9,25.92,69.29,8.99
Alexandria,2025-03-08 20:00:00,3.0,337.12,0.0,23.99,90.84,16.21,26.56,64.09,9.63
Alexandria,2025-03-08 21:00:00,3.0,343.8,0.0,24.33,89.41,17.4,26.83,59.89,10.64
Alexandria,2025-03-08 22:00:00,3.0,337.12,0.0,22.62,90.12,16.93,26.61,56.72,10.39
Alexandria,2025-03-08 23:00:00,3.0,323.77,0.0,20.05,92.98,13.83,25.56,54.64,9.75
Alexandria,2025-03-09 00:00:00,3.0,297.07,0.0,16.62,95.84,9.3,24.34,53.26,10.01
Alexandria,2025-03-09 01:00:00,3.0,287.06,0.0,15.08,94.41,8.46,23.85,52.97,12.54
Alexandria,2025-03-09 02:00:00,3.0,283.72,0.0,15.25,90.84,9.3,23.98,52.36,16.72
Alexandria,2025-03-09 03:00:00,3.0,283.72,0.0,15.77,89.41,12.16,24.11,51.59,25.84
Alexandria,2025-03-09 04:00:00,3.0,287.06,0.0,18.34,89.41,17.17,24.54,50.62,41.04
Alexandria,2025-03-09 05:00:00,3.0,300.41,0.0,23.99,84.4,23.37,25.91,50.9,62.32
Alexandria,2025-03-09 06:00:00,3.0,323.77,0.0,34.27,73.67,31.47,28.82,53.1,92.21
Alexandria,2025-03-09 07:00:00,3.0,387.19,0.08,52.78,53.64,46.73,32.93,56.6,108.42
Alexandria,2025-03-09 08:00:00,3.0,487.33,4.64,74.03,30.04,61.99,36.8,59.95,101.33
Alexandria,2025-03-09 09:00:00,3.0,560.76,17.88,74.71,25.03,57.7,39.97,62.33,71.94
Alexandria,2025-03-09 10:00:00,3.0,560.76,23.69,63.06,35.41,42.92,39.32,60.34,47.62
Alexandria,2025-03-09 11:00:00,3.0,453.95,16.54,47.3,61.51,35.29,33.02,51.78,33.94
Alexandria,2025-03-09 12:00:00,3.0,277.04,6.98,27.08,101.57,103.0,17.74,32.2,4.62
Alexandria,2025-03-09 13:00:00,3.0,260.35,4.69,19.36,111.58,89.65,13.89,26.91,2.41
Alexandria,2025-03-09 14:00:00,3.0,257.02,3.52,15.42,117.3,78.2,12.54,25.42,1.9
Alexandria,2025-03-09 15:00:00,3.0,253.68,2.54,12.85,121.59,64.85,11.54,24.02,1.66
Alexandria,2025-03-09 16:00:00,3.0,250.34,2.01,13.02,121.59,59.13,10.77,23.31,1.87
Alexandria,2025-03-09 17:00:00,3.0,253.68,1.34,15.42,115.87,59.6,10.08,22.95,2.22
Alexandria,2025-03-09 18:00:00,2.0,290.39,0.4,27.08,95.84,43.39,10.48,21.12,10.39
Alexandria,2025-03-09 19:00:00,2.0,343.8,0.0,38.04,73.67,26.94,11.89,20.76,22.29
Alexandria,2025-03-09 20:00:00,2.0,370.5,0.0,42.16,60.8,23.6,13.94,22.56,29.64
Alexandria,2025-03-09 21:00:00,2.0,377.18,0.0,43.18,49.35,22.41,15.52,24.32,33.44
Alexandria,2025-03-09 22:00:00,2.0,383.85,0.06,47.98,32.54,23.84,16.8,25.97,42.56
Alexandria,2025-03-09 23:00:00,2.0,387.19,0.73,54.84,13.77,24.32,17.97,27.46,57.25
Alexandria,2025-03-10 00:00:00,2.0,367.16,2.77,56.89,3.44,20.27,18.0,27.53,73.97
