city,Date,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN
Gharbia,2025-05-12,25.02,11.68,18.35,27.29,13.54,33.24,19.7,8.75,48.3,0.0,100.89,5.39,8.52,1.48
Gharbia,2025-05-13,27.18,11.03,19.11,28.83,17.13,37.32,20.19,8.35,41.36,0.0,100.73,5.78,10.73,0.54
Gharbia,2025-05-14,23.71,12.57,18.14,26.28,13.7,31.31,17.61,9.12,55.11,0.0,101.25,4.57,7.66,1.94
Gharbia,2025-05-15,23.69,10.15,16.92,27.1,16.7,32.83,16.13,7.83,50.17,0.0,101.49,3.21,5.73,1.04
Gharbia,2025-05-16,27.51,9.11,18.31,29.89,22.53,39.56,17.03,7.28,39.26,0.0,101.25,4.81,7.73,0.48
Gharbia,2025-05-17,29.42,9.09,19.26,31.3,19.37,40.47,21.1,7.58,34.81,0.0,101.19,5.72,9.73,2.67
Gharbia,2025-05-18,25.42,14.76,20.09,27.65,14.74,34.17,19.43,10.52,57.98,0.0,101.7,5.26,8.35,1.82
Gharbia,2025-05-19,23.27,11.02,17.15,25.73,14.63,31.53,16.9,8.3,53.27,0.0,101.74,4.97,7.0,2.55
Gharbia,2025-05-20,22.75,9.59,16.17,25.02,15.83,31.22,15.39,7.56,50.48,0.0,101.52,4.94,7.51,2.39
Gharbia,2025-05-21,23.21,10.58,16.89,25.37,15.45,31.61,16.16,8.11,52.69,0.0,101.35,4.56,6.61,2.4
Gharbia,2025-05-22,24.79,11.06,17.93,27.23,19.18,34.8,15.62,8.48,52.93,0.32,101.23,4.12,6.64,2.08
Gharbia,2025-05-23,26.97,8.98,17.97,29.21,21.19,37.78,16.59,7.45,42.96,0.0,101.16,4.39,7.71,2.28
Gharbia,2025-05-24,28.47,10.08,19.27,30.4,20.58,39.35,18.77,7.96,41.08,0.02,101.04,4.14,8.74,1.59
Gharbia,2025-05-25,30.54,9.45,20.0,32.65,20.95,41.75,20.8,7.78,36.68,0.02,100.92,3.2,6.76,0.11
Gharbia,2025-05-26,28.84,10.24,19.54,30.95,21.13,42.08,20.95,8.1,38.93,0.2,100.73,6.14,10.44,2.47
Gharbia,2025-05-27,24.27,12.46,18.36,26.54,12.52,31.0,18.48,9.07,51.65,4.22,101.15,6.48,8.76,2.72
Gharbia,2025-05-28,24.1,10.02,17.06,26.38,15.91,32.43,16.52,7.71,46.69,0.0,101.25,4.74,7.97,2.23
Gharbia,2025-05-29,24.83,11.56,18.2,27.18,17.92,33.92,16.0,8.59,51.09,0.21,101.14,4.22,7.31,1.14
Gharbia,2025-05-30,26.03,10.95,18.49,28.66,16.82,34.55,17.73,8.36,46.37,0.17,100.98,3.64,6.51,0.41
Gharbia,2025-05-31,25.81,13.19,19.5,28.6,15.02,34.67,19.65,9.52,50.56,0.03,100.87,4.43,7.55,1.1
New Valley,2025-05-01,21.82,1.26,11.54,23.96,13.06,28.62,15.56,4.47,29.46,0.0,97.5,5.55,8.04,3.2
New Valley,2025-05-02,20.49,-0.79,9.85,22.73,15.16,27.77,12.61,3.69,25.39,0.0,97.65,5.42,7.67,3.15
New Valley,2025-05-03,20.87,0.65,10.76,22.86,14.25,28.1,13.85,4.11,26.77,0.0,97.67,5.94,8.62,3.37
New Valley,2025-05-04,20.95,0.62,10.79,22.96,13.78,27.94,14.16,4.1,27.58,0.0,97.66,5.79,7.23,4.32
New Valley,2025-05-05,21.88,-0.98,10.45,24.24,17.11,30.32,13.21,3.69,24.93,0.0,97.8,3.96,5.72,2.06
New Valley,2025-05-06,24.02,-1.54,11.24,25.88,16.93,32.59,15.66,3.47,19.83,0.0,97.86,3.22,4.79,1.7
New Valley,2025-05-07,26.47,-0.95,12.76,27.92,16.94,35.19,18.25,3.63,17.51,0.0,97.68,3.37,4.83,1.78
New Valley,2025-05-08,27.41,-0.07,13.67,29.31,18.22,36.41,18.19,3.89,18.1,0.0,97.37,3.93,5.62,2.64
New Valley,2025-05-09,28.5,-3.72,12.39,30.23,17.65,37.82,20.17,2.94,13.01,0.0,97.31,2.92,4.22,1.66
New Valley,2025-05-10,29.88,-1.12,14.38,31.69,19.28,39.72,20.44,3.59,14.28,0.0,97.36,3.64,7.08,1.17
New Valley,2025-05-11,31.55,0.05,15.8,32.99,17.88,40.46,22.58,3.91,14.02,0.0,97.34,3.1,4.61,1.34
New Valley,2025-05-12,30.26,5.13,17.7,32.26,15.92,38.45,22.53,5.7,21.22,0.0,97.3,4.73,6.52,2.95
New Valley,2025-05-13,30.66,4.58,17.62,33.39,17.39,39.3,21.91,5.43,20.31,0.0,97.26,3.76,7.37,1.29
New Valley,2025-05-14,29.07,4.96,17.01,31.09,14.17,36.49,22.32,5.57,22.83,0.0,97.5,5.61,7.88,3.38
New Valley,2025-05-15,28.72,3.34,16.03,31.5,17.38,37.57,20.19,4.97,21.45,0.0,97.56,3.47,4.88,1.99
New Valley,2025-05-16,32.98,1.44,17.21,34.41,20.31,42.29,21.98,4.33,14.47,0.0,97.35,2.65,3.9,1.18
New Valley,2025-05-17,35.54,3.34,19.44,36.49,17.8,44.9,27.1,4.97,14.33,0.0,97.22,3.52,7.39,1.27
New Valley,2025-05-18,31.53,7.1,19.31,33.21,17.21,40.34,23.13,6.48,23.66,0.0,97.54,8.78,10.74,7.07
New Valley,2025-05-19,28.43,4.66,16.55,30.28,14.93,36.41,21.48,5.59,24.0,0.0,97.62,8.1,9.42,6.71
New Valley,2025-05-20,26.35,-0.68,12.84,28.07,14.35,33.95,19.6,3.79,18.88,0.0,97.56,8.19,10.46,5.84
New Valley,2025-05-21,24.5,-1.34,11.58,26.31,15.22,32.43,17.21,3.58,20.14,0.0,97.54,7.33,9.55,5.17
New Valley,2025-05-22,25.25,0.8,13.03,27.12,17.59,34.14,16.55,4.18,22.27,0.0,97.54,6.3,8.25,4.13
New Valley,2025-05-23,26.33,0.67,13.5,28.22,18.02,35.24,17.22,4.13,20.75,0.0,97.49,5.24,7.07,3.38
New Valley,2025-05-24,28.33,0.11,14.22,30.06,19.05,37.46,18.41,3.93,17.41,0.0,97.36,4.83,7.06,3.22
New Valley,2025-05-25,30.73,1.38,16.06,32.44,18.73,40.09,21.36,4.32,16.52,0.0,97.18,3.74,5.54,2.37
New Valley,2025-05-26,31.26,3.97,17.62,32.43,14.5,39.68,25.18,5.33,18.98,0.0,97.21,5.61,9.79,0.4
New Valley,2025-05-27,25.49,3.0,14.25,27.46,12.06,31.83,19.77,4.96,25.12,0.0,97.55,7.64,9.23,5.19
New Valley,2025-05-28,24.89,0.55,12.72,26.95,16.33,32.88,16.55,4.07,21.11,0.0,97.64,5.98,8.29,3.89
New Valley,2025-05-29,26.05,1.81,13.93,28.26,16.75,34.17,17.42,4.47,22.65,0.0,97.58,4.94,7.1,3.01
New Valley,2025-05-30,26.41,1.59,14.0,28.48,16.89,34.53,17.64,4.39,21.23,0.0,97.41,4.95,6.97,3.05
New Valley,2025-05-31,26.68,3.97,15.32,29.07,16.62,34.56,17.94,5.23,24.16,0.0,97.35,5.12,7.45,3.04
Fayoum,2025-05-01,21.14,7.22,14.18,23.74,14.18,28.16,13.98,6.44,45.6,0.0,100.2,3.56,6.58,0.89
Fayoum,2025-05-02,21.24,5.62,13.43,23.43,13.52,28.06,14.54,5.94,42.71,0.0,100.23,4.2,7.54,0.83
Fayoum,2025-05-03,20.38,10.2,15.29,22.92,11.8,26.39,14.59,7.78,55.29,0.05,100.32,4.22,5.72,2.3
Fayoum,2025-05-04,20.61,9.7,15.15,23.31,13.12,27.05,13.93,7.53,53.72,0.01,100.37,4.27,6.19,2.49
Fayoum,2025-05-05,22.34,5.77,14.06,25.09,16.49,30.25,13.76,5.88,40.7,0.0,100.58,2.85,4.4,0.84
Fayoum,2025-05-06,26.12,1.7,13.91,28.08,15.7,34.03,18.33,4.3,22.6,0.0,100.67,2.7,5.99,1.0
Fayoum,2025-05-07,27.43,3.86,15.64,29.32,18.34,36.22,17.88,5.01,24.12,0.0,100.53,4.66,6.46,2.2
Fayoum,2025-05-08,27.27,4.63,15.95,28.85,19.15,36.62,17.47,5.33,27.11,0.0,100.23,5.17,7.27,3.45
Fayoum,2025-05-09,29.02,6.3,17.66,30.4,19.57,38.57,19.0,6.08,28.67,0.0,100.23,5.47,7.66,3.88
Fayoum,2025-05-10,29.69,4.18,16.93,31.21,18.32,39.1,20.78,5.16,22.31,0.0,100.21,3.88,5.68,2.04
Fayoum,2025-05-11,31.35,4.51,17.93,32.75,18.94,40.87,21.93,5.39,21.86,0.0,99.98,4.75,9.23,2.69
Fayoum,2025-05-12,26.01,9.35,17.68,28.37,14.44,33.59,19.15,7.67,40.69,0.0,100.03,4.57,7.28,2.0
Fayoum,2025-05-13,28.87,8.21,18.54,29.88,15.3,36.82,21.52,6.98,30.05,0.0,99.88,5.99,10.67,0.55
Fayoum,2025-05-14,24.7,10.54,17.62,27.48,13.52,31.79,18.27,8.26,47.37,0.0,100.33,4.9,6.35,3.07
Fayoum,2025-05-15,24.12,7.39,15.75,27.07,16.02,31.85,15.83,6.61,41.02,0.0,100.54,3.39,4.62,2.05
Fayoum,2025-05-16,30.21,5.95,18.08,32.1,20.32,40.18,19.86,5.84,24.73,0.0,100.22,3.61,5.68,1.29
Fayoum,2025-05-17,32.13,5.65,18.89,34.09,21.68,43.44,21.76,5.95,22.91,0.0,100.21,5.68,12.03,1.8
Fayoum,2025-05-18,27.3,12.19,19.75,29.11,14.87,35.92,21.05,8.99,43.99,0.0,100.66,8.14,9.9,5.33
Fayoum,2025-05-19,24.79,9.23,17.01,26.92,15.37,33.3,17.93,7.56,44.97,0.0,100.69,7.83,9.08,6.51
Fayoum,2025-05-20,23.28,7.45,15.37,25.36,16.89,32.27,15.38,6.62,43.1,0.0,100.54,7.08,9.15,4.57
Fayoum,2025-05-21,23.32,8.51,15.91,24.97,16.36,31.98,15.62,7.05,44.7,4.43,100.39,6.3,8.03,4.37
Fayoum,2025-05-22,23.4,11.44,17.42,24.89,16.33,32.14,15.81,8.53,52.71,16.69,100.29,5.19,7.57,3.78
Fayoum,2025-05-23,25.57,7.76,16.67,26.99,19.53,35.06,15.53,6.67,38.34,0.0,100.28,4.54,6.55,2.52
Fayoum,2025-05-24,28.25,7.45,17.85,29.32,19.54,38.02,18.48,6.47,30.19,0.0,100.14,4.23,7.33,2.11
Fayoum,2025-05-25,29.77,8.02,18.89,30.28,17.86,38.66,20.8,6.79,28.51,0.0,99.98,3.57,4.9,2.38
Fayoum,2025-05-26,28.46,9.94,19.2,29.73,19.13,38.88,19.75,7.8,35.6,0.0,99.87,5.95,9.72,2.41
Fayoum,2025-05-27,23.91,11.98,17.95,26.12,12.69,30.98,18.29,8.87,51.44,0.46,100.28,5.9,7.17,3.71
Fayoum,2025-05-28,23.44,9.09,16.27,25.74,16.63,31.77,15.14,7.3,46.08,0.0,100.37,4.22,5.59,2.76
Fayoum,2025-05-29,25.39,8.05,16.72,27.7,16.04,33.25,17.21,6.72,35.96,0.0,100.24,3.14,5.04,0.79
Fayoum,2025-05-30,26.66,8.76,17.71,28.99,15.59,33.49,17.9,7.12,36.24,0.0,100.02,2.1,3.61,0.79
Fayoum,2025-05-31,26.0,10.06,18.03,27.89,12.4,32.16,19.76,7.74,38.99,0.0,99.93,4.26,7.35,1.72
Luxor,2025-05-01,25.63,2.25,13.94,27.88,13.11,32.8,19.69,4.78,24.64,0.0,97.73,6.2,8.39,4.3
Luxor,2025-05-02,22.89,-1.32,10.78,25.42,13.99,30.04,16.05,3.56,21.46,0.0,97.92,4.67,5.89,3.09
Luxor,2025-05-03,22.64,0.09,11.36,25.0,15.3,30.02,14.72,3.94,24.06,0.0,97.91,5.06,7.11,3.44
Luxor,2025-05-04,22.85,5.23,14.04,25.42,13.57,29.52,15.95,5.66,33.8,0.0,97.9,5.59,7.17,4.58
Luxor,2025-05-05,23.91,3.3,13.61,27.06,15.84,31.66,15.82,5.0,29.12,0.0,98.09,3.63,4.51,2.7
Luxor,2025-05-06,26.07,1.23,13.65,28.76,18.19,34.86,16.67,4.45,24.98,0.0,98.16,3.43,4.79,2.81
Luxor,2025-05-07,27.55,-5.21,11.17,29.48,20.1,37.3,17.2,2.6,12.74,0.0,97.93,3.46,4.36,2.24
Luxor,2025-05-08,29.11,-2.5,13.31,31.24,18.86,38.69,19.83,3.24,13.63,0.0,97.63,3.03,4.71,1.96
Luxor,2025-05-09,31.09,-5.49,12.8,31.74,19.32,40.13,20.81,2.51,9.93,0.0,97.66,2.15,3.32,0.79
Luxor,2025-05-10,31.7,-4.31,13.7,33.1,20.26,41.48,21.22,2.82,11.08,0.0,97.67,3.45,4.51,2.23
Luxor,2025-05-11,32.3,-1.69,15.3,34.24,18.82,41.38,22.56,3.42,11.98,0.0,97.59,3.97,5.05,2.92
Luxor,2025-05-12,31.71,1.15,16.43,32.96,15.35,39.3,23.95,4.26,14.47,0.0,97.54,5.57,9.72,1.28
Luxor,2025-05-13,31.37,2.69,17.03,34.07,18.83,40.49,21.66,4.74,17.15,0.0,97.62,3.53,5.52,1.73
Luxor,2025-05-14,30.9,3.94,17.42,32.68,14.81,38.83,24.02,5.22,19.5,0.0,97.74,5.8,8.89,2.83
Luxor,2025-05-15,28.5,0.22,14.36,31.0,16.88,36.61,19.73,4.01,17.81,0.0,97.96,4.41,6.6,3.29
Luxor,2025-05-16,32.22,0.09,16.15,34.2,20.95,42.56,21.61,3.91,13.87,0.0,97.79,4.59,6.57,2.89
Luxor,2025-05-17,34.81,-3.71,15.55,35.79,18.5,44.64,26.14,2.88,9.12,0.0,97.64,6.1,9.47,3.86
Luxor,2025-05-18,35.32,-0.78,17.27,36.7,21.04,45.79,24.75,3.63,11.11,0.0,97.67,4.73,6.16,3.72
Luxor,2025-05-19,34.46,3.87,19.16,36.67,22.26,45.85,23.59,5.31,18.66,0.0,97.61,3.59,5.38,2.5
Luxor,2025-05-20,32.48,-0.04,16.22,34.57,19.2,42.89,23.69,3.99,14.11,0.0,97.53,5.8,7.95,2.9
Luxor,2025-05-21,29.98,-0.61,14.69,32.25,18.83,40.17,21.34,3.8,15.94,0.0,97.55,5.9,6.75,4.11
Luxor,2025-05-22,28.79,-0.69,14.05,31.12,18.5,38.71,20.21,3.7,16.02,0.0,97.64,5.47,8.26,3.43
Luxor,2025-05-23,28.7,-1.87,13.42,30.7,19.79,38.66,18.87,3.54,16.86,0.0,97.63,5.93,7.74,4.16
Luxor,2025-05-24,30.48,-1.95,14.26,32.7,20.03,40.08,20.05,3.4,14.44,0.0,97.54,4.88,6.34,3.84
Luxor,2025-05-25,31.91,-3.21,14.35,33.9,20.68,41.95,21.27,3.06,11.92,0.0,97.4,3.73,6.15,2.52
Luxor,2025-05-26,33.7,-1.8,15.95,35.68,18.37,42.83,24.46,3.44,11.02,0.0,97.4,3.64,7.01,0.46
Luxor,2025-05-27,30.44,5.34,17.89,32.34,13.63,38.2,24.57,6.05,23.77,0.0,97.59,7.62,9.36,5.8
Luxor,2025-05-28,28.24,0.75,14.5,30.35,15.59,36.38,20.79,4.26,19.83,0.0,97.77,6.47,8.05,4.32
Luxor,2025-05-29,27.99,0.65,14.32,30.55,17.33,36.17,18.84,4.1,18.58,0.0,97.8,4.74,6.24,2.85
Luxor,2025-05-30,28.22,-0.57,13.83,30.89,16.7,36.39,19.69,3.74,16.62,0.0,97.73,3.84,5.88,2.2
Luxor,2025-05-31,28.75,1.25,15.0,31.11,18.01,37.41,19.4,4.28,18.03,0.0,97.71,4.65,7.02,2.51
Ismailia,2025-05-01,21.5,8.14,14.82,24.28,13.93,28.42,14.49,6.92,48.36,0.0,99.97,3.26,5.58,0.95
Ismailia,2025-05-02,21.8,7.56,14.68,23.95,12.5,28.56,16.06,6.79,46.59,0.0,99.98,3.75,7.21,0.47
Ismailia,2025-05-03,20.68,10.65,15.66,22.9,10.75,26.41,15.66,8.06,56.01,0.11,100.05,3.85,6.69,1.38
Ismailia,2025-05-04,19.47,10.76,15.12,21.62,10.28,24.74,14.46,8.1,60.48,0.2,100.13,3.52,6.26,1.62
Ismailia,2025-05-05,21.19,8.18,14.68,23.91,15.9,29.24,13.34,6.95,51.42,0.0,100.36,3.05,5.34,1.55
Ismailia,2025-05-06,24.03,3.04,13.54,26.33,16.11,32.2,16.09,4.93,31.14,0.0,100.53,3.12,5.23,1.48
Ismailia,2025-05-07,24.14,6.86,15.5,26.28,17.42,33.55,16.13,6.33,39.0,0.0,100.43,4.64,7.1,2.9
Ismailia,2025-05-08,24.11,9.89,17.0,26.16,17.83,33.32,15.49,7.86,49.01,0.0,100.11,5.0,6.82,3.34
Ismailia,2025-05-09,25.87,10.55,18.21,27.73,17.96,35.58,17.62,8.3,47.5,0.0,100.13,4.57,7.53,2.47
Ismailia,2025-05-10,26.51,6.4,16.46,27.83,15.88,34.74,18.86,6.18,32.6,0.0,100.09,3.86,6.43,1.59
Ismailia,2025-05-11,30.32,2.07,16.2,31.92,19.36,39.45,20.09,4.44,18.29,0.0,99.78,2.88,4.12,1.29
Ismailia,2025-05-12,25.48,10.98,18.23,27.81,12.92,32.77,19.85,8.49,45.22,0.0,99.75,5.71,7.69,1.73
Ismailia,2025-05-13,28.16,9.45,18.8,29.43,17.67,37.52,19.85,7.54,35.5,0.0,99.64,6.37,11.51,1.45
Ismailia,2025-05-14,23.86,12.4,18.13,26.73,13.38,31.29,17.91,9.18,54.6,0.0,100.1,4.56,7.36,2.04
Ismailia,2025-05-15,22.45,9.87,16.16,26.51,14.17,30.18,16.01,7.78,51.56,0.0,100.4,2.68,5.81,0.66
Ismailia,2025-05-16,26.57,6.76,16.66,28.81,20.73,37.42,16.69,6.43,36.89,0.0,100.19,4.78,7.83,1.58
Ismailia,2025-05-17,32.2,4.74,18.47,33.89,21.31,43.8,22.49,5.79,23.45,0.0,100.03,4.95,9.53,2.43
Ismailia,2025-05-18,24.84,15.62,20.23,26.82,10.96,30.56,19.6,11.15,59.93,0.0,100.53,5.62,8.38,2.8
Ismailia,2025-05-19,22.54,11.6,17.07,25.08,12.16,29.41,17.25,8.68,55.59,0.0,100.57,5.39,6.95,2.96
Ismailia,2025-05-20,21.46,8.93,15.2,23.84,14.48,29.11,14.63,7.27,50.83,0.0,100.36,4.9,7.53,2.48
Ismailia,2025-05-21,21.48,10.65,16.07,24.02,13.61,28.95,15.34,8.08,54.84,0.01,100.2,4.36,6.49,2.51
Ismailia,2025-05-22,22.68,11.35,17.02,25.0,15.98,31.23,15.25,8.5,55.35,0.04,100.08,4.08,6.56,1.68
Ismailia,2025-05-23,24.96,8.88,16.92,27.02,20.12,35.3,15.18,7.38,45.96,0.0,100.05,4.07,8.19,1.57
Ismailia,2025-05-24,26.68,8.5,17.59,28.53,18.37,36.91,18.54,7.19,39.06,0.0,99.95,3.35,8.66,0.31
Ismailia,2025-05-25,27.8,9.12,18.46,29.56,17.6,37.41,19.81,7.41,36.41,0.02,99.84,3.43,7.14,0.11
Ismailia,2025-05-26,30.74,6.34,18.54,32.6,20.94,42.48,21.54,6.39,27.7,0.0,99.58,5.43,9.85,2.36
Ismailia,2025-05-27,24.9,12.13,18.51,27.55,13.97,32.84,18.87,8.97,49.15,0.87,99.99,6.14,9.03,3.11
Ismailia,2025-05-28,23.51,9.71,16.61,26.13,16.09,32.25,16.16,7.63,47.08,0.0,100.12,4.51,8.45,1.71
Ismailia,2025-05-29,24.92,8.75,16.83,27.33,16.48,33.12,16.64,7.26,41.91,0.05,100.05,3.68,6.58,0.49
Ismailia,2025-05-30,25.75,9.21,17.48,28.85,15.2,33.56,18.36,7.55,41.66,0.0,99.88,3.44,6.86,0.29
Ismailia,2025-05-31,26.48,10.53,18.5,28.72,15.6,34.69,19.09,8.3,44.35,0.0,99.73,5.98,7.84,4.5
Aswan,2025-05-01,27.77,3.79,15.78,30.27,13.9,35.06,21.16,5.2,23.15,0.0,98.1,6.06,8.07,4.02
Aswan,2025-05-02,25.22,-2.61,11.31,27.91,14.33,32.79,18.46,3.2,16.3,0.0,98.31,5.64,6.79,4.63
Aswan,2025-05-03,24.02,-1.94,11.04,26.77,16.22,31.82,15.6,3.37,19.36,0.0,98.33,5.03,6.39,3.43
Aswan,2025-05-04,24.06,2.89,13.48,26.95,14.43,31.07,16.64,4.78,26.64,0.0,98.33,5.35,6.61,3.86
Aswan,2025-05-05,25.08,2.82,13.95,28.74,16.82,33.32,16.5,4.77,25.8,0.0,98.49,3.86,5.23,2.3
Aswan,2025-05-06,26.89,0.31,13.6,30.2,19.34,36.28,16.94,4.05,20.36,0.0,98.53,3.71,5.27,2.7
Aswan,2025-05-07,27.83,-4.03,11.9,30.23,19.9,37.88,17.98,2.94,15.46,0.0,98.35,3.79,4.98,2.51
Aswan,2025-05-08,29.06,-2.29,13.39,31.95,21.78,39.75,17.97,3.3,15.64,0.0,98.03,3.25,3.81,2.63
Aswan,2025-05-09,31.0,-5.83,12.58,34.1,22.07,41.99,19.92,2.41,9.82,0.0,98.05,2.77,3.76,0.13
Aswan,2025-05-10,33.11,-5.81,13.65,35.43,20.72,43.58,22.86,2.45,8.31,0.0,98.04,3.48,5.2,1.84
Aswan,2025-05-11,32.62,-2.59,15.01,35.03,20.88,42.88,22.0,3.17,11.23,0.0,97.97,4.26,5.87,2.99
Aswan,2025-05-12,33.51,1.46,17.48,35.6,18.11,43.29,25.18,4.32,14.06,0.0,97.93,5.16,9.65,1.86
Aswan,2025-05-13,32.87,2.15,17.51,35.7,19.55,42.54,22.99,4.53,15.12,0.0,98.01,3.85,6.49,2.49
Aswan,2025-05-14,33.29,4.8,19.04,35.61,16.51,41.78,25.27,5.48,17.72,0.0,98.1,5.12,7.35,2.66
Aswan,2025-05-15,30.36,-0.19,15.09,32.97,16.73,38.8,22.07,3.86,15.62,0.0,98.33,5.21,6.85,4.11
Aswan,2025-05-16,32.91,-0.02,16.45,34.88,20.95,43.42,22.47,3.85,13.34,0.0,98.13,5.39,8.15,2.78
Aswan,2025-05-17,35.51,-2.89,16.31,37.14,22.53,46.73,24.2,3.04,9.16,0.0,97.9,5.49,8.96,3.21
Aswan,2025-05-18,36.61,-1.37,17.62,38.73,21.53,47.43,25.9,3.48,9.45,0.0,97.94,4.35,5.51,3.07
Aswan,2025-05-19,36.31,3.22,19.76,38.38,21.01,47.05,26.04,4.89,14.35,0.0,97.9,4.8,7.03,2.84
Aswan,2025-05-20,34.28,0.0,17.14,36.45,18.51,44.16,25.65,3.91,12.17,0.0,97.87,6.66,8.3,4.54
Aswan,2025-05-21,31.84,-1.29,15.28,34.24,17.87,41.67,23.8,3.53,12.77,0.0,97.93,6.24,7.81,4.39
Aswan,2025-05-22,31.04,-1.25,14.89,33.71,18.55,40.97,22.42,3.53,13.45,0.0,98.03,5.31,6.82,3.08
Aswan,2025-05-23,29.95,-1.68,14.14,32.39,18.77,39.47,20.7,3.48,14.34,0.0,98.04,6.01,7.75,4.0
Aswan,2025-05-24,30.78,-4.57,13.1,33.4,19.89,40.66,20.77,2.73,10.64,0.0,97.92,4.59,6.21,3.43
Aswan,2025-05-25,32.37,-3.29,14.54,35.11,19.51,42.34,22.83,3.0,10.94,0.0,97.8,3.9,4.96,3.31
Aswan,2025-05-26,34.54,-3.61,15.46,37.29,20.93,44.14,23.21,2.91,9.41,0.0,97.78,3.53,8.46,1.5
Aswan,2025-05-27,32.25,5.81,19.03,34.36,14.47,40.17,25.7,6.2,21.4,0.0,97.98,7.08,8.82,5.57
Aswan,2025-05-28,29.14,2.32,15.73,31.65,15.72,37.24,21.52,4.64,19.89,0.0,98.2,6.11,7.95,3.58
Aswan,2025-05-29,28.85,0.21,14.53,31.61,17.69,37.22,19.53,3.95,17.15,0.0,98.24,5.04,6.2,3.01
Aswan,2025-05-30,29.49,-0.83,14.33,32.71,18.0,38.11,20.11,3.64,15.14,0.0,98.15,3.98,5.97,2.64
Aswan,2025-05-31,30.41,-0.09,15.16,33.46,18.73,39.23,20.5,3.84,14.89,0.0,98.11,4.09,6.06,2.18
Gulf of Suez,2025-05-01,21.02,9.18,15.1,22.65,10.85,26.4,15.55,7.51,50.38,0.0,98.63,3.43,4.8,2.13
Gulf of Suez,2025-05-02,21.12,8.52,14.82,22.68,10.54,26.31,15.77,7.31,48.73,0.0,98.67,3.43,4.89,1.2
Gulf of Suez,2025-05-03,20.9,9.72,15.31,22.47,9.14,25.38,16.24,7.74,50.29,0.01,98.7,3.71,6.69,1.97
Gulf of Suez,2025-05-04,19.65,11.44,15.55,21.47,7.56,23.1,15.54,8.62,60.87,0.2,98.79,3.6,5.22,2.36
Gulf of Suez,2025-05-05,21.04,9.13,15.09,23.09,11.31,26.44,15.13,7.51,50.97,0.0,99.05,2.52,3.75,1.64
Gulf of Suez,2025-05-06,23.54,5.68,14.62,23.94,10.58,28.88,18.3,5.96,34.34,0.0,99.21,2.39,3.7,0.43
Gulf of Suez,2025-05-07,24.07,7.87,15.97,24.69,13.53,30.92,17.39,6.85,38.21,0.0,99.05,4.5,7.34,2.12
Gulf of Suez,2025-05-08,24.12,9.58,16.85,24.71,15.65,31.76,16.11,7.72,44.48,0.0,98.71,5.04,7.8,3.27
Gulf of Suez,2025-05-09,25.46,10.38,17.92,25.57,15.2,32.99,17.79,8.16,43.74,0.0,98.75,4.71,7.03,3.02
Gulf of Suez,2025-05-10,26.33,8.62,17.48,26.24,13.92,33.65,19.73,7.26,36.28,0.0,98.74,3.43,5.28,1.81
Gulf of Suez,2025-05-11,29.28,5.95,17.62,28.21,15.38,36.56,21.18,6.1,26.29,0.0,98.53,1.99,5.82,0.14
Gulf of Suez,2025-05-12,24.96,11.34,18.15,25.64,8.88,29.73,20.85,8.8,45.36,0.0,98.44,4.8,6.48,2.76
Gulf of Suez,2025-05-13,27.07,10.62,18.84,26.68,12.5,33.21,20.71,8.29,38.67,0.0,98.39,5.01,10.53,0.75
Gulf of Suez,2025-05-14,23.72,12.61,18.17,25.05,9.31,28.63,19.32,9.49,53.47,0.0,98.75,4.96,6.91,3.61
Gulf of Suez,2025-05-15,22.19,10.71,16.45,24.27,10.32,27.58,17.26,8.4,52.92,0.0,99.05,3.66,4.94,2.54
Gulf of Suez,2025-05-16,26.66,7.35,17.01,26.79,16.65,34.9,18.25,6.67,33.97,0.0,98.85,2.75,3.73,0.7
Gulf of Suez,2025-05-17,31.88,5.8,18.84,30.06,16.92,40.55,23.63,6.11,22.49,0.0,98.72,3.34,10.05,0.5
Gulf of Suez,2025-05-18,25.63,14.78,20.2,25.89,11.54,31.95,20.41,10.69,54.01,0.0,99.1,7.78,9.58,5.23
Gulf of Suez,2025-05-19,23.14,12.24,17.69,24.18,10.37,29.02,18.65,9.19,54.76,0.0,99.13,7.82,8.65,6.99
Gulf of Suez,2025-05-20,21.7,10.23,15.96,23.04,11.16,27.75,16.59,8.08,52.76,0.0,98.94,7.63,9.05,6.36
Gulf of Suez,2025-05-21,21.71,10.97,16.34,23.1,12.18,28.06,15.88,8.41,54.19,0.14,98.8,6.51,7.82,4.81
Gulf of Suez,2025-05-22,22.39,12.03,17.21,23.67,13.19,29.28,16.09,9.03,56.45,0.57,98.7,5.76,6.92,4.28
Gulf of Suez,2025-05-23,24.13,9.36,16.75,24.83,14.38,30.97,16.59,7.69,43.7,0.0,98.73,5.03,6.65,3.3
Gulf of Suez,2025-05-24,25.93,9.15,17.54,26.29,13.62,32.64,19.02,7.56,37.95,0.0,98.65,4.39,6.79,2.52
Gulf of Suez,2025-05-25,27.32,9.63,18.47,27.13,13.66,34.3,20.64,7.74,35.45,0.0,98.51,4.55,6.22,2.55
Gulf of Suez,2025-05-26,29.61,8.65,19.13,28.69,16.94,39.35,22.41,7.48,32.33,0.0,98.29,4.07,9.19,0.62
