city,datetime,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Giza,2025-02-13 18:00:00,2.0,290.39,0.14,29.82,80.82,53.88,6.85,14.71,9.88
Giza,2025-02-13 19:00:00,2.0,310.42,0.0,32.56,72.24,55.79,7.43,15.64,13.17
Giza,2025-02-13 20:00:00,2.0,323.77,0.0,32.9,67.23,54.36,7.89,16.55,16.72
Giza,2025-02-13 21:00:00,2.0,350.48,0.0,35.99,59.37,52.45,9.28,18.75,20.77
Giza,2025-02-13 22:00:00,2.0,387.19,0.0,40.44,50.78,51.98,11.45,22.03,24.32
Giza,2025-02-13 23:00:00,2.0,407.22,0.01,44.55,43.63,49.11,12.96,24.42,25.33
Giza,2025-02-14 00:00:00,2.0,413.89,0.03,49.35,36.12,40.53,14.25,26.42,26.35
Giza,2025-02-14 01:00:00,2.0,417.23,0.03,52.09,30.4,32.9,15.94,29.01,27.11
Giza,2025-02-14 02:00:00,2.0,410.56,0.02,48.67,29.68,27.66,17.28,31.22,25.84
Giza,2025-02-14 03:00:00,2.0,417.23,0.05,48.67,26.82,25.27,19.27,34.09,24.32
Giza,2025-02-14 04:00:00,2.0,447.27,0.18,52.78,18.95,25.03,22.19,38.05,23.81
Giza,2025-02-14 05:00:00,3.0,480.65,0.86,58.95,10.28,25.27,25.28,42.37,21.28
Giza,2025-02-14 06:00:00,3.0,534.06,5.09,65.8,2.53,29.33,28.83,47.3,19.25
Giza,2025-02-14 07:00:00,3.0,694.27,30.85,71.97,0.06,45.78,37.06,57.51,22.29
Giza,2025-02-14 08:00:00,3.0,881.2,72.42,76.09,3.26,59.6,46.8,68.44,26.6
Giza,2025-02-14 09:00:00,4.0,961.3,92.09,75.4,11.44,68.66,51.03,73.21,27.87
Giza,2025-02-14 10:00:00,4.0,947.95,86.72,75.4,19.85,76.29,51.48,74.65,24.07
Giza,2025-02-14 11:00:00,3.0,741.0,54.09,64.43,33.62,69.62,43.8,66.4,18.75
Giza,2025-02-14 12:00:00,2.0,353.81,10.39,27.76,80.82,62.94,16.06,30.5,5.7
Giza,2025-02-14 13:00:00,2.0,310.42,6.26,20.39,95.84,55.79,11.52,23.29,4.05
Giza,2025-02-14 14:00:00,3.0,300.41,4.86,18.85,105.86,51.5,11.67,22.8,3.99
Giza,2025-02-14 15:00:00,3.0,300.41,4.08,19.71,110.15,52.93,12.94,23.75,4.31
Giza,2025-02-14 16:00:00,3.0,310.42,3.63,23.99,108.72,55.79,14.19,25.05,4.69
Giza,2025-02-14 17:00:00,3.0,330.45,2.4,31.87,100.14,56.74,15.01,26.7,4.94
Giza,2025-02-14 18:00:00,2.0,343.8,0.17,37.36,91.55,53.88,15.74,29.57,5.13
Giza,2025-02-14 19:00:00,2.0,337.12,0.0,33.59,91.55,53.88,16.12,33.75,5.0
Giza,2025-02-14 20:00:00,2.0,327.11,0.0,29.47,91.55,52.45,14.56,35.16,4.56
Giza,2025-02-14 21:00:00,2.0,317.1,0.0,25.7,85.83,46.25,11.58,33.14,3.99
Giza,2025-02-14 22:00:00,2.0,320.43,0.0,24.68,77.25,42.92,10.51,33.35,4.12
Giza,2025-02-14 23:00:00,2.0,320.43,0.0,23.99,73.67,38.15,10.53,34.27,4.12
Giza,2025-02-15 00:00:00,2.0,307.08,0.0,21.42,75.1,31.47,10.37,34.75,3.86
Giza,2025-02-15 01:00:00,2.0,290.39,0.0,15.94,79.39,23.37,10.07,35.88,3.99
Giza,2025-02-15 02:00:00,2.0,280.38,0.0,12.17,80.82,18.36,10.0,37.55,4.24
Giza,2025-02-15 03:00:00,2.0,277.04,0.0,11.48,78.68,17.64,10.21,38.97,4.75
Giza,2025-02-15 04:00:00,2.0,280.38,0.0,11.82,75.82,17.4,10.7,39.96,4.62
Giza,2025-02-15 05:00:00,2.0,283.72,0.0,12.85,72.24,17.4,11.16,40.69,3.96
Giza,2025-02-15 06:00:00,2.0,290.39,0.0,14.74,67.95,17.88,11.5,41.97,3.36
Giza,2025-02-15 07:00:00,2.0,317.1,0.01,23.31,59.37,24.08,12.96,45.14,3.58
Giza,2025-02-15 08:00:00,2.0,367.16,2.79,34.62,49.35,32.42,15.38,49.08,4.12
Giza,2025-02-15 09:00:00,3.0,387.19,9.05,34.27,53.64,38.15,17.25,53.27,4.31
Giza,2025-02-15 10:00:00,3.0,373.84,10.73,29.47,62.23,42.92,18.24,55.98,4.69
Giza,2025-02-15 11:00:00,3.0,347.14,9.39,25.02,71.53,49.11,18.49,56.38,4.69
Giza,2025-02-15 12:00:00,3.0,300.41,6.31,19.54,89.41,58.17,17.26,51.03,3.26
Giza,2025-02-15 13:00:00,3.0,287.06,5.09,17.99,101.57,61.99,18.19,49.37,2.98
Giza,2025-02-15 14:00:00,3.0,283.72,4.3,17.99,108.72,64.85,19.28,48.99,3.32
Giza,2025-02-15 15:00:00,3.0,273.7,3.24,16.96,113.01,57.7,15.62,39.48,3.89
Giza,2025-02-15 16:00:00,3.0,280.38,2.88,20.91,108.72,61.99,12.59,30.78,5.19
Giza,2025-02-15 17:00:00,2.0,297.07,1.79,29.47,97.27,69.62,11.85,25.8,7.09
Giza,2025-02-15 18:00:00,2.0,350.48,0.17,43.53,75.82,65.8,12.77,23.57,10.26
Giza,2025-02-15 19:00:00,2.0,393.87,0.0,49.35,60.8,53.88,15.09,24.04,15.2
Giza,2025-02-15 20:00:00,2.0,387.19,0.0,45.24,60.08,45.78,15.89,24.09,20.01
Giza,2025-02-15 21:00:00,2.0,373.84,0.0,40.44,61.51,41.48,15.29,23.46,23.05
Giza,2025-02-15 22:00:00,2.0,383.85,0.0,39.76,59.37,40.53,16.66,26.12,25.33
Giza,2025-02-15 23:00:00,2.0,387.19,0.0,40.44,55.79,38.15,21.15,33.46,27.11
Giza,2025-02-16 00:00:00,3.0,387.19,0.0,41.81,50.78,31.95,26.12,41.57,27.61
Giza,2025-02-16 01:00:00,3.0,387.19,0.0,42.5,43.99,24.8,29.2,46.54,27.36
Giza,2025-02-16 02:00:00,3.0,373.84,0.0,38.39,41.13,20.27,30.45,48.95,22.55
Giza,2025-02-16 03:00:00,3.0,353.81,0.0,32.56,39.7,16.21,28.94,47.47,15.2
Giza,2025-02-16 04:00:00,3.0,337.12,0.0,28.45,38.27,13.47,25.71,43.72,9.25
Giza,2025-02-16 05:00:00,2.0,333.79,0.01,27.08,36.48,12.4,22.95,41.11,5.89
Giza,2025-02-16 06:00:00,2.0,350.48,0.07,31.87,29.33,13.95,21.85,40.92,4.62
Giza,2025-02-16 07:00:00,2.0,433.92,3.27,52.09,8.4,23.37,24.02,44.99,5.38
Giza,2025-02-16 08:00:00,3.0,560.76,29.95,58.26,5.36,31.95,27.94,51.38,6.59
Giza,2025-02-16 09:00:00,3.0,680.92,58.11,58.26,12.7,39.58,31.86,57.04,8.61
Giza,2025-02-16 10:00:00,3.0,727.65,66.16,59.63,18.78,47.21,34.04,59.72,11.02
Giza,2025-02-16 11:00:00,3.0,647.54,50.51,54.84,27.89,50.07,32.42,56.96,12.67
Giza,2025-02-16 12:00:00,2.0,317.1,8.94,26.73,85.83,74.39,17.04,32.64,4.56
Giza,2025-02-16 13:00:00,3.0,273.7,4.92,18.51,100.14,63.9,13.53,26.79,3.01
Giza,2025-02-16 14:00:00,3.0,267.03,3.97,17.48,103.0,60.56,13.11,26.96,2.63
Giza,2025-02-16 15:00:00,3.0,263.69,3.19,17.31,105.86,52.45,13.05,28.35,2.34
Giza,2025-02-16 16:00:00,3.0,273.7,2.77,21.08,104.43,46.73,13.41,29.66,2.25
Giza,2025-02-16 17:00:00,2.0,290.39,1.63,28.1,97.27,40.53,13.53,29.96,2.15
Giza,2025-02-16 18:00:00,2.0,327.11,0.15,40.78,80.11,32.9,14.43,31.54,2.88
Giza,2025-02-16 19:00:00,2.0,377.18,0.0,54.84,62.94,28.13,16.13,36.58,4.5
Giza,2025-02-16 20:00:00,2.0,387.19,0.0,56.21,55.79,26.46,17.19,45.45,5.51
Giza,2025-02-16 21:00:00,3.0,387.19,0.0,51.41,53.64,27.18,17.52,52.65,6.59
Giza,2025-02-16 22:00:00,3.0,397.21,0.0,49.35,48.64,33.86,17.79,50.43,11.02
Giza,2025-02-16 23:00:00,2.0,433.92,0.02,55.52,36.84,45.78,19.07,41.84,22.29
Giza,2025-02-17 00:00:00,2.0,473.98,0.16,65.8,21.46,46.73,20.76,36.61,31.41
Giza,2025-02-17 01:00:00,3.0,514.03,0.58,73.34,11.18,39.1,22.53,38.03,27.87
Giza,2025-02-17 02:00:00,3.0,540.73,0.66,73.34,8.58,31.95,24.29,43.18,19.25
Giza,2025-02-17 03:00:00,3.0,527.38,0.66,66.49,8.67,27.18,25.4,48.59,10.77
Giza,2025-02-17 04:00:00,3.0,540.73,1.09,65.8,6.17,25.51,27.28,53.82,6.46
Giza,2025-02-17 05:00:00,3.0,587.46,3.97,71.29,1.65,25.51,31.56,60.39,4.5
Giza,2025-02-17 06:00:00,3.0,660.9,13.41,78.14,0.09,29.33,39.1,70.67,4.43
Giza,2025-02-17 07:00:00,4.0,834.47,41.57,85.68,0.03,47.21,52.08,88.35,7.28
Giza,2025-02-17 08:00:00,4.0,1028.06,81.36,89.11,3.22,61.99,64.86,106.94,11.27
Giza,2025-02-17 09:00:00,4.0,1081.47,93.88,83.63,11.35,70.57,71.93,121.24,14.19
Giza,2025-02-17 10:00:00,4.0,1028.06,82.25,76.77,19.67,75.34,74.03,129.4,15.45
Giza,2025-02-17 11:00:00,4.0,847.82,52.75,63.75,31.11,65.8,65.6,125.73,15.45
Giza,2025-02-17 12:00:00,3.0,327.11,4.41,14.22,91.55,30.99,18.05,65.65,5.07
Giza,2025-02-17 13:00:00,3.0,257.02,2.15,8.31,104.43,21.7,14.86,55.17,4.62
Giza,2025-02-17 14:00:00,3.0,243.66,1.84,8.14,108.72,19.79,16.12,56.66,4.69
Giza,2025-02-17 15:00:00,3.0,243.66,1.79,9.17,105.86,19.79,17.46,63.56,3.32
Giza,2025-02-17 16:00:00,3.0,250.34,1.9,13.02,97.27,21.46,19.09,74.55,2.18
Giza,2025-02-17 17:00:00,3.0,267.03,1.33,20.39,84.4,22.17,21.1,87.37,1.76
Giza,2025-02-17 18:00:00,3.0,327.11,0.17,41.13,57.22,25.27,23.96,97.23,2.69
Giza,2025-02-17 19:00:00,3.0,390.53,0.06,57.58,32.9,31.95,26.33,98.59,4.37
Giza,2025-02-17 20:00:00,3.0,417.23,0.11,56.21,27.18,41.01,27.68,95.19,5.89
Giza,2025-02-17 21:00:00,3.0,447.27,0.12,52.09,26.11,52.45,29.22,92.1,8.23
Giza,2025-02-17 22:00:00,3.0,487.33,0.18,52.78,22.89,56.74,30.06,89.75,10.77
Giza,2025-02-17 23:00:00,3.0,507.35,0.3,56.21,18.95,51.98,29.53,85.52,12.54
Giza,2025-02-18 00:00:00,3.0,514.03,1.66,63.75,9.03,43.87,29.36,79.83,13.43
Giza,2025-02-18 01:00:00,3.0,520.71,4.14,65.12,2.1,38.62,29.98,76.33,13.43
Giza,2025-02-18 02:00:00,3.0,514.03,5.03,61.01,1.16,35.76,30.8,76.74,12.92
Giza,2025-02-18 03:00:00,3.0,487.33,4.36,55.52,1.52,31.95,31.95,85.1,12.03
Giza,2025-02-18 04:00:00,4.0,447.27,2.32,47.98,3.4,28.37,33.61,104.84,11.4
Giza,2025-02-18 05:00:00,4.0,433.92,1.61,43.53,5.1,27.18,36.03,124.75,11.65
Giza,2025-02-18 06:00:00,4.0,460.62,3.69,46.61,2.64,29.8,37.47,125.6,14.44
Giza,2025-02-18 07:00:00,4.0,587.46,23.25,52.78,0.09,45.3,42.86,126.71,19.25
Giza,2025-02-18 08:00:00,4.0,741.0,56.33,56.21,2.64,58.17,50.21,143.44,22.29
Giza,2025-02-18 09:00:00,4.0,801.09,68.84,53.47,7.96,64.85,52.7,148.94,24.83
Giza,2025-02-18 10:00:00,4.0,807.76,67.06,51.41,13.95,71.53,53.09,143.25,26.09
Giza,2025-02-18 11:00:00,4.0,720.98,52.75,50.04,21.46,68.66,52.69,148.08,25.84
Giza,2025-02-18 12:00:00,5.0,357.15,10.84,26.73,65.09,61.04,49.36,232.07,10.01
Giza,2025-02-18 13:00:00,5.0,290.39,5.2,17.65,85.12,43.87,45.68,229.14,5.83
Giza,2025-02-18 14:00:00,5.0,270.37,3.8,15.77,95.84,38.62,45.05,222.45,3.8
Giza,2025-02-18 15:00:00,5.0,263.69,3.05,16.11,101.57,34.81,43.23,203.56,2.34
Giza,2025-02-18 16:00:00,4.0,280.38,3.1,21.93,94.41,37.19,40.75,184.34,2.01
Giza,2025-02-18 17:00:00,4.0,310.42,2.37,34.62,77.96,41.01,39.36,172.01,2.25
Giza,2025-02-18 18:00:00,4.0,383.85,0.3,60.32,47.21,42.44,39.03,159.41,3.67
Giza,2025-02-18 19:00:00,4.0,447.27,0.09,77.46,27.89,39.1,36.89,136.13,6.46
Giza,2025-02-18 20:00:00,4.0,447.27,0.04,67.86,32.9,37.67,32.47,109.24,9.75
Giza,2025-02-18 21:00:00,3.0,440.6,0.01,53.47,43.27,41.01,30.03,93.25,13.43
Giza,2025-02-18 22:00:00,3.0,460.62,0.01,49.35,42.56,51.98,30.55,84.94,20.01
Giza,2025-02-18 23:00:00,3.0,487.33,0.02,51.41,34.69,60.08,32.39,76.02,30.65
Giza,2025-02-19 00:00:00,3.0,473.98,0.04,51.41,30.76,55.79,34.03,64.81,32.93
Giza,2025-02-19 01:00:00,3.0,467.3,0.05,52.09,25.75,43.39,36.33,60.57,28.63
Giza,2025-02-19 02:00:00,3.0,453.95,0.03,48.67,25.39,35.29,38.61,59.32,21.53
Giza,2025-02-19 03:00:00,3.0,460.62,0.06,47.98,22.89,30.04,40.43,59.68,14.82
Giza,2025-02-19 04:00:00,3.0,487.33,0.17,50.04,16.63,27.18,42.63,61.74,10.77
Giza,2025-02-19 05:00:00,3.0,514.03,0.63,53.47,10.1,25.99,44.24,63.79,8.23
Giza,2025-02-19 06:00:00,3.0,554.08,3.74,58.26,2.95,28.13,45.49,66.06,7.28
Giza,2025-02-19 07:00:00,4.0,714.3,30.4,63.06,0.04,43.87,52.52,74.78,8.99
Giza,2025-02-19 08:00:00,4.0,1001.36,87.62,71.29,0.46,61.99,67.12,91.42,11.27
Giza,2025-02-19 09:00:00,5.0,1255.04,141.26,78.83,2.95,73.43,79.67,105.0,13.43
Giza,2025-02-19 10:00:00,5.0,1281.74,151.99,81.57,7.51,76.29,82.62,107.61,14.95
Giza,2025-02-19 11:00:00,4.0,1041.41,112.65,77.46,15.91,66.76,73.13,97.32,14.31
Giza,2025-02-19 12:00:00,2.0,337.12,8.38,25.02,78.68,54.84,14.6,25.59,2.41
Giza,2025-02-19 13:00:00,2.0,283.72,2.46,13.71,95.84,35.29,10.49,20.73,1.28
Giza,2025-02-19 14:00:00,2.0,273.7,1.31,13.71,98.71,31.47,13.74,24.53,0.71
Giza,2025-02-19 15:00:00,3.0,270.37,0.81,13.19,101.57,27.89,15.99,24.89,0.08
Giza,2025-02-19 16:00:00,3.0,267.03,0.82,13.88,101.57,26.7,9.42,16.08,1.0
Giza,2025-02-19 17:00:00,2.0,273.7,0.59,17.48,97.27,26.7,4.58,9.35,2.01
Giza,2025-02-19 18:00:00,2.0,280.38,0.07,21.93,90.12,30.99,3.92,7.39,3.01
Giza,2025-02-19 19:00:00,2.0,283.72,0.0,23.65,84.4,37.67,4.64,7.61,4.5
Giza,2025-02-19 20:00:00,2.0,287.06,0.0,25.02,77.25,43.39,5.06,7.98,6.4
Giza,2025-02-19 21:00:00,2.0,293.73,0.0,27.08,69.38,48.64,5.22,8.33,8.74
Giza,2025-02-19 22:00:00,2.0,303.75,0.0,29.47,60.08,50.54,6.5,10.27,11.78
Giza,2025-02-19 23:00:00,2.0,307.08,0.0,31.19,54.36,47.21,8.34,12.59,12.67
Giza,2025-02-20 00:00:00,2.0,317.1,0.01,33.93,45.78,33.86,10.97,16.45,11.53
Giza,2025-02-20 01:00:00,2.0,327.11,0.01,34.96,37.91,23.6,14.61,22.01,8.74
Giza,2025-02-20 02:00:00,2.0,323.77,0.01,32.22,35.76,20.5,18.52,28.01,5.51
Giza,2025-02-20 03:00:00,2.0,310.42,0.01,28.1,36.48,18.36,22.0,34.19,3.51
Giza,2025-02-20 04:00:00,2.0,303.75,0.01,24.33,38.62,16.93,23.81,39.52,2.66
Giza,2025-02-20 05:00:00,2.0,303.75,0.01,22.96,39.7,15.5,22.92,42.43,2.22
Giza,2025-02-20 06:00:00,2.0,320.43,0.02,27.08,36.12,16.21,20.73,43.59,2.18
Giza,2025-02-20 07:00:00,2.0,390.53,0.92,47.3,16.99,23.37,20.08,46.65,2.82
Giza,2025-02-20 08:00:00,2.0,473.98,16.09,58.26,9.75,29.09,19.92,49.57,3.51
Giza,2025-02-20 09:00:00,2.0,453.95,21.01,48.67,22.89,31.95,17.24,45.22,3.74
Giza,2025-02-20 10:00:00,2.0,407.22,17.43,38.04,34.69,35.29,14.78,38.59,4.94
Giza,2025-02-20 11:00:00,2.0,340.46,11.29,28.1,47.92,37.67,12.74,30.91,6.4
Giza,2025-02-20 12:00:00,2.0,270.37,3.91,16.28,75.1,37.67,8.4,14.66,2.69
Giza,2025-02-20 13:00:00,2.0,263.69,2.15,15.08,80.82,33.38,5.69,9.14,2.41
Giza,2025-02-20 14:00:00,2.0,270.37,1.16,17.14,79.39,34.33,4.77,7.8,3.42
Giza,2025-02-20 15:00:00,2.0,277.04,0.73,16.62,80.82,31.95,4.26,7.66,4.12
Giza,2025-02-20 16:00:00,2.0,280.38,0.47,16.96,82.25,30.28,3.97,8.12,4.24
Giza,2025-02-20 17:00:00,2.0,287.06,0.21,19.02,81.54,30.28,4.2,9.23,4.31
Giza,2025-02-20 18:00:00,2.0,297.07,0.04,21.93,79.39,33.86,5.07,11.14,4.88
Giza,2025-02-20 19:00:00,2.0,303.75,0.0,23.65,77.25,38.62,5.93,13.15,6.08
Giza,2025-02-20 20:00:00,2.0,307.08,0.0,24.33,75.82,41.96,6.35,14.43,6.97
Giza,2025-02-20 21:00:00,2.0,320.43,0.0,27.76,70.81,44.82,7.25,16.56,8.36
Giza,2025-02-20 22:00:00,2.0,343.8,0.0,32.56,63.66,45.78,9.38,20.82,10.51
Giza,2025-02-20 23:00:00,2.0,350.48,0.0,36.33,57.94,42.44,12.29,26.33,11.27
Giza,2025-02-21 00:00:00,2.0,333.79,0.0,33.93,58.65,31.47,13.42,30.48,9.88
Giza,2025-02-21 01:00:00,2.0,317.1,0.0,26.73,65.09,22.17,13.1,33.49,8.11
Giza,2025-02-21 02:00:00,2.0,300.41,0.0,20.05,72.24,16.45,12.12,35.57,6.4
Giza,2025-02-21 03:00:00,2.0,300.41,0.0,17.14,74.39,13.23,11.68,36.98,5.19
Giza,2025-02-21 04:00:00,2.0,313.76,0.0,18.34,69.38,13.23,12.23,39.07,4.62
Giza,2025-02-21 05:00:00,2.0,333.79,0.0,22.96,61.51,14.66,13.66,42.34,4.18
Giza,2025-02-21 06:00:00,2.0,380.52,0.01,35.99,45.78,19.07,16.11,46.66,4.5
Giza,2025-02-21 07:00:00,3.0,507.35,3.91,71.29,10.46,32.9,21.52,54.43,6.65
Giza,2025-02-21 08:00:00,3.0,634.19,31.29,80.2,5.01,40.53,25.13,59.02,8.61
Giza,2025-02-21 09:00:00,2.0,527.38,22.13,67.86,22.71,38.15,19.23,49.02,7.66
Giza,2025-02-21 10:00:00,2.0,453.95,16.09,50.72,41.13,41.01,15.04,39.26,7.35
Giza,2025-02-21 11:00:00,2.0,357.15,8.27,30.85,64.37,42.92,10.16,27.68,6.84
Giza,2025-02-21 12:00:00,2.0,280.38,2.99,17.65,84.4,42.44,6.13,18.08,4.94
Giza,2025-02-21 13:00:00,2.0,277.04,2.4,17.65,87.98,40.05,5.33,15.36,4.56
Giza,2025-02-21 14:00:00,2.0,277.04,2.04,19.02,89.41,41.01,4.93,13.62,4.24
Giza,2025-02-21 15:00:00,2.0,277.04,1.54,19.19,90.84,39.58,4.81,12.69,3.99
Giza,2025-02-21 16:00:00,2.0,280.38,1.19,21.42,89.41,41.01,5.08,12.34,3.96
Giza,2025-02-21 17:00:00,2.0,290.39,0.68,25.7,85.12,41.48,5.43,12.29,4.12
Giza,2025-02-21 18:00:00,2.0,300.41,0.09,29.47,79.39,43.87,5.67,12.27,4.75
Giza,2025-02-21 19:00:00,2.0,303.75,0.0,28.45,78.68,44.82,5.65,12.21,5.76
Giza,2025-02-21 20:00:00,2.0,300.41,0.0,25.7,79.39,43.87,5.45,12.17,6.71
Giza,2025-02-21 21:00:00,2.0,310.42,0.0,26.05,76.53,42.92,5.72,12.8,8.36
Giza,2025-02-21 22:00:00,2.0,327.11,0.0,29.13,68.66,41.96,7.02,15.16,11.78
Giza,2025-02-21 23:00:00,2.0,330.45,0.0,31.87,62.23,38.62,8.48,17.71,13.93
Giza,2025-02-22 00:00:00,2.0,323.77,0.0,32.22,57.94,31.47,10.54,21.12,13.55
Giza,2025-02-22 01:00:00,2.0,313.76,0.0,28.45,57.94,25.51,13.66,26.31,12.67
Giza,2025-02-22 02:00:00,2.0,303.75,0.0,23.99,60.08,22.41,16.95,32.3,11.53
Giza,2025-02-22 03:00:00,2.0,293.73,0.0,19.88,62.23,18.84,18.69,37.62,10.39
Giza,2025-02-22 04:00:00,2.0,287.06,0.0,15.42,67.95,15.5,17.34,39.32,9.25
Giza,2025-02-22 05:00:00,2.0,277.04,0.0,12.68,75.1,15.74,14.7,36.27,8.04
Giza,2025-02-22 06:00:00,2.0,273.7,0.0,13.37,80.11,21.46,13.04,30.82,6.97
Giza,2025-02-22 07:00:00,2.0,297.07,0.01,21.93,72.24,25.51,13.14,28.96,7.35
Giza,2025-02-22 08:00:00,2.0,343.8,2.51,35.99,60.08,29.33,13.92,30.04,7.41
Giza,2025-02-22 09:00:00,2.0,377.18,8.49,40.1,57.94,35.76,14.43,32.0,7.6
Giza,2025-02-22 10:00:00,2.0,347.14,7.49,32.22,66.52,36.72,12.35,30.43,7.98
Giza,2025-02-22 11:00:00,2.0,300.41,4.3,22.28,77.25,34.81,9.12,24.66,8.49
Giza,2025-02-22 12:00:00,2.0,260.35,1.62,12.85,95.84,28.37,4.47,11.87,5.0
Giza,2025-02-22 13:00:00,3.0,257.02,1.24,11.48,104.43,26.23,3.65,8.48,3.74
Giza,2025-02-22 14:00:00,3.0,257.02,1.31,11.14,108.72,27.18,3.62,7.65,3.39
Giza,2025-02-22 15:00:00,3.0,257.02,1.93,10.2,113.01,26.7,3.94,7.84,3.48
Giza,2025-02-22 16:00:00,3.0,260.35,1.66,12.51,110.15,27.89,4.24,8.44,3.77
Giza,2025-02-22 17:00:00,3.0,270.37,1.05,16.96,104.43,29.09,4.55,9.17,4.18
Giza,2025-02-22 18:00:00,2.0,280.38,0.12,20.91,95.84,31.47,4.68,9.71,5.13
Giza,2025-02-22 19:00:00,2.0,283.72,0.0,20.56,90.84,32.9,4.45,9.86,7.16
Giza,2025-02-22 20:00:00,2.0,283.72,0.0,19.36,87.98,31.95,4.02,9.47,8.87
Giza,2025-02-22 21:00:00,2.0,287.06,0.0,19.54,84.4,33.38,3.85,9.07,10.77
Giza,2025-02-22 22:00:00,2.0,293.73,0.0,21.08,79.39,36.24,4.37,9.44,13.81
Giza,2025-02-22 23:00:00,2.0,300.41,0.0,22.28,75.82,36.72,4.88,9.78,17.23
Giza,2025-02-23 00:00:00,2.0,297.07,0.0,22.28,72.24,31.95,5.36,10.24,21.03
Giza,2025-02-23 01:00:00,2.0,297.07,0.0,21.08,69.38,26.94,6.04,11.03,25.08
Giza,2025-02-23 02:00:00,2.0,297.07,0.0,19.71,67.23,23.13,6.47,11.39,25.08
Giza,2025-02-23 03:00:00,2.0,297.07,0.0,18.68,65.8,20.03,6.66,11.49,20.27
Giza,2025-02-23 04:00:00,2.0,297.07,0.0,18.51,63.66,19.07,6.82,11.64,14.82
Giza,2025-02-23 05:00:00,2.0,300.41,0.0,19.54,60.8,19.07,7.27,12.37,10.64
Giza,2025-02-23 06:00:00,2.0,307.08,0.0,22.28,56.51,20.5,7.89,13.52,8.87
Giza,2025-02-23 07:00:00,2.0,333.79,0.02,30.85,46.49,28.13,8.76,14.82,11.27
Giza,2025-02-23 08:00:00,2.0,357.15,1.44,38.39,41.13,38.62,8.66,14.81,15.2
Giza,2025-02-23 09:00:00,2.0,313.76,3.69,25.36,70.1,40.53,5.15,10.23,11.78
Giza,2025-02-23 10:00:00,2.0,290.39,4.14,17.65,87.26,39.58,3.81,8.4,9.12
Giza,2025-02-23 11:00:00,2.0,280.38,3.97,14.22,94.41,39.1,4.03,8.55,8.49
Giza,2025-02-23 12:00:00,2.0,273.7,3.74,13.19,98.71,39.1,4.71,9.09,7.92
Giza,2025-02-23 13:00:00,3.0,270.37,3.46,12.51,101.57,37.67,5.52,9.55,7.54
Giza,2025-02-23 14:00:00,3.0,270.37,2.88,12.34,105.86,34.81,5.27,8.67,7.03
Giza,2025-02-23 15:00:00,3.0,267.03,2.32,12.34,105.86,33.38,4.7,7.61,6.78
Giza,2025-02-23 16:00:00,3.0,267.03,1.77,13.71,104.43,33.38,4.18,7.0,7.09
Giza,2025-02-23 17:00:00,2.0,273.7,0.99,16.79,97.27,33.38,3.75,6.71,7.73
Giza,2025-02-23 18:00:00,2.0,280.38,0.13,19.54,89.41,32.42,3.51,6.69,8.49
Giza,2025-02-23 19:00:00,2.0,283.72,0.0,20.22,83.68,32.9,3.3,6.64,9.5
Giza,2025-02-23 20:00:00,2.0,287.06,0.0,19.71,80.11,33.38,3.13,6.63,10.51
Giza,2025-02-23 21:00:00,2.0,290.39,0.0,20.39,77.25,34.81,3.39,7.19,11.65
Giza,2025-02-23 22:00:00,2.0,307.08,0.0,24.33,71.53,39.1,4.56,9.09,13.93
Giza,2025-02-23 23:00:00,2.0,317.1,0.0,28.1,65.09,41.48,5.63,10.97,16.21
Giza,2025-02-24 00:00:00,2.0,333.79,0.0,33.24,56.51,36.72,7.01,13.62,20.01
Giza,2025-02-24 01:00:00,2.0,360.49,0.0,39.07,45.06,31.95,9.05,17.08,25.33
Giza,2025-02-24 02:00:00,2.0,367.16,0.0,40.44,39.7,30.99,10.59,19.48,28.12
Giza,2025-02-24 03:00:00,2.0,363.83,0.0,38.73,38.27,30.28,11.74,20.71,30.91
Giza,2025-02-24 04:00:00,2.0,357.15,0.01,37.36,36.48,30.52,12.73,21.67,34.45
Giza,2025-02-24 05:00:00,2.0,360.49,0.02,38.04,33.26,31.47,13.35,22.33,36.98
Giza,2025-02-24 06:00:00,2.0,373.84,0.07,42.5,27.54,34.33,14.15,23.15,39.01
Giza,2025-02-24 07:00:00,2.0,420.57,1.27,55.52,14.13,41.48,15.97,25.14,39.52
Giza,2025-02-24 08:00:00,2.0,473.98,14.75,54.84,16.27,45.78,17.54,26.92,33.44
Giza,2025-02-24 09:00:00,2.0,480.65,23.47,48.67,28.25,56.27,17.64,26.61,24.32
Giza,2025-02-24 10:00:00,2.0,447.27,19.45,44.55,36.12,66.76,17.23,25.67,22.55
Giza,2025-02-24 11:00:00,2.0,387.19,12.29,39.07,42.2,71.53,15.8,24.0,25.33
Giza,2025-02-24 12:00:00,2.0,293.73,3.74,22.28,80.11,56.74,7.14,11.24,11.15
Giza,2025-02-24 13:00:00,2.0,280.38,2.74,17.65,90.84,47.68,4.31,6.82,7.09
Giza,2025-02-24 14:00:00,2.0,280.38,2.85,16.79,90.12,45.78,3.73,5.75,7.22
Giza,2025-02-24 15:00:00,2.0,277.04,2.4,15.77,91.55,40.53,3.03,4.81,7.41
Giza,2025-02-24 16:00:00,2.0,280.38,1.54,18.51,89.41,41.96,3.03,4.74,7.41
