city,Date,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN
Minya,2025-06-04,27.3,7.67,17.48,29.15,17.4,35.88,18.48,6.68,33.31,0.0,99.97,6.0,7.45,4.0
Minya,2025-06-05,28.27,6.57,17.42,30.1,18.05,37.21,19.16,6.17,28.92,0.0,99.87,6.05,7.91,4.43
Minya,2025-06-06,28.93,5.77,17.35,30.74,17.91,37.8,19.89,5.83,26.61,0.0,99.85,6.22,7.4,4.69
Minya,2025-06-07,29.4,6.58,17.99,31.55,17.7,38.09,20.39,6.15,26.85,0.0,99.77,5.57,7.62,4.04
Minya,2025-06-08,29.27,6.76,18.01,31.38,16.66,37.51,20.85,6.23,27.11,0.0,99.7,5.86,7.31,3.53
Minya,2025-06-09,28.46,7.19,17.83,30.63,18.03,37.28,19.25,6.45,29.98,0.0,99.67,4.99,6.14,3.68
Minya,2025-06-10,30.52,8.59,19.55,32.96,16.88,38.74,21.86,7.02,27.83,0.0,99.53,5.02,8.28,3.43
Minya,2025-06-11,30.42,3.39,16.91,32.45,16.71,38.79,22.08,5.03,20.71,0.0,99.47,4.72,6.66,2.93
Minya,2025-06-12,30.59,6.32,18.45,32.82,16.87,38.85,21.98,6.13,25.18,0.0,99.59,5.26,8.62,3.22
Minya,2025-06-13,30.69,8.58,19.63,32.74,17.32,39.09,21.77,7.23,30.08,0.0,99.71,6.1,8.58,4.13
Minya,2025-06-14,30.29,7.1,18.7,32.13,17.58,38.94,21.36,6.47,27.18,0.0,99.71,6.66,8.16,3.64
Minya,2025-06-15,29.02,8.56,18.79,30.99,16.01,36.88,20.87,7.04,30.55,0.0,99.71,6.35,8.03,3.57
Minya,2025-06-16,27.58,7.97,17.77,29.84,17.38,36.04,18.66,6.94,34.97,0.0,99.65,5.76,7.08,3.84
Minya,2025-06-17,27.37,10.16,18.77,29.82,16.3,35.37,19.07,7.95,38.91,0.0,99.65,5.16,6.84,3.08
Minya,2025-06-18,28.85,9.49,19.17,31.16,15.88,36.77,20.89,7.7,34.83,0.0,99.7,5.23,6.62,3.41
Minya,2025-06-19,29.11,4.71,16.91,31.02,14.94,36.68,21.74,5.49,24.13,0.0,99.81,6.38,7.26,4.26
Minya,2025-06-20,29.03,7.08,18.05,31.28,17.0,36.98,19.98,6.46,29.42,0.0,99.79,5.58,8.2,3.83
Minya,2025-06-21,29.76,5.49,17.62,31.95,17.19,38.01,20.82,5.8,25.11,0.0,99.77,5.25,7.62,3.32
Minya,2025-06-22,29.83,9.99,19.91,31.79,17.79,38.26,20.47,7.7,32.23,0.0,99.74,6.72,10.11,2.86
Minya,2025-06-23,30.03,9.6,19.82,32.2,15.78,37.86,22.08,7.53,30.77,0.0,99.61,5.66,7.26,2.71
Minya,2025-06-24,28.05,10.05,19.05,30.65,15.8,35.67,19.87,7.96,37.67,0.0,99.57,4.93,8.26,3.28
Minya,2025-06-25,29.85,6.93,18.39,32.0,15.33,37.62,22.29,6.38,26.58,0.0,99.58,5.77,7.98,4.04
Minya,2025-06-26,28.51,3.7,16.1,30.74,16.35,36.55,20.2,5.17,24.18,0.0,99.51,4.66,5.99,3.29
Minya,2025-06-27,28.94,5.16,17.05,31.28,17.95,37.5,19.55,5.66,25.82,0.0,99.37,3.98,5.41,2.43
Minya,2025-06-28,30.7,7.45,19.08,33.23,18.22,39.54,21.32,6.7,27.83,0.0,99.11,4.13,6.03,2.75
Minya,2025-06-29,31.51,8.78,20.14,33.99,18.91,40.54,21.63,7.36,29.82,0.0,98.98,4.76,8.69,2.65
Minya,2025-06-30,31.25,11.62,21.43,33.54,17.44,39.57,22.13,8.79,34.81,0.0,99.23,4.65,6.4,2.98
Beni Suef,2025-06-01,27.25,10.13,18.68,29.98,12.95,33.74,20.79,7.82,36.62,0.0,99.36,3.9,7.56,1.53
Beni Suef,2025-06-02,25.98,10.26,18.12,28.69,12.54,32.24,19.7,7.9,40.26,0.0,99.7,6.13,8.52,4.43
Beni Suef,2025-06-03,25.29,9.36,17.33,27.64,15.54,32.89,17.35,7.47,40.68,0.0,99.54,5.74,7.14,3.61
Beni Suef,2025-06-04,26.73,7.79,17.26,28.69,18.0,35.36,17.36,6.76,34.99,0.0,99.34,5.67,7.76,3.2
Beni Suef,2025-06-05,27.84,6.54,17.19,29.96,19.47,37.45,17.98,6.21,30.61,0.0,99.23,5.15,7.1,3.91
Beni Suef,2025-06-06,28.71,5.99,17.35,30.76,19.7,38.22,18.52,5.96,27.96,0.0,99.18,5.42,6.96,3.75
Beni Suef,2025-06-07,29.48,5.8,17.64,31.73,19.19,38.6,19.41,5.9,26.15,0.0,99.11,5.2,7.05,2.94
Beni Suef,2025-06-08,28.79,7.53,18.16,31.05,17.55,37.17,19.62,6.61,29.51,0.0,99.03,5.42,7.14,2.7
Beni Suef,2025-06-09,28.37,9.45,18.91,30.89,18.05,36.91,18.86,7.62,35.77,0.0,98.98,4.59,6.29,2.71
Beni Suef,2025-06-10,30.46,8.05,19.26,32.88,17.4,38.75,21.35,6.9,28.35,0.0,98.87,5.06,7.89,2.83
Beni Suef,2025-06-11,29.94,4.96,17.45,32.33,17.46,38.26,20.8,5.65,24.17,0.0,98.82,4.59,6.88,3.08
Beni Suef,2025-06-12,30.52,7.88,19.2,33.13,16.98,38.57,21.59,6.85,27.95,0.0,98.94,4.77,8.03,3.21
Beni Suef,2025-06-13,30.66,7.98,19.32,32.85,18.3,39.25,20.95,7.06,30.29,0.0,99.05,5.65,7.84,2.95
Beni Suef,2025-06-14,29.67,8.03,18.85,31.7,18.61,38.84,20.23,7.03,31.47,0.0,99.05,6.32,8.42,2.88
Beni Suef,2025-06-15,28.02,9.47,18.74,30.3,16.71,36.26,19.55,7.58,35.35,0.0,99.04,5.96,7.53,3.0
Beni Suef,2025-06-16,26.77,9.85,18.31,29.4,17.69,35.53,17.84,7.94,41.94,0.0,98.97,5.5,7.67,2.86
Beni Suef,2025-06-17,27.42,11.28,19.35,30.15,16.22,35.4,19.18,8.69,42.77,0.0,98.95,4.81,6.24,2.78
Beni Suef,2025-06-18,28.71,8.7,18.71,31.14,17.01,36.91,19.9,7.39,34.42,0.0,99.05,5.1,6.27,3.62
Beni Suef,2025-06-19,28.73,5.03,16.88,31.05,16.59,36.68,20.09,5.69,26.39,0.0,99.14,5.35,7.05,3.65
Beni Suef,2025-06-20,28.9,7.7,18.3,31.43,17.22,36.82,19.6,6.75,30.43,0.0,99.11,5.19,8.45,2.79
Beni Suef,2025-06-21,29.33,7.88,18.61,31.79,17.23,37.52,20.29,6.97,31.42,0.0,99.11,5.33,7.91,3.06
Beni Suef,2025-06-22,28.99,11.02,20.0,31.15,17.95,37.76,19.81,8.35,36.8,0.0,99.07,6.4,10.96,2.29
Beni Suef,2025-06-23,28.52,10.0,19.26,30.74,15.64,36.5,20.86,7.84,34.96,0.0,98.96,5.86,8.63,2.51
Beni Suef,2025-06-24,28.32,10.54,19.43,31.24,17.62,36.89,19.27,8.27,39.15,0.0,98.87,4.17,5.85,2.68
Beni Suef,2025-06-25,29.18,7.51,18.35,31.58,16.42,37.05,20.63,6.72,29.68,0.0,98.93,5.42,7.33,3.48
Beni Suef,2025-06-26,28.44,5.91,17.18,31.19,16.32,36.28,19.96,6.06,28.37,0.0,98.84,4.27,5.28,2.88
Beni Suef,2025-06-27,29.2,6.97,18.09,32.43,17.52,37.44,19.92,6.48,28.92,0.01,98.69,3.25,5.83,1.99
Beni Suef,2025-06-28,30.49,6.91,18.7,33.3,17.91,39.12,21.21,6.66,28.28,0.17,98.45,4.0,6.44,2.3
Beni Suef,2025-06-29,30.69,10.86,20.78,33.53,18.73,39.8,21.07,8.49,35.36,0.0,98.32,4.64,8.5,1.97
Beni Suef,2025-06-30,30.71,11.72,21.21,33.28,17.35,39.04,21.69,9.02,37.3,0.0,98.56,4.41,5.84,2.58
Dakahlia,2025-06-01,25.48,13.37,19.42,29.72,13.24,33.1,19.86,9.51,50.39,0.0,101.42,3.68,8.41,1.33
Dakahlia,2025-06-02,24.7,13.69,19.19,28.56,13.18,32.13,18.95,9.71,54.31,0.0,101.73,4.51,7.93,1.99
Dakahlia,2025-06-03,25.25,12.86,19.05,28.85,13.85,32.62,18.77,9.29,51.22,0.0,101.54,4.26,6.56,2.53
Dakahlia,2025-06-04,26.52,13.33,19.93,29.72,15.77,34.64,18.87,9.81,52.57,0.0,101.38,4.18,6.95,2.14
Dakahlia,2025-06-05,26.88,12.7,19.79,30.04,16.29,35.22,18.93,9.52,50.82,0.0,101.31,4.32,6.34,2.5
Dakahlia,2025-06-06,27.71,12.72,20.21,31.09,17.51,36.89,19.38,9.63,49.48,0.0,101.22,4.14,6.68,2.51
Dakahlia,2025-06-07,27.53,13.64,20.59,31.06,17.3,36.77,19.47,9.93,49.85,0.0,101.13,4.07,7.26,1.94
Dakahlia,2025-06-08,27.94,14.83,21.39,31.35,17.88,37.34,19.46,10.76,53.27,0.0,100.96,4.42,7.33,2.43
Dakahlia,2025-06-09,28.42,15.16,21.79,32.13,17.72,37.89,20.17,11.01,52.93,0.0,100.89,4.01,6.46,2.37
Dakahlia,2025-06-10,28.82,14.52,21.67,32.2,18.71,38.93,20.22,10.7,51.09,0.0,100.81,4.55,8.38,2.09
Dakahlia,2025-06-11,28.97,14.37,21.67,32.28,17.99,38.5,20.51,10.66,50.67,0.0,100.73,4.53,7.21,2.64
Dakahlia,2025-06-12,29.04,16.02,22.53,33.17,17.53,38.77,21.24,11.73,54.16,0.0,100.86,3.73,7.28,1.89
Dakahlia,2025-06-13,29.19,15.2,22.19,32.74,17.29,38.56,21.27,11.28,52.79,0.0,101.04,4.38,7.57,1.95
Dakahlia,2025-06-14,28.18,14.64,21.41,31.3,16.03,36.99,20.96,10.75,51.98,0.0,101.01,5.62,9.01,2.79
Dakahlia,2025-06-15,27.19,14.31,20.75,30.34,15.51,35.5,19.99,10.37,51.85,0.0,100.94,5.6,8.48,2.63
Dakahlia,2025-06-16,26.94,15.14,21.04,30.54,16.26,35.56,19.3,10.84,54.29,0.0,100.83,5.03,7.22,3.03
Dakahlia,2025-06-17,27.74,15.72,21.73,31.71,13.61,35.37,21.76,11.43,54.69,0.0,100.91,3.9,6.52,1.9
Dakahlia,2025-06-18,28.18,14.68,21.43,31.52,14.63,35.57,20.94,10.87,52.3,0.0,101.08,4.29,6.15,2.61
Dakahlia,2025-06-19,28.31,12.98,20.64,31.94,15.91,36.22,20.31,9.69,46.94,0.0,101.12,4.03,6.11,2.83
Dakahlia,2025-06-20,28.97,14.35,21.66,32.61,18.17,38.02,19.85,10.58,50.25,0.0,101.01,4.13,7.45,2.58
Dakahlia,2025-06-21,29.32,14.54,21.93,32.51,16.91,38.26,21.35,10.72,49.19,0.0,101.0,5.14,8.21,3.08
Dakahlia,2025-06-22,28.1,16.31,22.21,31.12,14.85,36.23,21.38,11.69,54.0,0.0,100.95,6.28,10.48,2.9
Dakahlia,2025-06-23,27.54,14.57,21.05,30.97,13.83,34.99,21.16,10.46,49.76,0.0,100.87,4.69,7.13,2.4
Dakahlia,2025-06-24,28.34,15.59,21.97,32.01,15.52,36.54,21.02,11.22,51.96,0.0,100.85,3.94,7.02,1.92
Dakahlia,2025-06-25,29.3,13.75,21.53,32.73,16.5,37.83,21.33,10.07,45.57,0.02,100.85,4.43,6.97,3.05
Dakahlia,2025-06-26,29.26,12.29,20.78,33.84,17.67,38.22,20.55,9.52,45.13,0.16,100.69,2.97,6.24,0.94
Dakahlia,2025-06-27,29.8,12.51,21.16,33.85,18.7,39.45,20.75,9.69,44.94,1.31,100.54,2.9,5.89,1.14
Dakahlia,2025-06-28,30.46,14.15,22.31,34.41,19.47,40.52,21.05,10.83,49.09,1.85,100.28,2.98,6.37,0.85
Dakahlia,2025-06-29,30.58,16.35,23.47,33.85,18.42,40.6,22.18,12.12,51.98,0.93,100.14,4.72,8.1,2.35
Dakahlia,2025-06-30,30.84,16.66,23.75,34.46,17.62,40.25,22.63,12.25,50.52,0.01,100.38,4.08,6.89,1.96
Beheira,2025-06-01,23.46,13.31,18.38,26.28,11.98,30.05,18.07,9.52,56.12,0.0,100.75,4.0,7.11,2.19
Beheira,2025-06-02,22.75,12.95,17.85,25.37,13.1,29.94,16.84,9.38,59.44,0.0,101.07,4.21,7.45,2.1
Beheira,2025-06-03,23.6,12.44,18.02,25.68,15.09,31.51,16.42,9.14,56.85,0.0,100.89,4.72,7.4,2.67
Beheira,2025-06-04,25.75,14.23,19.99,27.7,17.61,34.87,17.26,10.38,58.2,0.0,100.7,5.03,8.04,2.79
Beheira,2025-06-05,25.94,13.32,19.63,27.89,17.64,35.67,18.03,9.97,55.86,0.0,100.63,4.92,8.43,2.94
Beheira,2025-06-06,25.99,12.24,19.11,28.42,18.57,36.06,17.49,9.33,53.16,0.0,100.57,4.0,7.65,2.38
Beheira,2025-06-07,26.1,13.3,19.7,28.3,17.86,35.59,17.73,9.81,54.68,0.0,100.49,4.38,7.41,2.49
Beheira,2025-06-08,25.69,13.42,19.56,27.74,16.97,34.59,17.62,10.07,56.88,0.0,100.36,4.81,7.8,2.48
Beheira,2025-06-09,26.38,13.76,20.07,28.68,17.35,35.25,17.9,10.18,54.69,0.0,100.28,4.4,6.27,2.77
Beheira,2025-06-10,27.15,13.38,20.27,29.26,17.81,36.85,19.04,10.06,52.78,0.0,100.2,4.54,8.02,2.53
Beheira,2025-06-11,26.55,12.38,19.46,28.78,18.37,36.03,17.66,9.66,53.68,0.0,100.11,4.1,6.58,2.35
Beheira,2025-06-12,26.94,16.09,21.51,29.05,16.16,35.81,19.65,11.9,60.49,0.0,100.26,4.96,8.29,2.52
Beheira,2025-06-13,27.55,14.76,21.15,29.66,18.01,37.42,19.41,11.1,56.21,0.0,100.43,4.73,8.57,2.45
Beheira,2025-06-14,26.4,14.0,20.2,28.2,16.17,34.88,18.71,10.43,56.65,0.0,100.41,5.36,8.62,2.57
Beheira,2025-06-15,25.29,14.74,20.01,27.23,14.61,33.1,18.49,10.78,59.46,0.0,100.35,5.75,8.78,2.65
Beheira,2025-06-16,24.72,13.95,19.33,26.74,14.27,32.27,18.0,10.09,56.95,0.0,100.26,5.84,8.58,3.39
Beheira,2025-06-17,25.63,14.83,20.23,28.05,15.22,33.73,18.51,10.68,57.62,0.0,100.29,4.91,7.7,3.02
Beheira,2025-06-18,27.11,13.9,20.5,29.45,16.94,35.9,18.96,10.39,54.24,0.0,100.42,4.71,8.21,2.43
Beheira,2025-06-19,26.23,13.52,19.88,28.6,17.07,35.15,18.08,10.06,55.54,0.0,100.5,4.62,7.76,2.76
Beheira,2025-06-20,26.84,14.1,20.47,28.86,17.71,36.01,18.3,10.47,55.64,0.0,100.41,4.9,8.08,2.68
Beheira,2025-06-21,27.04,13.79,20.42,29.21,17.33,35.98,18.65,10.38,54.85,0.0,100.38,4.58,7.95,2.75
Beheira,2025-06-22,26.94,15.99,21.46,28.81,14.86,35.06,20.2,11.61,58.57,0.0,100.36,6.04,9.93,2.26
Beheira,2025-06-23,25.42,14.4,19.91,27.53,12.53,32.38,19.85,10.48,56.6,0.0,100.28,5.49,8.52,2.25
Beheira,2025-06-24,26.77,15.44,21.1,29.13,16.94,36.02,19.08,11.2,57.71,0.0,100.21,4.92,8.59,2.74
Beheira,2025-06-25,26.65,12.13,19.39,28.79,14.77,34.63,19.86,9.41,50.77,0.02,100.26,4.66,7.02,2.54
Beheira,2025-06-26,26.39,13.39,19.89,28.56,17.3,35.33,18.03,10.16,55.59,0.85,100.08,4.18,7.04,2.52
Beheira,2025-06-27,26.73,16.43,21.58,28.29,16.28,35.38,19.1,12.13,61.86,6.11,99.94,4.01,6.49,2.43
Beheira,2025-06-28,27.27,17.19,22.23,28.76,16.44,36.21,19.77,12.72,62.72,4.86,99.7,4.16,7.66,2.54
Beheira,2025-06-29,27.15,17.62,22.38,28.64,15.04,35.49,20.45,12.93,62.97,2.02,99.59,5.45,8.85,3.0
Beheira,2025-06-30,28.04,17.57,22.8,29.96,14.97,35.81,20.84,12.84,59.85,0.02,99.77,4.59,5.97,1.81
Giza,2025-06-01,25.73,11.86,18.79,28.8,14.07,32.94,18.87,8.74,45.71,0.0,99.86,4.58,7.8,2.49
Giza,2025-06-02,24.85,11.27,18.06,27.74,13.96,32.07,18.11,8.4,46.42,0.0,100.19,4.73,7.4,2.61
Giza,2025-06-03,25.08,10.88,17.99,27.58,16.96,33.53,16.57,8.28,47.25,0.0,100.01,4.6,7.35,2.24
Giza,2025-06-04,26.62,10.23,18.43,28.61,18.58,35.67,17.09,8.04,43.36,0.0,99.83,4.96,7.76,2.23
Giza,2025-06-05,27.24,9.85,18.55,29.34,19.24,36.81,17.57,7.9,41.47,0.0,99.74,4.96,6.33,3.5
Giza,2025-06-06,28.19,8.79,18.49,30.4,20.1,38.0,17.9,7.38,37.59,0.0,99.68,4.48,6.66,3.0
Giza,2025-06-07,28.35,9.21,18.78,30.71,19.84,38.35,18.51,7.41,35.57,0.0,99.61,4.69,7.74,2.41
Giza,2025-06-08,27.89,11.15,19.52,30.3,19.26,37.54,18.28,8.59,43.02,0.0,99.49,4.52,7.75,2.0
Giza,2025-06-09,28.56,12.43,20.49,31.33,19.14,37.74,18.6,9.37,45.77,0.0,99.41,3.61,5.48,2.22
Giza,2025-06-10,29.4,10.69,20.04,31.97,19.29,39.25,19.96,8.32,37.56,0.0,99.34,4.38,9.0,2.06
Giza,2025-06-11,29.06,9.77,19.41,31.76,19.56,38.38,18.82,8.07,39.19,0.0,99.26,3.67,6.54,2.03
Giza,2025-06-12,29.42,12.59,21.01,32.29,18.38,38.65,20.27,9.42,42.0,0.0,99.39,4.04,7.66,1.95
Giza,2025-06-13,29.56,11.79,20.68,31.96,20.0,39.67,19.67,9.18,43.45,0.0,99.54,4.96,8.71,2.14
Giza,2025-06-14,28.65,11.24,19.95,30.83,19.35,38.78,19.43,8.84,43.58,0.0,99.53,5.43,8.97,2.26
Giza,2025-06-15,27.19,12.32,19.75,29.51,17.8,36.45,18.65,9.32,47.99,0.0,99.48,5.26,8.25,2.2
Giza,2025-06-16,26.46,12.49,19.48,29.07,18.42,35.97,17.55,9.33,49.97,0.0,99.38,5.29,8.0,2.64
Giza,2025-06-17,27.88,12.78,20.33,30.79,16.45,36.53,20.08,9.61,47.16,0.0,99.39,4.35,6.05,3.15
Giza,2025-06-18,28.57,11.19,19.88,31.08,17.25,36.98,19.73,8.76,42.1,0.0,99.54,4.71,6.36,2.78
Giza,2025-06-19,28.28,8.95,18.62,31.02,18.42,37.09,18.67,7.59,38.27,0.0,99.61,3.93,5.98,2.27
Giza,2025-06-20,28.67,10.99,19.83,31.35,19.57,38.18,18.61,8.57,41.88,0.0,99.54,4.39,8.44,2.18
Giza,2025-06-21,28.91,11.26,20.08,31.49,18.33,37.9,19.57,8.86,42.89,0.0,99.54,4.52,7.62,2.58
Giza,2025-06-22,28.27,13.44,20.85,30.43,18.24,37.85,19.61,9.87,46.61,0.0,99.51,5.8,10.44,2.16
Giza,2025-06-23,27.55,11.57,19.56,29.84,16.3,36.1,19.8,8.85,43.76,0.0,99.4,5.14,8.08,2.14
Giza,2025-06-24,28.37,13.14,20.75,31.28,18.25,37.43,19.18,9.75,46.58,0.0,99.33,4.05,6.92,2.11
Giza,2025-06-25,28.64,10.37,19.51,31.18,17.43,37.18,19.75,8.31,39.96,0.42,99.39,4.48,6.63,2.81
Giza,2025-06-26,28.09,9.43,18.76,30.97,17.66,36.38,18.72,7.81,38.94,0.78,99.26,3.49,5.79,2.06
Giza,2025-06-27,29.1,10.15,19.62,31.7,17.4,37.46,20.06,8.06,36.67,0.74,99.1,3.24,5.81,1.41
Giza,2025-06-28,29.55,11.67,20.61,32.18,18.42,38.82,20.4,9.17,42.22,1.99,98.86,3.15,6.92,0.66
Giza,2025-06-29,29.53,14.33,21.93,32.02,18.72,38.93,20.21,10.67,48.23,0.82,98.74,4.31,7.81,1.61
Giza,2025-06-30,29.92,13.87,21.89,32.21,17.47,38.37,20.9,10.36,45.16,0.0,98.97,4.09,6.13,2.18
Alex,2025-06-01,22.99,14.92,18.95,25.65,8.47,27.92,19.45,10.5,62.55,0.0,101.48,4.1,6.68,2.07
Alex,2025-06-02,22.7,14.72,18.71,25.22,9.53,27.94,18.41,10.38,63.79,0.0,101.79,4.5,7.06,2.66
Alex,2025-06-03,23.7,14.58,19.14,25.75,11.03,29.51,18.48,10.39,61.13,0.0,101.6,4.84,6.58,3.3
Alex,2025-06-04,25.21,16.44,20.82,27.15,13.12,32.06,18.94,11.77,64.68,0.0,101.42,4.77,6.75,3.21
Alex,2025-06-05,25.27,15.7,20.49,27.16,13.57,32.72,19.15,11.4,63.15,0.0,101.35,4.71,7.21,3.09
Alex,2025-06-06,25.45,14.91,20.18,27.73,14.32,33.36,19.04,10.86,60.05,0.0,101.28,3.98,6.93,2.27
Alex,2025-06-07,25.52,16.16,20.84,27.64,12.99,32.38,19.39,11.67,63.0,0.0,101.19,4.35,6.63,2.75
Alex,2025-06-08,25.3,16.78,21.04,27.35,12.63,31.84,19.21,12.24,65.92,0.0,101.05,4.99,7.32,2.9
Alex,2025-06-09,25.79,16.92,21.36,28.06,12.96,32.49,19.53,12.28,64.41,0.0,100.97,4.42,5.73,3.21
Alex,2025-06-10,26.42,16.33,21.37,28.39,13.47,33.74,20.27,11.97,61.84,0.0,100.9,4.66,7.24,2.98
Alex,2025-06-11,26.06,16.6,21.33,28.24,13.55,33.1,19.55,12.25,64.15,0.0,100.81,4.45,6.39,2.96
Alex,2025-06-12,26.23,18.83,22.53,28.36,11.54,32.59,21.05,13.81,69.46,0.0,100.95,5.09,7.75,3.19
Alex,2025-06-13,26.9,17.57,22.23,29.0,13.69,34.46,20.77,12.94,64.65,0.0,101.12,4.67,7.61,2.79
Alex,2025-06-14,26.06,17.09,21.57,27.91,11.72,32.13,20.41,12.45,64.44,0.0,101.1,5.49,8.1,3.15
Alex,2025-06-15,25.3,16.53,20.92,27.17,10.48,30.91,20.43,11.84,62.44,0.0,101.03,6.36,8.73,3.57
Alex,2025-06-16,24.74,16.3,20.52,26.75,10.05,30.03,19.98,11.59,62.21,0.0,100.94,6.45,8.62,4.36
Alex,2025-06-17,25.44,17.21,21.32,27.84,10.99,31.34,20.35,12.3,64.1,0.0,100.99,4.78,6.76,2.9
Alex,2025-06-18,26.5,16.56,21.53,28.67,12.98,33.25,20.27,12.08,61.55,0.0,101.14,4.6,6.79,2.78
Alex,2025-06-19,25.98,16.35,21.17,28.35,12.87,32.88,20.01,11.83,61.97,0.0,101.2,4.6,6.85,3.04
Alex,2025-06-20,26.68,16.84,21.76,28.66,13.44,33.68,20.24,12.27,62.28,0.0,101.09,5.04,7.48,3.2
Alex,2025-06-21,26.86,16.93,21.9,28.89,12.94,33.51,20.57,12.37,61.75,0.0,101.06,4.92,7.5,3.19
Alex,2025-06-22,26.54,17.98,22.26,28.36,10.67,32.44,21.77,13.0,63.89,0.0,101.04,6.26,9.4,3.31
Alex,2025-06-23,25.19,16.6,20.9,27.29,8.88,30.13,21.25,11.85,61.95,0.0,100.97,5.8,8.21,3.28
Alex,2025-06-24,26.45,17.53,21.98,28.67,12.5,33.3,20.8,12.66,63.45,0.0,100.92,4.95,7.44,3.29
Alex,2025-06-25,26.47,15.29,20.88,28.57,11.06,32.48,21.42,11.2,56.82,0.0,100.95,4.84,6.73,2.98
Alex,2025-06-26,26.49,16.91,21.7,28.68,12.71,33.09,20.38,12.38,62.77,1.09,100.76,4.26,6.12,2.99
Alex,2025-06-27,26.96,18.5,22.73,28.75,12.98,33.92,20.94,13.66,67.0,4.78,100.6,4.22,6.03,2.81
Alex,2025-06-28,27.45,19.2,23.32,29.19,13.08,34.55,21.47,14.28,67.62,2.56,100.36,4.42,7.16,2.86
Alex,2025-06-29,27.21,19.41,23.31,28.79,11.09,33.44,22.35,14.31,66.94,1.52,100.25,5.85,8.61,3.47
Alex,2025-06-30,27.74,19.5,23.62,29.69,10.98,33.58,22.6,14.32,65.03,0.06,100.44,4.54,6.07,1.62
Asyut,2025-06-01,27.73,6.11,16.92,30.0,14.9,34.91,20.01,5.91,26.69,0.0,99.46,4.2,6.29,2.64
Asyut,2025-06-02,27.87,8.98,18.42,30.05,14.22,34.88,20.66,7.23,32.44,0.0,99.66,5.94,8.57,3.26
Asyut,2025-06-03,26.67,6.78,16.73,28.74,13.56,33.52,19.96,6.26,30.89,0.0,99.53,7.06,8.29,5.29
Asyut,2025-06-04,28.06,4.63,16.34,29.99,17.87,37.07,19.2,5.44,26.15,0.0,99.3,6.05,7.8,4.02
Asyut,2025-06-05,28.94,3.24,16.09,31.24,19.67,38.62,18.95,4.9,22.49,0.0,99.21,4.74,6.15,3.43
Asyut,2025-06-06,29.76,3.52,16.64,31.58,18.73,39.06,20.33,4.98,21.27,0.0,99.19,5.58,7.31,3.74
Asyut,2025-06-07,30.4,4.05,17.22,32.43,18.72,39.48,20.76,5.17,21.34,0.0,99.12,5.03,6.87,3.49
Asyut,2025-06-08,30.49,5.59,18.04,32.46,17.14,38.88,21.74,5.75,22.92,0.0,99.04,5.68,7.33,3.29
Asyut,2025-06-09,29.61,5.37,17.49,31.66,16.68,37.77,21.09,5.68,23.76,0.0,99.05,5.55,7.32,3.91
Asyut,2025-06-10,31.07,8.32,19.7,33.14,17.26,39.37,22.11,6.93,26.04,0.0,98.92,5.04,6.25,3.61
Asyut,2025-06-11,31.31,3.95,17.63,33.25,16.42,39.45,23.03,5.19,19.8,0.0,98.85,5.08,6.43,3.56
Asyut,2025-06-12,31.24,2.53,16.88,33.26,18.69,40.15,21.46,4.67,17.63,0.0,98.96,4.55,6.34,3.06
Asyut,2025-06-13,31.94,6.1,19.02,34.0,16.94,40.25,23.31,6.08,22.99,0.0,99.05,5.6,6.8,4.22
Asyut,2025-06-14,31.65,4.54,18.1,33.36,16.74,39.69,22.95,5.37,20.09,0.0,99.05,6.88,8.5,3.79
Asyut,2025-06-15,30.41,6.25,18.33,32.12,15.29,37.67,22.38,5.99,23.22,0.0,99.07,6.79,9.9,3.47
Asyut,2025-06-16,28.35,5.56,16.96,30.43,15.56,36.08,20.52,5.86,26.81,0.0,99.03,6.07,7.59,4.01
Asyut,2025-06-17,28.12,8.23,18.17,30.42,15.13,35.64,20.51,6.96,31.46,0.0,99.04,5.49,7.23,3.93
Asyut,2025-06-18,29.45,7.03,18.24,31.71,16.75,37.61,20.86,6.47,27.98,0.0,99.07,5.03,6.01,3.69
Asyut,2025-06-19,29.62,2.5,16.06,31.33,16.38,37.6,21.22,4.65,19.55,0.0,99.17,5.84,8.08,3.34
Asyut,2025-06-20,29.43,5.01,17.22,31.49,16.17,37.34,21.17,5.6,24.11,0.0,99.18,5.75,7.01,3.77
Asyut,2025-06-21,30.55,4.9,17.73,32.53,15.19,38.11,22.92,5.57,22.07,0.0,99.16,5.95,7.46,4.27
Asyut,2025-06-22,30.78,8.16,19.47,32.68,16.23,38.33,22.1,6.89,26.8,0.0,99.1,7.52,9.95,4.68
Asyut,2025-06-23,31.21,8.57,19.89,33.17,15.93,38.61,22.68,7.06,26.7,0.0,98.99,5.92,8.14,2.6
Asyut,2025-06-24,29.02,6.57,17.79,31.15,13.69,35.82,22.13,6.26,26.58,0.0,98.97,5.43,7.56,3.59
Asyut,2025-06-25,30.32,5.55,17.93,32.16,16.04,38.07,22.03,5.77,23.17,0.0,98.94,5.58,7.35,3.73
Asyut,2025-06-26,29.44,2.69,16.06,31.55,15.78,37.33,21.55,4.81,20.53,0.0,98.9,5.13,6.39,3.61
