city,Date,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN
Port Said,2025-02-07,14.78,8.54,11.66,18.04,1.33,15.4,14.07,6.8,66.13,0.18,102.04,7.92,9.43,6.58
Port Said,2025-02-08,14.69,7.01,10.85,17.9,0.74,15.09,14.35,6.12,59.96,0.12,102.16,3.99,6.44,1.97
Port Said,2025-02-09,15.36,9.38,12.37,17.75,1.59,16.13,14.54,7.24,67.65,2.05,101.87,5.33,7.4,1.99
Port Said,2025-02-10,15.75,9.48,12.61,17.6,1.21,16.38,15.17,7.27,66.24,1.4,101.77,5.25,6.47,4.81
Port Said,2025-02-11,16.15,9.65,12.9,17.59,0.64,16.58,15.94,7.34,65.22,0.56,101.9,5.73,6.31,4.93
Port Said,2025-02-12,15.36,9.54,12.45,17.52,1.32,16.02,14.7,7.27,68.16,0.83,102.16,7.05,7.96,4.97
Port Said,2025-02-13,14.99,9.09,12.04,17.45,0.77,15.27,14.5,7.04,67.69,0.01,102.31,7.14,8.14,5.27
Port Said,2025-02-14,15.12,8.75,11.93,17.48,1.12,15.7,14.58,6.9,65.68,0.0,102.16,4.2,6.08,2.49
Port Said,2025-02-15,16.56,9.96,13.26,17.47,1.63,17.52,15.89,7.54,64.93,0.0,101.48,5.09,6.2,3.79
Port Said,2025-02-16,17.02,11.59,14.3,17.44,1.15,17.52,16.37,8.41,70.27,0.0,101.47,4.72,6.14,1.64
Port Said,2025-02-17,16.72,10.7,13.71,17.57,2.13,17.66,15.53,7.92,67.73,0.0,101.72,3.77,6.79,0.61
Port Said,2025-02-18,16.88,11.24,14.06,17.44,3.68,18.39,14.71,8.24,69.81,0.0,101.76,4.18,6.25,1.1
Port Said,2025-02-19,17.06,12.41,14.73,17.57,0.84,17.52,16.68,8.86,74.01,0.01,101.65,4.62,6.39,2.3
Port Said,2025-02-20,15.83,10.64,13.24,17.57,2.93,17.35,14.42,7.88,71.21,0.62,101.74,8.03,10.1,6.05
Port Said,2025-02-21,14.56,7.86,11.21,17.51,1.41,15.19,13.78,6.5,64.08,0.13,101.99,5.72,7.54,4.11
Port Said,2025-02-22,14.11,8.49,11.3,17.46,1.47,14.62,13.15,6.78,68.88,1.77,102.1,7.07,9.73,4.4
Port Said,2025-02-23,12.9,7.14,10.02,17.3,0.99,13.39,12.4,6.16,67.91,0.08,102.46,7.11,8.66,5.15
Port Said,2025-02-24,13.1,7.2,10.15,17.09,0.64,13.45,12.81,6.18,67.33,1.38,102.65,6.24,7.57,5.14
Port Said,2025-02-25,13.06,6.43,9.74,16.99,0.68,13.43,12.75,5.87,64.03,0.0,102.52,4.59,5.65,3.62
Port Said,2025-02-26,14.51,8.16,11.34,16.91,1.86,15.34,13.48,6.61,65.55,0.0,102.31,5.34,5.88,4.8
Port Said,2025-02-27,15.64,9.69,12.66,17.05,0.92,16.16,15.24,7.34,67.6,0.0,102.32,5.21,5.72,4.54
Port Said,2025-02-28,15.92,9.67,12.8,17.26,0.67,16.25,15.58,7.35,66.3,0.0,102.02,3.35,5.35,1.52
Qalyubia,2025-02-01,14.51,8.8,11.66,14.76,13.1,21.85,8.75,6.95,72.8,0.0,101.99,3.07,3.98,2.26
Qalyubia,2025-02-02,14.63,8.09,11.36,14.84,13.88,22.83,8.95,6.73,68.83,0.0,101.82,3.35,4.72,2.52
Qalyubia,2025-02-03,15.65,7.82,11.74,16.22,14.8,23.76,8.96,6.62,66.2,0.0,101.43,2.76,3.96,2.11
Qalyubia,2025-02-04,14.93,9.37,12.15,15.48,13.47,22.95,9.48,7.32,72.02,0.0,101.29,2.59,3.68,1.38
Qalyubia,2025-02-05,15.28,7.95,11.62,15.75,11.91,21.66,9.75,6.66,65.66,0.13,101.21,5.9,8.74,1.86
Qalyubia,2025-02-06,14.22,2.21,8.21,14.85,8.07,18.81,10.74,4.43,45.9,0.03,101.38,6.91,9.22,3.24
Qalyubia,2025-02-07,14.1,4.13,9.11,14.93,10.69,20.36,9.67,5.05,53.86,0.16,101.72,3.71,5.92,2.51
Qalyubia,2025-02-08,12.58,2.25,7.42,13.39,12.79,19.7,6.91,4.45,53.73,0.04,101.79,2.79,3.51,1.83
Qalyubia,2025-02-09,12.35,4.62,8.49,12.29,10.02,18.47,8.45,5.24,61.18,0.31,101.62,3.43,6.3,0.8
Qalyubia,2025-02-10,12.93,5.49,9.21,13.33,10.98,18.82,7.84,5.56,64.1,0.06,101.5,3.74,5.43,2.55
Qalyubia,2025-02-11,13.32,4.07,8.69,13.98,12.0,20.4,8.4,5.04,57.88,0.01,101.65,4.13,6.0,3.01
Qalyubia,2025-02-12,12.93,3.85,8.39,13.55,11.54,19.74,8.2,4.95,57.8,0.01,101.9,4.53,7.02,2.98
Qalyubia,2025-02-13,12.58,3.09,7.84,13.19,12.43,19.95,7.52,4.69,56.4,0.0,102.03,4.14,6.54,2.38
Qalyubia,2025-02-14,12.85,3.68,8.26,13.21,14.2,21.41,7.21,4.91,59.37,0.0,101.75,3.45,5.71,1.36
Qalyubia,2025-02-15,13.6,5.34,9.47,14.42,16.78,23.08,6.3,5.57,64.55,0.0,101.09,3.25,5.02,2.28
Qalyubia,2025-02-16,14.66,5.93,10.3,15.34,15.05,23.19,8.14,5.8,62.4,0.0,101.16,2.77,3.19,2.17
Qalyubia,2025-02-17,15.33,2.37,8.85,15.26,15.97,23.87,7.9,4.6,49.38,0.0,101.31,3.22,4.93,1.97
Qalyubia,2025-02-18,15.37,1.35,8.36,15.74,17.0,24.45,7.45,4.33,43.95,0.0,101.41,3.39,4.72,2.3
Qalyubia,2025-02-19,15.62,8.62,12.12,16.03,12.01,22.7,10.69,6.97,68.4,0.01,101.33,2.82,5.74,0.42
Qalyubia,2025-02-20,13.51,8.07,10.79,14.0,10.53,19.63,9.1,6.74,70.56,0.56,101.49,4.45,7.38,2.65
Qalyubia,2025-02-21,13.46,2.86,8.16,14.41,9.88,19.44,9.56,4.62,51.28,0.04,101.68,3.66,5.81,2.35
Qalyubia,2025-02-22,12.81,1.86,7.34,13.74,10.3,18.82,8.52,4.34,50.96,0.06,101.81,4.8,6.76,2.74
Qalyubia,2025-02-23,10.78,1.0,5.89,11.69,11.6,17.9,6.3,4.02,53.77,0.02,102.08,4.57,7.35,2.55
Qalyubia,2025-02-24,10.11,2.55,6.33,10.36,10.32,16.19,5.87,4.5,62.13,0.42,102.28,3.66,5.98,1.72
Qalyubia,2025-02-25,10.66,0.48,5.57,11.48,14.79,18.48,3.69,3.88,54.15,0.0,102.12,3.74,5.03,2.61
Qalyubia,2025-02-26,12.58,3.14,7.86,13.36,13.58,20.38,6.8,4.68,55.84,0.0,101.89,3.68,5.4,2.07
Qalyubia,2025-02-27,13.58,4.28,8.93,14.39,16.26,22.5,6.24,5.11,59.89,0.0,101.9,3.84,5.78,2.73
Qalyubia,2025-02-28,14.21,5.2,9.71,15.07,15.25,22.59,7.34,5.5,61.21,0.0,101.66,2.7,4.95,0.73
cairo,2025-02-01,13.49,7.92,10.71,13.81,13.43,20.72,7.29,6.63,71.87,0.0,100.73,3.67,5.31,2.6
cairo,2025-02-02,13.94,5.97,9.96,14.15,13.31,22.08,8.77,5.97,64.57,0.0,100.54,3.92,5.59,3.17
cairo,2025-02-03,15.59,4.54,10.06,16.0,13.56,23.76,10.2,5.36,52.55,0.0,100.16,2.92,4.69,1.79
cairo,2025-02-04,14.26,8.65,11.46,14.93,13.32,21.79,8.47,7.05,71.21,0.0,100.04,3.07,3.84,2.58
cairo,2025-02-05,14.29,7.86,11.07,14.85,11.92,20.58,8.66,6.68,68.74,0.1,100.01,5.3,7.92,1.81
cairo,2025-02-06,13.15,1.94,7.54,13.79,8.52,18.3,9.78,4.4,48.54,0.02,100.17,6.73,8.92,3.57
cairo,2025-02-07,12.76,3.37,8.06,13.61,11.2,19.4,8.2,4.85,56.44,0.09,100.48,3.81,5.65,2.45
cairo,2025-02-08,11.55,1.95,6.75,12.5,12.38,18.32,5.94,4.43,56.57,0.06,100.53,2.9,3.73,2.24
cairo,2025-02-09,11.13,3.79,7.46,11.19,9.76,16.27,6.51,4.99,62.0,0.13,100.4,3.25,5.83,0.23
cairo,2025-02-10,11.98,4.46,8.22,12.51,12.08,18.51,6.43,5.25,64.66,0.02,100.27,3.62,5.1,2.45
cairo,2025-02-11,11.83,3.38,7.6,12.51,13.27,19.14,5.87,4.87,62.04,0.0,100.41,4.14,5.53,2.87
cairo,2025-02-12,11.61,3.52,7.56,12.25,12.56,18.86,6.3,4.9,62.55,0.0,100.65,4.46,6.56,2.88
cairo,2025-02-13,11.25,2.6,6.92,11.84,13.35,19.01,5.66,4.59,60.56,0.0,100.78,4.36,6.3,2.88
cairo,2025-02-14,11.91,2.39,7.15,12.46,14.58,20.44,5.86,4.55,58.33,0.0,100.46,4.34,6.1,2.36
cairo,2025-02-15,12.87,3.61,8.24,13.77,16.04,22.14,6.1,5.03,61.34,0.01,99.83,3.54,5.32,2.61
cairo,2025-02-16,13.6,4.6,9.1,14.14,15.09,21.97,6.88,5.38,60.4,0.0,99.94,2.55,3.09,2.21
cairo,2025-02-17,14.76,0.2,7.48,14.28,14.99,22.77,7.78,3.92,41.47,0.0,100.09,3.37,5.21,1.88
cairo,2025-02-18,14.49,-0.95,6.77,14.53,16.31,23.31,7.0,3.64,38.66,0.0,100.19,3.33,4.75,2.27
cairo,2025-02-19,15.02,7.11,11.06,15.79,12.61,22.49,9.88,6.41,65.39,0.0,100.09,3.36,5.69,1.39
cairo,2025-02-20,12.9,8.0,10.45,13.46,10.66,18.97,8.31,6.74,72.92,0.37,100.26,4.07,6.68,2.25
cairo,2025-02-21,11.96,2.07,7.02,12.89,11.66,18.48,6.82,4.42,54.55,0.01,100.44,3.82,5.41,2.35
cairo,2025-02-22,11.33,0.86,6.09,12.25,11.79,17.94,6.15,4.08,53.19,0.01,100.55,4.76,6.5,2.85
cairo,2025-02-23,10.28,0.68,5.48,11.31,12.07,17.45,5.38,3.99,55.33,0.0,100.77,5.14,7.7,2.73
cairo,2025-02-24,9.27,2.02,5.64,9.9,11.54,15.36,3.82,4.37,63.63,0.17,100.97,4.11,6.02,2.02
cairo,2025-02-25,9.57,0.2,4.89,10.31,13.84,16.49,2.65,3.85,56.97,0.0,100.82,4.29,6.41,2.95
cairo,2025-02-26,11.61,2.56,7.08,12.25,12.25,18.47,6.22,4.56,57.2,0.0,100.59,4.28,6.73,2.71
cairo,2025-02-27,12.64,3.23,7.94,13.48,16.08,21.38,5.3,4.82,59.8,0.0,100.61,4.47,5.99,3.28
cairo,2025-02-28,13.12,4.35,8.73,14.22,15.33,21.53,6.2,5.26,61.12,0.0,100.41,3.29,4.62,2.34
North Sinai,2025-02-01,11.83,8.85,10.34,12.03,11.18,18.62,7.44,7.21,80.74,0.02,98.82,3.15,4.4,1.66
North Sinai,2025-02-02,11.97,4.71,8.34,12.15,13.93,20.08,6.15,5.57,66.29,0.01,98.69,2.85,3.63,2.12
North Sinai,2025-02-03,13.53,2.87,8.2,13.72,12.6,20.77,8.17,4.93,53.9,0.0,98.31,2.26,2.91,1.19
North Sinai,2025-02-04,12.5,7.93,10.22,12.59,12.29,19.69,7.4,6.84,77.38,0.01,98.1,2.38,4.56,1.13
North Sinai,2025-02-05,12.54,7.33,9.94,13.13,9.19,17.52,8.33,6.57,72.2,1.33,97.93,5.96,10.6,2.1
North Sinai,2025-02-06,10.86,1.7,6.28,11.29,7.19,14.95,7.76,4.4,54.13,1.19,98.02,8.67,11.56,4.57
North Sinai,2025-02-07,10.09,2.88,6.48,10.76,7.62,14.82,7.2,4.77,62.79,0.56,98.48,4.6,6.58,2.84
North Sinai,2025-02-08,9.52,1.91,5.72,10.3,9.31,15.01,5.7,4.44,61.56,0.05,98.58,3.34,5.05,2.23
North Sinai,2025-02-09,9.35,3.21,6.28,9.0,9.11,14.16,5.05,4.88,67.05,0.37,98.4,2.52,4.4,0.91
North Sinai,2025-02-10,9.55,4.3,6.93,9.62,10.95,15.72,4.77,5.29,72.58,0.77,98.3,3.13,4.65,0.78
North Sinai,2025-02-11,10.03,4.21,7.12,10.6,11.26,16.53,5.27,5.26,71.5,0.12,98.4,3.18,4.45,1.85
North Sinai,2025-02-12,9.44,4.71,7.07,9.74,11.36,16.12,4.76,5.44,75.39,1.14,98.62,3.96,5.97,2.8
North Sinai,2025-02-13,9.08,3.25,6.16,9.58,10.86,15.48,4.62,4.88,70.42,0.01,98.79,3.89,5.94,2.11
North Sinai,2025-02-14,9.79,3.94,6.86,9.73,11.42,16.67,5.25,5.14,71.26,0.01,98.6,2.53,4.01,0.29
North Sinai,2025-02-15,10.67,0.62,5.64,10.56,17.83,20.79,2.96,4.19,58.08,0.0,97.91,2.9,4.64,1.15
North Sinai,2025-02-16,11.61,6.25,8.93,11.74,13.35,19.18,5.83,6.08,73.25,0.0,97.97,3.77,5.65,1.17
North Sinai,2025-02-17,12.52,4.45,8.48,12.7,15.32,20.85,5.53,5.4,64.01,0.0,98.24,2.87,4.44,1.78
North Sinai,2025-02-18,14.45,0.04,7.25,13.81,14.05,21.8,7.75,3.93,41.11,0.0,98.31,2.12,3.55,0.59
North Sinai,2025-02-19,13.29,7.2,10.25,13.22,10.41,18.96,8.55,6.58,69.99,0.0,98.13,3.08,5.84,0.26
North Sinai,2025-02-20,11.0,7.61,9.31,11.5,9.74,16.47,6.73,6.66,78.74,1.14,98.24,4.64,7.84,2.56
North Sinai,2025-02-21,9.1,2.62,5.86,9.88,11.08,15.32,4.24,4.69,67.64,0.08,98.45,4.12,6.14,2.3
North Sinai,2025-02-22,8.49,4.39,6.44,8.54,7.59,12.43,4.84,5.31,77.12,2.87,98.51,3.97,6.85,2.42
North Sinai,2025-02-23,8.9,2.15,5.52,9.91,7.74,13.39,5.65,4.54,64.61,0.37,98.78,4.89,8.13,2.65
North Sinai,2025-02-24,6.47,1.5,3.99,6.98,7.72,10.31,2.59,4.3,71.07,0.56,99.02,3.46,6.23,1.7
North Sinai,2025-02-25,6.02,-1.56,2.23,7.2,13.04,12.44,-0.6,3.46,62.32,0.0,98.91,3.34,4.62,2.73
North Sinai,2025-02-26,9.15,1.89,5.52,9.84,11.53,15.39,3.86,4.45,63.66,0.0,98.69,3.84,5.5,2.34
North Sinai,2025-02-27,9.87,1.14,5.5,10.41,15.24,18.53,3.29,4.38,64.41,0.0,98.71,3.81,5.78,2.33
North Sinai,2025-02-28,10.37,4.19,7.28,10.78,13.52,18.12,4.6,5.27,70.22,0.0,98.47,2.97,5.04,1.18
Qena,2025-02-01,17.17,1.0,9.09,18.07,17.37,26.75,9.38,4.22,39.05,0.0,99.41,4.24,7.31,3.13
Qena,2025-02-02,18.83,3.48,11.16,19.46,17.8,28.45,10.65,5.02,41.36,0.0,99.35,3.0,5.11,1.31
Qena,2025-02-03,20.44,0.72,10.58,20.91,17.74,30.01,12.27,4.24,32.83,0.0,99.11,2.11,3.11,0.4
Qena,2025-02-04,20.08,0.23,10.15,20.19,15.91,29.62,13.71,4.07,31.15,0.0,98.93,2.85,5.32,0.32
Qena,2025-02-05,17.5,3.12,10.31,18.59,14.14,25.34,11.2,4.87,41.81,0.0,98.92,5.14,7.58,3.04
Qena,2025-02-06,14.53,2.76,8.65,15.73,10.48,20.73,10.25,4.75,48.08,0.0,99.16,5.84,8.29,3.49
Qena,2025-02-07,12.79,-1.11,5.84,14.43,14.02,20.35,6.33,3.55,41.13,0.0,99.39,4.06,5.51,2.94
Qena,2025-02-08,12.94,-0.41,6.26,14.31,14.72,20.85,6.13,3.73,42.49,0.0,99.37,3.97,5.63,2.91
Qena,2025-02-09,14.56,-0.79,6.89,15.97,15.53,22.42,6.89,3.63,38.13,0.0,99.25,4.22,6.56,2.52
Qena,2025-02-10,14.96,-0.2,7.38,16.4,12.54,22.19,9.65,3.82,38.1,0.0,99.16,4.55,6.11,3.3
Qena,2025-02-11,13.94,-0.4,6.77,15.17,15.42,22.22,6.8,3.79,41.68,0.0,99.19,4.48,5.93,3.21
Qena,2025-02-12,14.17,-2.39,5.89,15.27,18.0,23.83,5.83,3.28,36.14,0.0,99.39,5.01,6.55,3.12
Qena,2025-02-13,14.08,-1.0,6.54,15.24,17.31,23.72,6.41,3.65,41.69,0.0,99.47,4.38,6.11,3.55
Qena,2025-02-14,16.34,-2.77,6.79,17.05,18.81,26.12,7.31,3.27,33.73,0.0,99.15,3.12,5.82,1.19
Qena,2025-02-15,16.04,-6.86,4.59,16.38,15.98,25.24,9.26,2.31,22.97,0.0,98.79,3.33,5.1,1.84
Qena,2025-02-16,15.18,-4.6,5.29,16.07,17.92,24.99,7.07,2.72,27.74,0.0,98.99,3.94,5.65,2.81
Qena,2025-02-17,16.33,-3.71,6.3,17.13,16.1,25.14,9.04,2.92,28.08,0.0,99.2,3.02,3.89,0.92
Qena,2025-02-18,17.57,-6.26,5.66,18.72,17.28,27.09,9.81,2.42,21.37,0.0,99.17,3.16,4.37,0.56
Qena,2025-02-19,17.82,-5.59,6.11,17.92,15.56,26.93,11.37,2.55,21.94,0.0,99.02,4.19,7.7,1.84
Qena,2025-02-20,16.66,1.24,8.95,17.94,16.61,25.62,9.01,4.23,38.92,0.0,99.14,4.18,6.32,2.54
Qena,2025-02-21,15.51,2.4,8.95,16.86,14.09,23.35,9.26,4.73,46.42,0.0,99.31,4.74,7.16,2.92
Qena,2025-02-22,13.64,-2.27,5.69,15.22,15.77,22.04,6.27,3.26,35.89,0.0,99.37,4.5,6.94,3.09
Qena,2025-02-23,14.66,-2.7,5.98,16.27,16.14,23.4,7.26,3.15,32.58,0.0,99.39,4.17,5.87,2.94
Qena,2025-02-24,14.22,-1.64,6.29,15.71,15.24,22.27,7.03,3.45,38.56,0.0,99.58,5.66,7.3,3.52
Qena,2025-02-25,15.36,0.72,8.04,16.93,14.95,22.82,7.87,4.08,41.04,0.0,99.44,3.45,5.56,2.44
Qena,2025-02-26,17.31,-4.44,6.44,19.16,14.45,24.86,10.41,2.76,23.89,0.0,99.21,2.64,4.46,0.73
Qena,2025-02-27,17.36,-1.56,7.9,18.78,15.94,25.82,9.88,3.47,30.4,0.0,99.27,2.93,4.4,1.73
Qena,2025-02-28,17.71,-6.86,5.42,18.47,15.51,26.73,11.22,2.29,19.92,0.0,99.12,3.29,4.75,1.48
Damietta,2025-02-01,16.46,12.31,14.39,18.1,3.02,18.22,15.2,8.75,76.77,0.0,102.37,3.78,4.66,3.2
Damietta,2025-02-02,16.72,11.49,14.1,17.95,3.34,18.55,15.21,8.3,71.64,0.0,102.24,4.2,5.36,3.46
Damietta,2025-02-03,17.02,12.16,14.59,17.78,2.57,18.45,15.88,8.7,73.22,0.0,101.84,3.3,4.72,2.74
Damietta,2025-02-04,16.31,11.77,14.04,18.24,2.87,18.0,15.13,8.5,74.72,0.0,101.66,2.99,4.13,1.66
Damietta,2025-02-05,16.44,10.41,13.42,18.13,3.63,18.55,14.92,7.85,68.06,0.21,101.41,9.86,14.43,4.04
Damietta,2025-02-06,14.74,6.02,10.38,17.33,2.91,16.22,13.31,5.81,56.5,0.04,101.6,11.24,13.93,7.8
Damietta,2025-02-07,14.36,6.71,10.53,17.1,2.65,15.77,13.12,6.05,60.53,0.21,102.07,6.96,7.86,5.6
Damietta,2025-02-08,14.47,5.59,10.03,17.33,2.78,16.02,13.24,5.58,55.66,0.06,102.17,3.66,5.26,1.9
Damietta,2025-02-09,14.88,8.23,11.55,16.67,3.07,16.61,13.54,6.72,64.82,1.06,101.89,5.26,7.91,1.82
Damietta,2025-02-10,15.37,8.23,11.8,17.34,3.37,17.24,13.87,6.71,62.96,0.19,101.79,5.18,6.1,4.39
Damietta,2025-02-11,15.69,8.18,11.93,17.37,2.88,17.45,14.57,6.69,61.39,0.09,101.94,5.72,6.78,4.8
Damietta,2025-02-12,14.78,7.76,11.27,17.15,2.42,16.04,13.62,6.5,63.4,0.05,102.2,7.14,8.18,4.97
Damietta,2025-02-13,14.49,7.25,10.87,16.89,2.83,16.14,13.31,6.26,62.37,0.0,102.34,6.92,8.1,4.67
Damietta,2025-02-14,14.64,7.62,11.13,16.85,3.0,16.43,13.43,6.41,63.15,0.0,102.16,4.05,5.3,2.31
Damietta,2025-02-15,15.86,9.19,12.53,17.14,4.16,17.97,13.81,7.17,64.91,0.0,101.5,5.04,6.31,3.87
Damietta,2025-02-16,16.56,10.28,13.42,17.77,3.25,18.45,15.2,7.72,66.83,0.0,101.5,4.2,5.35,1.61
Damietta,2025-02-17,16.76,9.27,13.01,18.0,6.95,20.22,13.27,7.26,63.06,0.0,101.68,3.18,5.67,0.17
Damietta,2025-02-18,16.97,8.87,12.92,17.93,7.34,20.78,13.44,7.22,61.17,0.0,101.75,4.23,5.87,2.59
Damietta,2025-02-19,16.71,11.45,14.08,17.59,2.29,18.08,15.79,8.33,71.32,0.03,101.67,4.1,6.16,1.91
Damietta,2025-02-20,15.14,9.45,12.3,16.87,3.12,16.65,13.53,7.32,69.13,0.41,101.78,7.66,10.41,5.07
Damietta,2025-02-21,14.38,6.29,10.34,17.28,2.64,15.87,13.23,5.87,58.75,0.28,102.01,4.77,6.61,3.0
Damietta,2025-02-22,13.69,6.86,10.28,16.77,3.47,15.39,11.92,6.11,64.12,1.02,102.14,6.6,8.94,3.22
Damietta,2025-02-23,12.36,5.41,8.89,15.95,1.75,13.39,11.64,5.51,63.0,0.15,102.48,6.55,7.57,4.71
Damietta,2025-02-24,12.78,5.61,9.19,16.11,2.52,14.21,11.69,5.57,62.15,1.32,102.66,5.73,7.38,4.54
Damietta,2025-02-25,12.52,4.52,8.52,16.23,2.78,14.1,11.32,5.16,58.65,0.0,102.53,4.21,4.94,3.66
Damietta,2025-02-26,14.13,6.77,10.45,16.55,3.97,16.0,12.03,6.03,61.49,0.0,102.31,4.53,5.34,3.49
Damietta,2025-02-27,15.01,8.4,11.71,16.84,3.83,16.92,13.09,6.74,64.97,0.0,102.33,4.32,5.11,3.6
Damietta,2025-02-28,15.61,8.94,12.27,17.66,3.48,17.46,13.98,7.01,65.09,0.0,102.03,3.11,4.88,0.93
Minya,2025-02-01,14.38,4.94,9.66,14.93,15.83,22.46,6.63,5.4,57.93,0.0,100.89,4.77,6.36,3.35
Minya,2025-02-02,14.7,4.4,9.55,15.53,16.01,23.3,7.29,5.24,54.88,0.0,100.68,2.95,3.83,1.55
Minya,2025-02-03,15.7,0.26,7.98,15.57,14.08,23.4,9.32,3.87,37.1,0.0,100.38,1.69,2.99,0.31
Minya,2025-02-04,15.7,6.01,10.86,16.45,15.57,23.7,8.13,5.85,55.96,0.0,100.28,3.31,4.76,2.24
Minya,2025-02-05,14.39,7.08,10.73,14.82,10.92,20.77,9.85,6.31,65.11,0.02,100.36,4.36,6.56,2.05
Minya,2025-02-06,11.79,3.44,7.61,12.12,11.82,18.65,6.83,4.93,61.13,0.01,100.56,5.31,7.58,3.69
Minya,2025-02-07,11.28,2.37,6.82,11.93,14.02,18.78,4.76,4.48,58.19,0.01,100.81,4.02,5.65,2.74
Minya,2025-02-08,10.97,1.9,6.43,11.79,14.31,18.62,4.31,4.37,57.78,0.0,100.79,3.41,5.03,2.29
Minya,2025-02-09,11.66,1.82,6.74,12.36,13.1,18.83,5.73,4.34,53.19,0.0,100.67,3.66,5.32,2.29
Minya,2025-02-10,11.75,2.63,7.19,12.46,14.42,19.55,5.13,4.62,59.26,0.0,100.57,3.5,4.87,2.01
Minya,2025-02-11,11.5,2.59,7.04,12.2,14.27,18.88,4.61,4.59,59.19,0.0,100.7,4.8,6.38,2.85
Minya,2025-02-12,11.44,2.91,7.18,12.08,14.37,19.08,4.71,4.67,60.41,0.0,100.91,4.93,6.97,3.32
Minya,2025-02-13,11.05,1.89,6.47,11.61,14.62,18.89,4.27,4.35,58.39,0.0,100.99,5.07,7.96,3.38
Minya,2025-02-14,12.08,-1.4,5.34,12.5,17.78,21.84,4.06,3.47,45.58,0.0,100.57,3.92,5.29,3.01
Minya,2025-02-15,11.77,-0.33,5.72,12.16,17.12,21.42,4.3,3.73,47.91,0.0,100.09,2.9,4.89,1.71
Minya,2025-02-16,13.49,2.89,8.19,13.26,16.62,21.96,5.34,4.76,54.09,0.02,100.23,2.63,3.86,0.79
Minya,2025-02-17,15.27,-2.36,6.45,13.87,17.01,23.67,6.66,3.23,33.27,0.0,100.39,2.65,4.23,0.47
Minya,2025-02-18,15.24,-4.84,5.2,14.52,15.51,24.22,8.71,2.62,26.27,0.0,100.47,2.16,3.97,0.5
Minya,2025-02-19,15.12,1.63,8.37,15.51,15.73,23.61,7.88,4.31,42.22,0.0,100.34,3.41,5.28,1.39
Minya,2025-02-20,14.67,5.61,10.14,15.65,15.52,22.73,7.21,5.67,58.73,0.0,100.49,3.99,6.36,2.25
Minya,2025-02-21,12.76,1.71,7.23,13.74,11.79,19.33,7.54,4.34,50.85,0.0,100.72,4.61,5.95,2.84
Minya,2025-02-22,10.96,0.35,5.66,11.93,13.76,18.2,4.44,3.91,52.52,0.0,100.82,4.44,5.9,2.77
Minya,2025-02-23,10.71,-0.43,5.14,11.43,12.69,17.38,4.69,3.7,50.2,0.0,100.91,5.02,6.6,2.75
Minya,2025-02-24,10.35,0.96,5.65,11.27,14.39,17.78,3.39,4.04,55.94,0.0,101.14,4.86,6.71,3.28
Minya,2025-02-25,9.02,-0.5,4.26,9.22,11.73,14.76,3.03,3.68,56.09,0.0,100.98,4.03,5.55,2.89
Minya,2025-02-26,11.59,1.34,6.46,11.95,9.51,17.24,7.73,4.18,50.76,0.01,100.74,4.45,6.43,2.49
Minya,2025-02-27,12.5,-0.56,5.97,13.2,16.72,21.54,4.82,3.68,46.42,0.0,100.75,4.22,5.98,3.03
Minya,2025-02-28,12.83,0.86,6.84,13.52,17.19,21.93,4.74,4.06,48.61,0.0,100.63,4.32,6.16,3.21
Beni Suef,2025-02-01,13.84,6.16,10.0,14.27,14.69,21.45,6.76,5.9,64.28,0.0,100.23,4.38,6.77,3.29
Beni Suef,2025-02-02,14.67,3.11,8.89,15.3,16.0,24.07,8.07,5.01,54.44,0.0,100.0,2.84,3.62,1.05
Beni Suef,2025-02-03,16.88,-0.71,8.08,17.21,12.76,24.66,11.9,3.65,31.91,0.0,99.69,2.08,3.18,0.85
Beni Suef,2025-02-04,16.35,4.04,10.2,16.17,11.71,23.45,11.74,5.22,46.05,0.0,99.57,2.76,4.98,0.51
Beni Suef,2025-02-05,13.94,7.44,10.69,14.5,10.8,19.71,8.91,6.49,68.07,0.01,99.63,4.52,6.7,1.86
Beni Suef,2025-02-06,11.79,2.44,7.12,12.44,11.34,18.5,7.16,4.61,57.03,0.0,99.8,5.84,8.29,3.42
Beni Suef,2025-02-07,11.43,2.38,6.91,12.31,13.36,18.66,5.3,4.53,57.8,0.01,100.07,3.97,5.48,2.42
Beni Suef,2025-02-08,10.77,1.09,5.93,11.6,12.48,17.92,5.44,4.19,56.74,0.01,100.08,3.26,4.72,2.1
Beni Suef,2025-02-09,10.81,3.01,6.91,11.5,12.54,17.87,5.33,4.74,61.22,0.01,99.97,3.82,6.32,2.18
Beni Suef,2025-02-10,11.37,2.88,7.12,11.9,12.74,18.65,5.91,4.72,60.62,0.0,99.86,3.41,5.17,1.61
Beni Suef,2025-02-11,11.05,2.58,6.82,11.85,14.21,18.47,4.26,4.63,61.3,0.0,99.98,4.42,6.08,2.58
Beni Suef,2025-02-12,11.07,3.03,7.05,11.91,14.22,18.54,4.32,4.74,62.39,0.0,100.21,4.63,6.42,2.68
Beni Suef,2025-02-13,10.8,1.75,6.28,11.44,14.36,18.54,4.18,4.35,58.92,0.0,100.31,4.93,7.4,3.04
