city,datetime,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Qalyubia,2025-05-22 21:00:00,4.0,104.36,0.0,2.35,142.82,10.52,19.83,44.81,2.14
Qalyubia,2025-05-22 22:00:00,3.0,104.54,0.0,2.85,130.01,12.9,18.58,46.8,2.24
Qalyubia,2025-05-22 23:00:00,3.0,106.96,0.0,3.54,118.01,14.54,17.07,46.82,2.61
Qalyubia,2025-05-23 00:00:00,3.0,109.05,0.0,4.04,108.3,15.41,15.63,44.73,2.96
Qalyubia,2025-05-23 01:00:00,2.0,108.41,0.0,4.09,99.65,15.07,14.43,41.86,3.2
Qalyubia,2025-05-23 02:00:00,2.0,108.78,0.0,3.93,94.62,14.17,14.21,41.28,3.62
Qalyubia,2025-05-23 03:00:00,2.0,109.07,0.0,3.74,91.26,13.37,14.53,42.04,4.05
Qalyubia,2025-05-23 04:00:00,2.0,108.67,0.0,3.63,86.99,11.91,15.03,43.07,4.8
Qalyubia,2025-05-23 05:00:00,2.0,109.21,0.0,3.61,82.82,9.85,15.77,44.5,5.88
Qalyubia,2025-05-23 06:00:00,2.0,109.57,0.0,3.61,79.49,8.18,16.39,45.89,6.74
Qalyubia,2025-05-23 07:00:00,2.0,109.61,0.04,3.94,75.98,7.33,16.85,47.18,7.39
Qalyubia,2025-05-23 08:00:00,2.0,110.85,0.44,4.28,75.09,7.69,17.26,48.93,7.51
Qalyubia,2025-05-23 09:00:00,3.0,111.9,0.91,4.24,78.65,8.84,17.62,51.02,6.66
Qalyubia,2025-05-23 10:00:00,3.0,109.48,0.76,3.14,91.62,11.06,18.38,53.88,4.71
Qalyubia,2025-05-23 11:00:00,3.0,106.54,0.48,2.14,103.37,10.91,19.93,56.23,3.85
Qalyubia,2025-05-23 12:00:00,3.0,103.38,0.29,1.45,114.03,10.02,21.23,58.01,3.16
Qalyubia,2025-05-23 13:00:00,3.0,100.05,0.19,1.05,122.96,8.19,19.62,54.52,2.17
Qalyubia,2025-05-23 14:00:00,3.0,95.44,0.15,0.84,121.89,5.64,16.77,49.88,1.63
Qalyubia,2025-05-23 15:00:00,3.0,92.59,0.13,0.77,119.34,4.53,15.76,50.24,1.3
Qalyubia,2025-05-23 16:00:00,3.0,92.48,0.13,0.8,119.31,4.25,15.82,52.52,1.12
Qalyubia,2025-05-23 17:00:00,3.0,92.16,0.14,1.05,119.56,4.39,16.21,54.82,1.29
Qalyubia,2025-05-23 18:00:00,3.0,92.27,0.15,1.5,119.22,4.57,16.96,61.3,1.5
Qalyubia,2025-05-23 19:00:00,3.0,93.87,0.09,2.16,118.08,4.84,18.86,77.58,1.77
Qalyubia,2025-05-23 20:00:00,3.0,95.77,0.01,2.65,114.81,5.43,20.86,93.77,2.02
Qalyubia,2025-05-23 21:00:00,3.0,98.04,0.0,2.94,111.35,7.22,20.61,92.2,2.23
Qalyubia,2025-05-23 22:00:00,3.0,99.74,0.0,3.79,105.95,10.63,18.4,77.17,2.67
Qalyubia,2025-05-23 23:00:00,3.0,103.57,0.0,5.13,100.82,15.03,16.46,63.84,3.47
Qalyubia,2025-05-24 00:00:00,3.0,107.35,0.0,6.29,94.72,18.61,15.04,55.57,4.25
Qalyubia,2025-05-24 01:00:00,3.0,108.58,0.0,6.9,87.03,19.78,13.99,50.75,5.06
Qalyubia,2025-05-24 02:00:00,2.0,111.48,0.0,7.23,80.94,19.7,13.72,49.62,6.27
Qalyubia,2025-05-24 03:00:00,3.0,115.54,0.0,7.48,76.02,18.9,13.73,50.57,7.61
Qalyubia,2025-05-24 04:00:00,3.0,118.57,0.0,7.83,70.12,17.03,13.77,51.12,9.28
Qalyubia,2025-05-24 05:00:00,3.0,121.55,0.0,8.26,64.75,14.82,14.06,52.12,11.2
Qalyubia,2025-05-24 06:00:00,3.0,124.09,0.0,8.59,60.06,12.82,14.42,54.1,12.83
Qalyubia,2025-05-24 07:00:00,3.0,125.68,0.1,9.37,56.12,11.41,14.67,56.31,13.98
Qalyubia,2025-05-24 08:00:00,3.0,127.84,1.11,9.15,56.31,11.49,14.96,59.96,14.15
Qalyubia,2025-05-24 09:00:00,3.0,127.94,2.01,8.11,62.42,12.79,15.37,65.36,12.85
Qalyubia,2025-05-24 10:00:00,3.0,124.02,1.81,6.45,76.43,14.35,16.16,71.45,10.07
Qalyubia,2025-05-24 11:00:00,3.0,120.94,1.34,5.06,89.58,14.06,18.4,75.66,9.13
Qalyubia,2025-05-24 12:00:00,3.0,117.55,0.76,3.53,107.38,13.27,22.1,81.63,8.28
Qalyubia,2025-05-24 13:00:00,3.0,110.95,0.39,2.21,117.2,10.22,22.81,84.49,5.72
Qalyubia,2025-05-24 14:00:00,3.0,104.2,0.24,1.45,114.67,7.11,21.37,81.57,3.8
Qalyubia,2025-05-24 15:00:00,3.0,98.96,0.16,0.98,108.51,5.11,19.73,78.97,2.27
Qalyubia,2025-05-24 16:00:00,3.0,97.17,0.11,0.66,105.01,4.33,19.1,78.72,1.15
Qalyubia,2025-05-24 17:00:00,3.0,96.77,0.11,0.82,105.72,4.41,19.44,78.72,1.27
Qalyubia,2025-05-24 18:00:00,3.0,96.54,0.11,1.16,105.34,4.28,19.93,82.8,1.55
Qalyubia,2025-05-24 19:00:00,3.0,97.53,0.07,1.68,103.1,3.91,21.72,98.43,1.95
Qalyubia,2025-05-24 20:00:00,4.0,98.91,0.01,2.17,98.23,3.58,23.72,114.4,2.43
Qalyubia,2025-05-24 21:00:00,4.0,100.73,0.0,2.44,92.8,3.63,23.28,110.98,2.93
Qalyubia,2025-05-24 22:00:00,3.0,102.33,0.0,3.02,86.53,4.54,20.42,92.06,3.7
Qalyubia,2025-05-24 23:00:00,3.0,106.81,0.0,4.02,81.99,6.3,17.57,74.4,4.86
Qalyubia,2025-05-25 00:00:00,3.0,111.77,0.0,5.1,78.3,8.31,15.21,61.56,6.08
Qalyubia,2025-05-25 01:00:00,3.0,114.21,0.0,5.96,73.51,9.47,13.57,53.0,7.35
Qalyubia,2025-05-25 02:00:00,2.0,118.29,0.0,6.91,69.29,10.11,13.01,48.87,8.98
Qalyubia,2025-05-25 03:00:00,2.0,123.0,0.0,7.91,65.12,10.6,12.73,46.72,10.63
Qalyubia,2025-05-25 04:00:00,2.0,126.29,0.0,8.72,60.38,10.36,12.62,45.1,12.19
Qalyubia,2025-05-25 05:00:00,2.0,129.74,0.0,9.4,56.13,9.68,12.8,44.68,13.75
Qalyubia,2025-05-25 06:00:00,2.0,132.94,0.0,9.98,52.47,8.97,13.1,45.34,15.15
Qalyubia,2025-05-25 07:00:00,2.0,134.66,0.09,10.93,49.61,8.53,13.38,46.61,16.12
Qalyubia,2025-05-25 08:00:00,2.0,137.18,1.2,10.82,50.83,9.21,13.8,49.56,16.41
Qalyubia,2025-05-25 09:00:00,3.0,138.18,2.39,9.92,56.96,11.11,14.43,54.66,15.56
Qalyubia,2025-05-25 10:00:00,3.0,132.14,2.18,8.09,72.61,14.24,15.48,63.53,11.61
Qalyubia,2025-05-25 11:00:00,3.0,129.15,1.7,6.62,86.55,15.52,17.77,70.7,9.63
Qalyubia,2025-05-25 12:00:00,3.0,129.72,1.16,5.35,103.22,16.28,21.69,78.52,8.25
Qalyubia,2025-05-25 13:00:00,3.0,116.48,0.49,2.73,110.02,11.65,22.94,88.3,4.04
Qalyubia,2025-05-25 14:00:00,3.0,104.96,0.22,1.34,107.01,6.91,21.95,88.05,2.15
Qalyubia,2025-05-25 15:00:00,3.0,100.66,0.17,1.1,107.36,5.42,21.07,84.54,1.67
Qalyubia,2025-05-25 16:00:00,3.0,100.64,0.17,1.25,111.31,5.06,20.71,81.61,1.94
Qalyubia,2025-05-25 17:00:00,3.0,100.55,0.2,1.75,113.72,5.03,20.04,77.34,2.78
Qalyubia,2025-05-25 18:00:00,3.0,100.55,0.2,2.61,112.81,5.02,18.81,72.0,3.59
Qalyubia,2025-05-25 19:00:00,3.0,104.47,0.15,5.17,107.34,5.49,17.72,66.59,5.76
Qalyubia,2025-05-25 20:00:00,3.0,110.74,0.01,8.37,98.03,6.48,17.05,62.86,8.54
Qalyubia,2025-05-25 21:00:00,3.0,116.05,0.0,9.97,89.88,7.39,16.71,61.33,10.55
Qalyubia,2025-05-25 22:00:00,3.0,118.01,0.0,10.26,82.25,7.82,16.26,59.71,11.52
Qalyubia,2025-05-25 23:00:00,3.0,120.53,0.0,10.05,77.29,8.51,16.05,58.2,11.79
Qalyubia,2025-05-26 00:00:00,3.0,121.96,0.0,9.63,75.07,9.61,16.13,57.66,11.34
Qalyubia,2025-05-26 01:00:00,3.0,120.41,0.0,8.87,72.97,10.89,16.51,59.24,10.53
Qalyubia,2025-05-26 02:00:00,3.0,122.37,0.0,9.36,68.2,11.46,17.21,60.88,12.12
Qalyubia,2025-05-26 03:00:00,3.0,123.47,0.0,9.41,63.84,11.36,17.82,63.65,13.96
Qalyubia,2025-05-26 04:00:00,3.0,123.47,0.0,9.23,59.66,10.81,18.14,65.38,16.12
Qalyubia,2025-05-26 05:00:00,3.0,124.21,0.0,9.26,55.73,10.24,18.47,65.98,18.91
Qalyubia,2025-05-26 06:00:00,3.0,124.6,0.0,9.29,52.47,9.73,18.75,66.44,22.21
Qalyubia,2025-05-26 07:00:00,3.0,124.12,0.02,9.51,49.05,9.25,18.84,66.5,24.34
Qalyubia,2025-05-26 08:00:00,3.0,126.43,0.58,10.04,46.06,9.23,19.0,67.2,23.14
Qalyubia,2025-05-26 09:00:00,3.0,130.46,1.9,10.05,46.32,9.6,19.27,68.92,21.22
Qalyubia,2025-05-26 10:00:00,3.0,112.9,0.9,4.52,73.39,6.35,17.26,69.9,9.51
Qalyubia,2025-05-26 11:00:00,3.0,106.75,0.59,2.89,84.89,5.24,17.48,72.12,7.57
Qalyubia,2025-05-26 12:00:00,3.0,103.99,0.37,1.95,95.54,4.86,19.45,78.99,6.81
Qalyubia,2025-05-26 13:00:00,3.0,97.82,0.15,0.89,106.6,2.95,18.65,80.4,2.78
Qalyubia,2025-05-26 14:00:00,3.0,95.94,0.09,0.6,108.08,2.65,20.45,87.35,1.82
Qalyubia,2025-05-26 15:00:00,4.0,94.82,0.08,0.5,103.07,2.29,24.5,109.22,1.4
Qalyubia,2025-05-26 16:00:00,4.0,96.13,0.07,0.5,96.82,1.95,35.08,176.31,1.15
Qalyubia,2025-05-26 17:00:00,5.0,98.13,0.07,0.6,92.32,1.74,48.33,267.59,1.04
Qalyubia,2025-05-26 18:00:00,5.0,100.05,0.06,0.79,89.94,1.66,56.05,330.74,0.94
Qalyubia,2025-05-26 19:00:00,5.0,99.92,0.02,1.06,88.53,1.8,56.94,354.13,0.94
Qalyubia,2025-05-26 20:00:00,5.0,102.29,0.0,1.23,91.7,2.19,54.16,348.07,1.07
Qalyubia,2025-05-26 21:00:00,5.0,104.6,0.0,1.3,95.82,2.56,46.72,300.54,1.22
Qalyubia,2025-05-26 22:00:00,5.0,103.81,0.0,1.36,96.84,2.8,37.13,233.19,1.39
Qalyubia,2025-05-26 23:00:00,4.0,105.08,0.0,1.42,99.42,2.94,28.97,174.01,1.58
Qalyubia,2025-05-27 00:00:00,4.0,106.1,0.0,1.38,101.42,2.84,21.81,122.91,1.72
Qalyubia,2025-05-27 01:00:00,3.0,104.87,0.0,1.2,101.16,2.49,16.44,85.76,1.73
Qalyubia,2025-05-27 02:00:00,3.0,104.78,0.0,1.0,101.79,2.2,13.36,64.96,1.75
Qalyubia,2025-05-27 03:00:00,3.0,105.22,0.0,0.85,101.81,2.03,11.75,54.2,1.73
Qalyubia,2025-05-27 04:00:00,3.0,105.18,0.0,0.75,100.63,1.92,10.85,48.09,1.64
Qalyubia,2025-05-27 05:00:00,2.0,105.18,0.0,0.72,98.72,1.91,10.27,44.07,1.61
Qalyubia,2025-05-27 06:00:00,2.0,105.28,0.0,0.75,96.03,2.06,9.8,40.91,1.61
Qalyubia,2025-05-27 07:00:00,2.0,104.58,0.01,0.88,92.88,2.38,9.18,37.52,1.64
Qalyubia,2025-05-27 08:00:00,2.0,104.17,0.09,1.06,90.98,2.87,8.59,34.66,1.67
Qalyubia,2025-05-27 09:00:00,2.0,103.85,0.19,1.12,92.55,3.21,8.18,32.41,1.55
Qalyubia,2025-05-27 10:00:00,2.0,103.31,0.17,0.91,97.96,3.16,7.71,29.54,1.26
Qalyubia,2025-05-27 11:00:00,3.0,101.83,0.13,0.66,101.14,2.61,7.17,26.29,1.13
Qalyubia,2025-05-27 12:00:00,3.0,100.54,0.1,0.5,101.34,2.06,6.88,24.18,1.01
Qalyubia,2025-05-27 13:00:00,3.0,100.65,0.08,0.43,100.53,1.49,6.4,21.47,0.88
Qalyubia,2025-05-27 14:00:00,2.0,99.5,0.08,0.41,98.68,0.99,5.54,17.99,0.81
Qalyubia,2025-05-27 15:00:00,2.0,98.45,0.08,0.42,98.25,0.78,5.07,16.31,0.78
Qalyubia,2025-05-27 16:00:00,3.0,98.66,0.08,0.44,100.57,0.78,5.06,16.93,0.75
Qalyubia,2025-05-27 17:00:00,3.0,97.95,0.08,0.52,103.6,0.94,5.48,19.83,0.74
Qalyubia,2025-05-27 18:00:00,3.0,97.68,0.08,0.68,107.15,1.24,6.3,24.87,0.75
Qalyubia,2025-05-27 19:00:00,3.0,98.54,0.06,0.97,111.07,1.75,7.71,33.46,0.88
Qalyubia,2025-05-27 20:00:00,3.0,100.55,0.01,1.28,113.66,2.55,9.41,42.78,1.13
Qalyubia,2025-05-27 21:00:00,3.0,102.57,0.0,1.39,114.61,3.56,10.09,44.45,1.38
Qalyubia,2025-05-27 22:00:00,3.0,103.49,0.0,1.64,112.27,4.79,9.93,40.9,1.71
Qalyubia,2025-05-27 23:00:00,3.0,106.22,0.0,2.09,109.47,6.27,9.98,38.48,2.15
Qalyubia,2025-05-28 00:00:00,3.0,108.44,0.0,2.43,105.95,7.32,10.11,36.74,2.48
Qalyubia,2025-05-28 01:00:00,3.0,108.2,0.0,2.51,100.81,7.59,10.32,36.1,2.71
Qalyubia,2025-05-28 02:00:00,2.0,109.09,0.0,2.48,97.51,7.59,11.0,37.9,3.04
Qalyubia,2025-05-28 03:00:00,2.0,109.88,0.0,2.38,95.03,7.53,11.79,40.45,3.26
Qalyubia,2025-05-28 04:00:00,2.0,109.91,0.0,2.29,92.36,7.2,12.5,42.79,3.35
Qalyubia,2025-05-28 05:00:00,2.0,110.43,0.0,2.25,90.56,6.71,13.19,45.13,3.45
Qalyubia,2025-05-28 06:00:00,2.0,111.05,0.0,2.26,88.91,6.22,13.8,47.2,3.47
Qalyubia,2025-05-28 07:00:00,2.0,111.01,0.03,2.43,87.25,6.04,14.24,48.96,3.58
Qalyubia,2025-05-28 08:00:00,3.0,111.39,0.25,2.51,87.75,6.34,14.58,50.78,3.78
Qalyubia,2025-05-28 09:00:00,3.0,111.33,0.43,2.28,92.11,6.62,14.89,52.1,3.64
Qalyubia,2025-05-28 10:00:00,3.0,109.29,0.31,1.5,103.13,6.78,14.53,49.34,2.6
Qalyubia,2025-05-28 11:00:00,3.0,106.57,0.19,0.95,110.07,5.86,14.03,45.94,2.21
Qalyubia,2025-05-28 12:00:00,3.0,103.87,0.13,0.68,112.83,4.75,13.37,43.41,1.91
Qalyubia,2025-05-28 13:00:00,3.0,102.03,0.1,0.52,113.02,3.22,10.84,35.09,1.46
Qalyubia,2025-05-28 14:00:00,3.0,99.19,0.09,0.45,108.97,1.92,8.1,26.59,1.17
Qalyubia,2025-05-28 15:00:00,3.0,97.33,0.09,0.44,105.99,1.28,6.91,23.43,1.03
Qalyubia,2025-05-28 16:00:00,3.0,96.85,0.08,0.44,103.86,0.89,6.02,20.81,0.92
Qalyubia,2025-05-28 17:00:00,3.0,95.73,0.09,0.5,101.23,0.79,5.54,19.06,0.91
Qalyubia,2025-05-28 18:00:00,3.0,95.48,0.09,0.66,100.61,0.95,5.64,19.15,0.96
Qalyubia,2025-05-28 19:00:00,3.0,96.94,0.07,1.03,101.57,1.47,6.41,22.06,1.36
Qalyubia,2025-05-28 20:00:00,3.0,98.54,0.01,1.38,101.88,2.24,7.06,24.01,1.92
Qalyubia,2025-05-28 21:00:00,3.0,99.89,0.0,1.47,101.67,3.0,7.22,23.34,2.31
Qalyubia,2025-05-28 22:00:00,2.0,101.29,0.0,1.92,99.76,4.14,7.58,23.48,3.08
Qalyubia,2025-05-28 23:00:00,2.0,105.04,0.0,2.67,98.79,5.88,8.58,25.91,3.81
Qalyubia,2025-05-29 00:00:00,2.0,109.16,0.0,3.49,97.59,7.77,9.81,29.11,4.4
Qalyubia,2025-05-29 01:00:00,2.0,111.54,0.0,4.18,94.09,9.39,10.97,32.21,5.1
Qalyubia,2025-05-29 02:00:00,2.0,115.71,0.0,4.87,90.11,10.83,12.22,35.59,6.3
Qalyubia,2025-05-29 03:00:00,2.0,120.35,0.0,5.57,85.43,12.03,13.48,38.99,7.57
Qalyubia,2025-05-29 04:00:00,2.0,123.71,0.0,6.51,77.25,10.99,14.47,40.5,9.94
Qalyubia,2025-05-29 05:00:00,2.0,127.68,0.0,7.51,68.41,8.77,15.37,41.49,12.86
Qalyubia,2025-05-29 06:00:00,2.0,131.3,0.0,8.42,61.0,7.2,16.1,42.88,15.19
Qalyubia,2025-05-29 07:00:00,2.0,135.98,0.17,9.92,54.21,6.56,16.56,44.18,17.19
Qalyubia,2025-05-29 08:00:00,2.0,144.02,1.73,10.43,51.46,7.5,17.07,45.97,18.05
Qalyubia,2025-05-29 09:00:00,2.0,151.48,3.57,10.35,53.77,9.32,17.97,48.93,17.57
Qalyubia,2025-05-29 10:00:00,3.0,132.74,1.38,4.97,86.4,15.08,17.53,52.98,8.23
Qalyubia,2025-05-29 11:00:00,3.0,124.04,0.66,2.7,102.69,13.23,18.25,51.86,6.41
Qalyubia,2025-05-29 12:00:00,3.0,116.83,0.29,1.44,115.32,10.6,19.77,53.02,5.3
Qalyubia,2025-05-29 13:00:00,3.0,101.95,0.12,0.59,104.22,4.24,12.26,33.21,2.12
Qalyubia,2025-05-29 14:00:00,2.0,95.91,0.09,0.41,96.22,2.01,9.12,24.41,1.1
Qalyubia,2025-05-29 15:00:00,2.0,93.9,0.08,0.39,92.74,1.41,8.37,22.58,0.86
Qalyubia,2025-05-29 16:00:00,2.0,93.39,0.08,0.4,91.31,1.07,7.82,21.19,0.73
Qalyubia,2025-05-29 17:00:00,2.0,92.57,0.08,0.44,89.48,0.88,7.2,19.41,0.68
Qalyubia,2025-05-29 18:00:00,2.0,92.09,0.08,0.56,88.31,0.79,6.72,18.06,0.68
Qalyubia,2025-05-29 19:00:00,2.0,93.1,0.07,0.96,87.12,0.87,6.72,18.71,1.18
Qalyubia,2025-05-29 20:00:00,2.0,94.49,0.01,1.54,84.77,1.08,7.22,21.82,2.05
Qalyubia,2025-05-29 21:00:00,2.0,95.8,0.0,1.78,83.38,1.41,8.05,26.06,2.73
Qalyubia,2025-05-29 22:00:00,2.0,97.35,0.0,2.18,83.07,2.67,9.03,30.3,3.41
Qalyubia,2025-05-29 23:00:00,2.0,101.26,0.0,3.09,83.86,5.34,10.06,34.15,4.05
Qalyubia,2025-05-30 00:00:00,2.0,106.26,0.0,4.32,84.13,9.1,10.87,36.91,4.59
Qalyubia,2025-05-30 01:00:00,2.0,109.55,0.0,5.52,80.93,13.01,11.31,38.22,5.09
Qalyubia,2025-05-30 02:00:00,2.0,114.02,0.0,6.57,77.43,16.19,11.86,39.96,6.05
Qalyubia,2025-05-30 03:00:00,2.0,118.25,0.0,7.32,73.68,18.24,12.42,41.75,6.98
Qalyubia,2025-05-30 04:00:00,2.0,120.56,0.0,7.72,69.02,18.58,13.1,43.64,7.83
Qalyubia,2025-05-30 05:00:00,2.0,122.61,0.0,7.97,64.83,17.81,14.18,46.41,8.79
Qalyubia,2025-05-30 06:00:00,2.0,124.85,0.0,8.25,61.48,16.88,15.22,49.15,9.69
Qalyubia,2025-05-30 07:00:00,3.0,127.6,0.13,9.32,58.44,16.27,15.94,50.93,10.66
Qalyubia,2025-05-30 08:00:00,3.0,131.63,1.31,9.66,58.47,16.83,16.39,52.77,11.57
Qalyubia,2025-05-30 09:00:00,3.0,135.46,2.56,9.27,61.93,18.26,16.7,54.18,11.9
Qalyubia,2025-05-30 10:00:00,3.0,134.14,2.44,7.72,74.31,19.78,16.55,52.67,10.25
Qalyubia,2025-05-30 11:00:00,3.0,130.22,1.53,5.23,89.63,17.35,18.09,52.22,8.51
Qalyubia,2025-05-30 12:00:00,3.0,124.06,0.65,2.83,108.88,13.77,19.94,51.48,6.83
Qalyubia,2025-05-30 13:00:00,3.0,104.83,0.2,1.0,110.06,6.08,12.28,32.07,3.35
Qalyubia,2025-05-30 14:00:00,3.0,97.52,0.12,0.59,104.78,3.04,8.66,24.37,2.23
Qalyubia,2025-05-30 15:00:00,3.0,95.44,0.11,0.54,103.09,2.31,7.91,23.26,2.01
Qalyubia,2025-05-30 16:00:00,3.0,95.87,0.14,0.69,102.97,2.13,7.88,24.05,2.79
Qalyubia,2025-05-30 17:00:00,3.0,96.8,0.19,0.99,103.23,2.19,8.13,25.63,4.26
Qalyubia,2025-05-30 18:00:00,3.0,97.81,0.21,1.47,103.34,2.29,8.38,27.47,5.79
Qalyubia,2025-05-30 19:00:00,3.0,102.26,0.22,3.47,101.54,2.91,8.78,29.33,8.66
Qalyubia,2025-05-30 20:00:00,2.0,107.91,0.04,6.1,96.34,3.89,9.11,30.49,11.72
Qalyubia,2025-05-30 21:00:00,2.0,112.11,0.0,7.25,91.94,4.73,9.32,31.3,13.77
Qalyubia,2025-05-30 22:00:00,2.0,115.6,0.0,8.16,86.74,5.42,9.5,31.95,15.64
Qalyubia,2025-05-30 23:00:00,2.0,120.79,0.0,9.42,79.57,6.22,9.92,33.5,17.45
Qalyubia,2025-05-31 00:00:00,2.0,125.74,0.0,10.71,71.7,6.72,10.56,35.6,18.24
Qalyubia,2025-05-31 01:00:00,2.0,126.88,0.0,11.05,65.55,6.21,11.24,37.97,17.01
Qalyubia,2025-05-31 02:00:00,2.0,127.6,0.0,10.88,61.48,5.68,12.1,40.05,16.15
Qalyubia,2025-05-31 03:00:00,2.0,128.93,0.0,10.56,59.03,5.6,13.31,42.99,15.34
Qalyubia,2025-05-31 04:00:00,2.0,126.75,0.0,9.87,56.48,5.26,14.66,46.0,14.34
Qalyubia,2025-05-31 05:00:00,2.0,125.02,0.0,9.0,54.76,4.53,16.14,49.29,13.9
Qalyubia,2025-05-31 06:00:00,3.0,122.58,0.0,8.06,53.71,3.86,17.39,52.73,13.88
Qalyubia,2025-05-31 07:00:00,3.0,119.91,0.1,7.44,53.02,3.49,18.14,55.84,13.94
Qalyubia,2025-05-31 08:00:00,3.0,120.06,0.95,6.71,53.54,3.67,18.67,58.64,13.56
Qalyubia,2025-05-31 09:00:00,3.0,121.7,1.9,6.3,56.09,4.02,19.09,61.62,12.67
Qalyubia,2025-05-31 10:00:00,3.0,112.01,0.75,2.87,76.49,4.57,20.08,72.31,6.4
Qalyubia,2025-05-31 11:00:00,3.0,109.25,0.35,1.56,88.39,4.27,21.58,75.16,5.12
Qalyubia,2025-05-31 12:00:00,3.0,107.9,0.19,0.93,96.75,3.77,22.91,75.16,4.49
Qalyubia,2025-05-31 13:00:00,3.0,103.01,0.1,0.48,98.5,2.36,18.21,56.5,2.19
Qalyubia,2025-05-31 14:00:00,2.0,99.11,0.07,0.37,96.02,1.59,14.14,42.55,1.26
Qalyubia,2025-05-31 15:00:00,2.0,97.13,0.07,0.37,94.74,1.37,13.04,41.25,1.02
Qalyubia,2025-05-31 16:00:00,2.0,96.58,0.07,0.38,95.35,1.27,13.69,49.29,0.86
Qalyubia,2025-05-31 17:00:00,3.0,96.23,0.06,0.43,96.24,1.15,14.83,61.27,0.75
Qalyubia,2025-05-31 18:00:00,3.0,96.23,0.05,0.52,97.27,1.04,16.0,73.18,0.66
Qalyubia,2025-05-31 19:00:00,3.0,97.07,0.03,0.73,97.58,1.02,17.11,82.82,0.88
Qalyubia,2025-05-31 20:00:00,3.0,98.17,0.0,0.97,97.37,1.13,17.98,87.75,1.31
Qalyubia,2025-05-31 21:00:00,3.0,99.01,0.0,1.02,97.69,1.31,18.33,87.96,1.64
Qalyubia,2025-05-31 22:00:00,3.0,99.19,0.0,1.17,97.53,1.67,18.06,82.52,2.21
Qalyubia,2025-05-31 23:00:00,3.0,101.5,0.0,1.63,97.47,2.42,17.5,73.79,3.18
Alexandria,2025-05-01 00:00:00,2.0,121.16,0.0,0.51,88.88,0.5,4.33,14.44,0.98
Alexandria,2025-05-01 01:00:00,2.0,121.37,0.0,0.5,84.43,0.39,4.55,15.55,0.84
Alexandria,2025-05-01 02:00:00,2.0,122.05,0.0,0.47,79.91,0.28,4.77,16.56,0.7
Alexandria,2025-05-01 03:00:00,2.0,122.73,0.0,0.45,75.6,0.2,4.9,17.26,0.58
Alexandria,2025-05-01 04:00:00,2.0,123.14,0.0,0.44,71.52,0.14,4.88,17.2,0.45
Alexandria,2025-05-01 05:00:00,2.0,123.56,0.0,0.43,67.9,0.09,4.8,17.0,0.31
Alexandria,2025-05-01 06:00:00,2.0,123.97,0.0,0.42,64.5,0.06,4.74,17.02,0.2
Alexandria,2025-05-01 07:00:00,2.0,123.64,0.0,0.44,60.99,0.04,4.7,17.36,0.12
Alexandria,2025-05-01 08:00:00,1.0,123.65,0.06,0.52,58.55,0.03,4.68,17.99,0.06
Alexandria,2025-05-01 09:00:00,1.0,124.2,0.18,0.6,59.35,0.04,4.8,19.76,0.05
Alexandria,2025-05-01 10:00:00,3.0,123.01,0.06,0.26,100.83,0.16,4.08,20.3,0.23
Alexandria,2025-05-01 11:00:00,3.0,120.37,0.05,0.18,106.38,0.18,3.93,20.16,0.3
Alexandria,2025-05-01 12:00:00,3.0,118.54,0.04,0.15,107.54,0.18,4.32,22.72,0.33
Alexandria,2025-05-01 13:00:00,3.0,117.84,0.04,0.14,108.96,0.17,4.42,23.58,0.37
Alexandria,2025-05-01 14:00:00,3.0,115.34,0.04,0.14,108.39,0.16,4.25,23.31,0.4
Alexandria,2025-05-01 15:00:00,3.0,113.39,0.04,0.15,108.04,0.15,4.64,26.72,0.42
Alexandria,2025-05-01 16:00:00,3.0,113.65,0.04,0.17,109.36,0.16,5.36,32.24,0.44
Alexandria,2025-05-01 17:00:00,3.0,113.47,0.04,0.21,110.54,0.18,6.19,38.27,0.44
Alexandria,2025-05-01 18:00:00,3.0,113.55,0.04,0.27,111.49,0.19,6.83,42.87,0.46
Alexandria,2025-05-01 19:00:00,3.0,114.55,0.02,0.37,112.14,0.21,6.71,41.29,0.48
Alexandria,2025-05-01 20:00:00,3.0,115.14,0.0,0.48,110.69,0.21,5.49,31.53,0.5
Alexandria,2025-05-01 21:00:00,3.0,115.47,0.0,0.52,108.99,0.24,4.26,22.24,0.5
Alexandria,2025-05-01 22:00:00,3.0,114.67,0.0,0.57,104.46,0.3,3.51,16.84,0.48
Alexandria,2025-05-01 23:00:00,3.0,115.93,0.0,0.61,100.75,0.34,3.28,15.01,0.48
Alexandria,2025-05-02 00:00:00,2.0,117.47,0.0,0.61,97.46,0.35,3.3,14.95,0.48
Alexandria,2025-05-02 01:00:00,2.0,116.99,0.0,0.56,91.5,0.3,3.47,15.73,0.36
Alexandria,2025-05-02 02:00:00,2.0,117.44,0.0,0.48,84.93,0.21,3.88,17.5,0.21
Alexandria,2025-05-02 03:00:00,2.0,118.17,0.0,0.39,79.27,0.16,4.43,20.01,0.12
Alexandria,2025-05-02 04:00:00,2.0,117.76,0.0,0.33,74.72,0.13,4.98,22.41,0.08
Alexandria,2025-05-02 05:00:00,2.0,118.39,0.0,0.31,71.75,0.1,0.0,0.0,0.06
